ID_ESTADO,ID_DISTRITO,NUMERO_AREA_RESPONSABILIDAD,NUMERO_ZONA_RESPONSABILIDAD,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,LISTA_NOMINAL_CASILLA
24,4,16,1,304,1,B,0,494
24,4,18,4,291,1,C,0,548
24,4,18,4,301,1,C,0,528
24,4,22,4,307,1,B,0,427
24,4,24,4,313,1,C,0,748
24,4,29,3,327,1,B,0,382
24,4,30,5,333,1,C,0,725
24,4,48,9,361,1,B,0,470
24,4,51,9,368,1,B,0,221
24,4,58,10,419,1,C,0,464
24,4,60,11,425,1,B,0,533
24,4,63,12,431,1,C,0,532
24,4,70,13,1178,1,C,0,564
24,4,78,14,1186,1,C,0,389
24,4,80,15,1322,1,B,0,600
24,4,89,16,1331,1,B,0,380
24,4,92,17,1460,1,B,0,403
24,4,94,17,1462,1,B,0,516
24,4,94,17,1468,1,B,0,630
24,4,101,19,1473,1,B,0,119
24,4,106,20,1449,1,C,0,476
24,4,109,21,1501,1,C,0,580
24,4,112,21,1500,1,B,0,514
24,4,112,21,1500,1,C,0,513
24,4,117,23,192,1,C,0,705
24,4,118,23,193,1,B,0,571
24,4,120,23,212,1,B,0,452
24,5,3,1,774,2,C,0,692
24,5,4,1,774,8,C,0,692
24,5,5,1,775,4,C,0,733
24,5,12,2,808,1,B,0,668
24,5,14,2,821,3,C,0,635
24,5,16,3,779,2,C,0,725
24,5,20,3,790,1,B,0,737
24,5,30,5,831,1,C,0,698
24,5,32,5,847,2,C,0,600
24,5,35,5,833,1,B,0,716
24,5,36,5,846,2,C,0,663
24,5,40,6,827,1,B,0,591
24,5,42,6,823,1,B,0,522
24,5,50,7,843,2,C,0,563
24,5,53,8,870,1,B,0,501
24,5,53,8,870,2,C,0,500
24,5,54,8,869,1,B,0,465
24,5,57,8,890,1,B,0,618
24,5,66,10,912,1,B,0,423
24,5,67,10,915,1,B,0,525
24,5,68,10,1004,1,B,0,643
24,5,72,10,1039,6,C,0,689
24,5,74,11,983,1,B,0,661
24,5,80,12,1077,1,B,0,546
24,5,83,12,1089,1,B,0,342
24,5,87,13,1098,1,B,0,160
24,5,90,14,1103,1,B,0,423
24,5,96,15,1116,5,C,0,738
24,5,98,15,1121,1,C,0,620
24,5,98,15,1123,1,B,0,548
24,6,2,1,876,1,C,0,403
24,6,5,1,920,1,C,0,422
24,6,9,2,926,1,C,0,512
24,6,12,10,933,1,B,0,726
24,6,19,3,1017,1,C,0,400
24,6,20,3,1006,1,B,0,441
24,6,22,3,1019,1,C,0,610
24,6,24,2,1028,1,C,0,502
24,6,26,2,1030,1,C,0,532
24,6,26,2,1031,1,C,0,515
24,6,28,10,939,1,B,0,725
24,6,28,10,940,1,B,0,716
24,6,31,9,961,2,C,0,676
24,6,35,4,1057,1,C,0,637
24,6,38,5,1053,2,C,0,673
24,6,45,10,953,2,C,0,729
24,6,52,12,967,1,C,0,719
24,6,56,5,1067,1,B,0,681
24,6,57,4,1061,2,C,0,706
24,6,59,4,1068,3,C,0,714
24,6,61,6,1075,2,C,0,736
24,6,64,6,1074,4,C,0,726
24,6,65,6,1074,10,C,0,726
24,6,72,8,1809,1,B,0,345
24,6,74,7,976,2,C,0,711
24,6,78,11,966,1,C,0,672
24,6,79,11,955,3,C,0,747
24,6,80,12,965,4,C,0,704
24,6,87,13,1826,1,C,0,656
24,6,94,15,1114,1,C,0,695
24,7,4,1,40,1,B,0,184
24,7,9,2,45,1,E,0,547
24,7,9,2,47,1,B,0,456
24,7,13,3,46,1,C,0,655
24,7,17,3,54,1,C,0,443
24,7,30,6,375,1,B,0,395
24,7,40,8,475,1,C,0,540
24,7,46,9,754,1,B,0,700
24,7,46,9,756,1,B,0,657
24,7,57,11,1147,1,B,0,527
24,7,62,12,1345,2,C,0,572
24,7,67,13,1378,1,C,0,491
24,7,81,16,1410,1,C,0,565
24,7,93,19,1419,1,B,0,441
24,7,95,19,1418,1,B,0,568
24,7,102,20,1437,1,B,0,401
24,7,104,21,1430,1,B,0,400
24,7,104,21,1432,1,B,0,434
24,7,107,22,1480,1,B,0,579
24,7,108,22,1481,1,C,0,501
24,7,111,22,1491,1,C,0,408
24,7,112,23,1492,1,B,0,480
24,7,128,26,1726,2,C,0,584
24,7,135,27,1734,1,B,0,393
24,7,137,28,1739,1,C,0,568
24,7,141,29,1752,1,B,0,545
24,7,144,29,1753,1,C,0,416
24,7,144,29,1760,1,C,0,560
24,7,153,31,1361,1,B,0,378
24,7,159,32,1352,1,B,0,396
25,1,3,1,628,1,B,0,368
25,1,8,2,581,1,B,0,132
25,1,23,7,1743,1,B,0,354
25,1,30,7,1796,1,B,0,284
25,1,33,5,1770,1,B,0,352
25,1,34,8,1791,1,B,0,191
25,1,39,9,1933,1,B,0,543
25,1,42,9,1971,1,B,0,454
25,1,47,10,1955,1,B,0,369
25,1,52,11,2024,1,B,0,340
25,1,54,11,2029,1,B,0,374
25,1,58,12,2050,1,B,0,379
25,1,61,13,2067,1,C,0,406
25,1,69,14,2095,1,B,0,380
25,1,71,14,2015,1,B,0,348
25,1,73,15,2006,1,B,0,524
25,1,97,19,3086,1,B,0,375
25,1,100,20,3106,1,B,0,440
25,1,101,20,3091,1,B,0,266
25,1,101,20,3115,1,B,0,386
25,1,106,21,3119,1,B,0,291
25,1,107,22,3423,1,C,0,454
25,1,109,22,3565,1,B,0,395
25,1,115,24,3593,1,B,0,445
25,1,118,24,3590,1,B,0,720
25,1,119,24,3583,1,B,0,369
25,1,123,25,3575,1,B,0,245
25,1,135,27,3506,1,B,0,204
25,1,144,29,3605,1,B,0,262
25,1,146,30,3469,1,B,0,709
25,2,1,1,1,2,E,1,688
25,2,6,1,15,1,B,0,317
25,2,10,2,124,1,B,0,386
25,2,12,2,127,1,B,0,304
25,2,18,3,164,1,B,0,516
25,2,25,4,24,1,E,1,711
25,2,28,4,39,1,E,0,736
25,2,32,5,84,1,E,0,688
25,2,39,6,44,1,B,0,316
25,2,44,7,89,1,B,0,500
25,2,45,7,110,1,B,0,517
25,2,46,7,103,1,E,2,573
25,2,51,7,237,1,B,0,461
25,2,52,8,229,1,B,0,378
25,2,57,8,177,1,B,0,235
25,2,63,9,211,1,B,0,306
25,2,64,9,68,1,B,0,295
25,2,64,9,69,1,B,0,746
25,2,69,10,312,1,B,0,600
25,2,74,11,361,1,B,0,459
25,2,78,12,336,1,B,0,673
25,2,86,13,449,1,E,1,580
25,2,88,14,379,1,B,0,303
25,2,89,14,378,1,B,0,376
25,2,95,15,394,1,B,0,282
25,2,100,16,352,1,B,0,538
25,2,105,17,431,1,B,0,275
25,2,109,18,278,1,B,0,548
25,2,124,20,283,1,C,0,591
25,2,125,20,289,1,B,0,345
25,3,1,1,456,1,C,0,456
25,3,6,2,465,1,B,0,722
25,3,10,2,498,1,B,0,252
25,3,10,2,502,1,B,0,560
25,3,11,3,492,1,B,0,561
25,3,17,4,520,1,B,0,410
25,3,30,6,999,1,C,0,687
25,3,34,7,1579,1,B,0,426
25,3,38,7,1557,1,B,0,612
25,3,42,8,1284,1,B,0,450
25,3,45,8,1508,1,C,0,733
25,3,47,9,1510,1,B,0,424
25,3,52,10,3354,1,B,0,294
25,3,56,11,3331,1,B,0,175
25,3,64,12,3236,1,B,0,235
25,3,67,12,3255,1,B,0,198
25,3,68,12,3252,1,B,0,201
25,3,70,13,3258,1,B,0,377
25,3,71,13,3254,1,B,0,287
25,3,72,13,3293,1,B,0,197
25,3,72,13,3294,1,B,0,170
25,3,74,13,3320,1,B,0,714
25,3,83,15,3635,1,C,0,400
25,3,84,15,3631,1,B,0,572
25,3,89,16,3758,1,C,0,516
25,3,93,16,3772,1,B,0,257
25,3,99,17,3751,1,B,0,278
25,3,100,18,3673,1,B,0,220
25,3,109,19,3729,1,B,0,292
25,3,113,20,3698,1,B,0,465
25,4,1,1,2101,1,B,0,650
25,4,4,1,2113,1,S,0,0
25,4,6,2,2121,1,B,0,468
25,4,8,2,2132,1,B,0,376
25,4,12,2,2128,1,B,0,217
25,4,14,5,2150,1,B,0,156
25,4,19,4,2159,1,B,0,202
25,4,21,4,2183,1,B,0,460
25,4,23,5,2423,1,B,0,472
25,4,24,1,2373,1,C,0,473
25,4,31,6,2220,1,B,0,390
25,4,36,8,2273,1,B,0,216
25,4,38,8,2282,1,B,0,291
25,4,39,8,2291,1,B,0,628
25,4,44,9,2331,1,B,0,249
25,4,46,9,2333,1,B,0,232
25,4,53,12,2414,1,B,0,326
25,4,59,13,2462,1,B,0,203
25,4,61,12,2464,1,B,0,236
25,4,64,13,2515,1,B,0,421
25,4,65,13,2514,1,B,0,124
25,4,71,11,2302,1,B,0,335
25,4,73,15,2368,1,B,0,451
25,4,82,17,2257,1,B,0,189
25,4,82,17,2314,1,B,0,559
25,4,94,14,2532,1,B,0,319
25,4,95,14,2537,1,B,0,633
25,4,97,17,2434,1,B,0,416
25,4,98,14,2468,1,B,0,264
25,4,101,16,2355,1,B,0,468
25,5,5,4,1490,1,B,0,191
25,5,9,2,1243,1,B,0,221
25,5,11,1,1249,1,B,0,322
25,5,19,3,1260,1,B,0,507
25,5,20,3,1261,3,C,0,564
25,5,21,4,1500,1,B,0,445
25,5,29,5,726,1,B,0,737
25,5,32,6,736,1,C,0,560
25,5,36,6,766,1,B,0,269
25,5,38,6,779,1,B,0,297
25,5,39,7,1215,1,B,0,323
25,5,41,7,1210,1,E,7,710
25,5,42,7,1210,1,E,4,710
25,5,43,7,1210,1,B,0,750
25,5,44,8,887,2,C,0,710
25,5,46,8,888,3,C,0,659
25,5,53,9,903,10,C,0,716
25,5,55,9,906,1,B,0,391
25,5,60,9,1279,4,C,0,680
25,5,62,10,933,1,C,0,733
25,5,63,10,937,1,B,0,320
25,5,63,10,940,1,B,0,295
25,5,85,13,784,1,B,0,279
25,5,87,13,860,1,B,0,321
25,5,90,7,797,1,B,0,545
25,5,101,14,1318,1,B,0,481
25,5,103,14,865,1,B,0,295
25,5,108,16,1322,1,B,0,554
25,5,109,16,1342,1,B,0,489
25,5,112,16,1324,1,C,0,736
25,6,1,1,633,1,B,0,412
25,6,6,1,669,1,B,0,408
25,6,12,3,677,1,B,0,599
25,6,18,4,698,1,B,0,204
25,6,23,5,1833,1,B,0,288
25,6,25,5,1815,1,B,0,116
25,6,31,6,1854,1,B,0,390
25,6,33,7,1804,1,B,0,444
25,6,44,9,1893,1,C,0,459
25,6,46,9,1913,1,C,0,676
25,6,47,9,1902,1,B,0,455
25,6,50,10,1910,1,B,0,618
25,6,56,11,2684,1,B,0,530
25,6,59,12,2691,8,C,0,737
25,6,63,12,2673,4,C,0,637
25,6,66,13,2694,1,C,0,706
25,6,69,13,2988,2,E,1,531
25,6,70,13,2988,1,E,0,637
25,6,72,14,3794,1,B,0,572
25,6,74,14,3806,1,B,0,714
25,6,80,15,2989,1,B,0,330
25,6,84,16,2956,1,B,0,739
25,6,88,17,3200,1,B,0,166
25,6,90,17,3190,1,B,0,452
25,6,95,18,3158,1,B,0,285
25,6,105,19,3146,1,B,0,211
25,6,108,19,3131,1,C,0,550
25,6,110,20,3409,1,B,0,712
25,6,111,20,3399,1,B,0,179
25,6,113,20,3371,1,B,0,360
25,7,3,1,1097,1,B,0,282
25,7,9,2,1068,1,B,0,220
25,7,13,2,1132,1,B,0,533
25,7,13,2,1134,1,B,0,359
25,7,13,2,1169,1,B,0,527
25,7,21,3,1172,1,B,0,648
25,7,21,3,1187,1,B,0,376
25,7,23,3,1205,5,C,0,670
25,7,25,4,1186,11,C,0,705
25,7,29,4,1181,1,B,0,603
25,7,31,4,1151,6,C,0,718
25,7,32,4,1156,2,C,0,648
25,7,32,4,1178,1,B,0,605
25,7,32,4,1178,1,C,0,605
25,7,33,5,1158,1,B,0,352
25,7,37,5,1092,1,B,0,388
25,7,38,5,1153,1,B,0,673
25,7,40,5,885,4,C,0,631
25,7,41,6,1432,1,B,0,639
25,7,46,6,1461,1,C,0,420
25,7,46,6,1462,1,B,0,479
25,7,47,6,1475,1,B,0,648
25,7,50,7,1477,6,C,0,703
25,7,51,7,1478,4,C,0,683
25,7,62,8,1439,1,B,0,506
25,7,63,8,1426,1,C,0,566
25,7,64,8,1482,3,C,0,596
25,7,75,11,1619,1,B,0,520
25,7,82,12,1691,1,B,0,470
25,7,95,15,1651,1,B,0,272
25,8,2,1,2599,1,B,0,221
25,8,4,1,2593,1,B,0,300
25,8,5,1,2547,1,B,0,261
25,8,8,1,2580,1,B,0,104
25,8,16,2,2914,1,B,0,227
25,8,16,2,2920,1,B,0,305
25,8,18,3,2903,1,B,0,660
25,8,19,3,2890,1,B,0,351
25,8,20,3,2866,1,B,0,397
25,8,20,3,2868,1,B,0,506
25,8,24,3,2722,1,B,0,596
25,8,25,4,2733,1,B,0,673
25,8,33,5,2716,1,C,0,376
25,8,37,5,2783,1,B,0,381
25,8,40,6,2831,1,B,0,468
25,8,44,6,2797,1,B,0,443
25,8,46,7,2738,1,B,0,420
25,8,49,7,2714,1,B,0,426
25,8,53,8,2857,1,B,0,259
25,8,56,8,2879,1,C,0,649
25,8,59,8,2852,1,B,0,285
25,8,63,9,2851,1,C,0,653
25,8,66,9,2810,1,B,0,532
25,8,68,10,3832,1,B,0,478
25,8,71,10,2949,1,B,0,482
25,8,74,11,2995,1,B,0,725
25,8,75,11,2619,1,B,0,578
25,8,77,11,2642,1,B,0,190
25,8,80,12,2625,1,B,0,259
25,8,84,12,2651,1,B,0,288
26,1,4,1,255,1,E,1,433
26,1,9,2,278,1,C,0,693
26,1,12,3,1365,1,B,0,562
26,1,13,3,46,1,B,0,740
26,1,22,5,320,1,E,0,490
26,1,23,5,326,1,B,0,624
26,1,24,5,325,1,B,0,247
26,1,24,5,327,1,B,0,467
26,1,25,5,630,1,B,0,182
26,1,27,5,1366,1,B,0,390
26,1,31,6,295,2,C,0,690
26,1,37,7,305,1,C,0,704
26,1,41,8,315,1,B,0,740
26,1,42,8,308,1,B,0,629
26,1,45,9,632,2,C,0,641
26,1,45,9,632,5,C,0,641
26,1,47,9,634,2,C,0,664
26,1,52,10,638,5,C,0,726
26,1,53,10,638,11,C,0,726
26,1,55,10,642,1,B,0,733
26,1,56,10,643,1,B,0,546
26,1,60,11,1326,1,C,0,623
26,1,60,11,1326,2,C,0,623
26,1,61,11,1329,1,B,0,619
26,1,61,11,1329,1,C,0,618
26,1,64,12,741,2,E,0,396
26,1,68,12,734,1,B,0,459
26,1,70,13,657,1,C,0,413
26,1,72,13,675,1,B,0,553
26,1,74,13,687,1,B,0,444
26,1,75,14,670,1,B,0,698
26,1,75,14,670,5,C,0,697
26,1,76,14,697,1,B,0,476
26,1,77,14,679,1,B,0,527
26,1,77,14,680,1,C,0,585
26,1,81,15,652,1,C,0,396
26,1,81,15,653,1,B,0,217
26,1,82,15,665,1,B,0,706
26,1,83,15,683,1,B,0,683
26,1,84,15,685,1,B,0,609
26,1,84,15,705,1,C,0,533
26,1,85,15,684,1,B,0,399
26,1,87,16,704,1,C,0,524
26,1,90,16,713,1,C,0,736
26,1,91,16,718,1,C,0,746
26,1,92,16,719,1,B,0,659
26,1,95,17,711,1,B,0,695
26,1,95,17,711,1,C,0,695
26,1,95,17,712,1,B,0,696
26,1,98,17,724,5,C,0,702
26,1,98,17,724,6,C,0,702
26,1,99,18,722,1,C,0,519
26,1,100,18,737,1,E,0,713
26,1,100,18,737,1,E,1,713
26,1,101,18,716,1,B,0,468
26,1,101,18,721,1,B,0,606
26,1,101,18,721,2,C,0,605
26,1,102,18,720,1,C,0,448
26,1,105,19,730,6,C,0,718
26,1,108,19,729,8,C,0,708
26,2,5,1,21,1,C,0,623
26,2,5,1,21,2,C,0,622
26,2,6,3,26,1,B,0,724
26,2,8,2,8,2,C,0,641
26,2,8,2,31,1,B,0,657
26,2,10,2,24,2,C,0,692
26,2,11,2,24,9,C,0,691
26,2,15,3,20,3,C,0,669
26,2,16,3,22,2,C,0,670
26,2,20,4,27,1,B,0,128
26,2,24,5,77,1,B,0,414
26,2,25,5,75,2,C,0,711
26,2,27,5,79,1,C,0,388
26,2,30,6,83,1,C,0,632
26,2,30,6,83,3,C,0,631
26,2,31,6,84,1,C,0,738
26,2,35,4,104,1,B,0,533
26,2,37,9,116,2,C,0,530
26,2,43,7,126,1,C,0,734
26,2,44,7,129,1,C,0,628
26,2,45,7,130,3,C,0,677
26,2,48,8,137,1,B,0,150
26,2,50,4,144,1,C,0,632
26,2,52,10,159,1,C,0,536
26,2,54,10,163,2,C,0,595
26,2,54,10,165,1,B,0,621
26,2,56,10,166,1,B,0,461
26,2,56,10,166,1,C,0,460
26,2,58,11,175,2,C,0,540
26,2,63,11,184,1,C,0,572
26,2,63,11,189,1,C,0,539
26,2,64,12,188,1,B,0,555
26,2,65,12,197,1,B,0,343
26,2,66,12,193,1,C,0,577
26,2,67,12,194,1,B,0,600
26,2,68,12,192,2,C,0,647
26,2,69,12,205,3,C,0,655
26,2,69,12,205,4,C,0,655
26,2,71,13,196,1,C,0,533
26,2,71,13,198,1,C,0,588
26,2,74,13,207,2,C,0,666
26,2,76,14,210,1,B,0,637
26,2,77,14,231,1,C,0,572
26,2,78,15,218,1,B,0,623
26,2,81,14,216,1,B,0,739
26,2,82,14,216,4,C,0,738
26,2,84,15,217,5,C,0,719
26,2,85,15,217,16,C,0,718
26,2,90,16,226,1,B,0,632
26,2,92,16,222,5,C,0,707
26,2,93,16,1395,1,B,0,283
26,2,94,19,228,1,B,0,510
26,2,101,17,1383,1,B,0,466
26,2,102,17,1382,1,B,0,611
26,2,104,18,1393,1,B,0,523
26,2,104,18,1436,1,B,0,602
26,2,105,18,1410,3,C,0,705
26,2,106,18,1411,1,B,0,422
26,2,107,19,1409,1,B,0,629
26,2,107,19,1441,1,C,0,476
26,3,1,15,1332,4,C,0,743
26,3,2,15,1332,7,C,0,743
26,3,3,15,1336,1,C,0,624
26,3,4,15,1333,1,C,0,505
26,3,4,15,1343,1,C,0,565
26,3,8,2,1338,1,B,0,643
26,3,9,15,1342,1,B,0,521
26,3,10,2,336,3,C,0,746
26,3,16,3,340,1,C,0,606
26,3,17,3,340,1,E,2,662
26,3,18,5,341,1,E,6,749
26,3,23,6,343,2,C,0,735
26,3,24,5,342,4,C,0,643
26,3,30,3,357,1,B,0,557
26,3,31,4,355,1,B,0,637
26,3,34,7,389,1,B,0,589
26,3,38,4,354,1,C,0,610
26,3,38,4,365,1,B,0,522
26,3,38,4,365,2,C,0,521
26,3,40,4,353,1,B,0,533
26,3,41,4,366,1,C,0,732
26,3,42,7,376,1,B,0,563
26,3,42,7,376,1,C,0,563
26,3,42,7,387,1,C,0,587
26,3,43,2,1347,1,B,0,423
26,3,43,2,1348,1,B,0,536
26,3,45,14,1356,1,C,0,603
26,3,46,14,1358,1,B,0,488
26,3,46,14,1358,1,C,0,488
26,3,50,14,1353,1,B,0,544
26,3,50,14,1353,1,C,0,544
26,3,51,14,374,3,C,0,716
26,3,52,14,374,7,C,0,716
26,3,53,8,400,1,B,0,607
26,3,55,9,430,1,B,0,666
26,3,58,8,385,1,B,0,713
26,3,60,9,427,2,C,0,591
26,3,61,9,431,1,B,0,659
26,3,61,9,431,2,C,0,658
26,3,63,9,451,1,B,0,623
26,3,64,12,474,2,C,0,638
26,3,64,12,474,4,C,0,637
26,3,65,8,403,1,C,0,661
26,3,67,10,398,1,C,0,671
26,3,67,10,423,1,C,0,490
26,3,68,10,435,1,C,0,415
26,3,68,10,446,1,B,0,678
26,3,70,10,444,1,C,0,568
26,3,70,10,454,1,B,0,505
26,3,70,10,454,1,C,0,504
26,3,71,10,461,1,B,0,436
26,3,74,11,420,1,B,0,544
26,3,74,11,420,1,C,0,544
26,3,84,1,598,3,C,0,621
26,3,87,13,1458,1,B,0,423
26,3,91,13,1469,1,B,0,420
26,3,92,13,1483,1,B,0,368
26,3,93,12,1496,1,B,0,567
26,3,94,12,1484,1,B,0,420
26,3,94,12,1492,1,B,0,432
26,4,2,1,1022,4,C,0,650
26,4,5,1,1090,1,B,0,559
26,4,6,2,1042,1,B,0,598
26,4,8,2,1045,3,C,0,668
26,4,9,2,1525,1,C,0,618
26,4,10,2,1527,1,C,0,385
26,4,12,2,1523,1,C,0,635
26,4,16,3,1059,1,B,0,731
26,4,25,4,1050,1,B,0,648
26,4,25,4,1053,1,B,0,730
26,4,29,5,1070,1,C,0,521
26,4,32,5,1079,2,C,0,680
26,4,32,5,1079,3,C,0,680
26,4,34,5,1081,1,B,0,516
26,4,36,6,1007,1,B,0,561
26,4,39,6,1004,1,B,0,649
26,4,41,6,1008,1,C,0,392
26,4,42,6,1009,1,C,0,430
26,4,43,6,993,1,B,0,474
26,4,47,7,999,2,C,0,678
26,4,48,7,998,1,B,0,684
26,4,49,8,1088,1,B,0,505
26,4,54,9,1098,2,C,0,642
26,4,55,9,1094,1,B,0,670
26,4,56,9,1093,2,C,0,522
26,4,58,9,1095,1,C,0,525
26,4,62,10,1107,1,B,0,681
26,4,62,10,1107,1,C,0,681
26,4,63,10,772,1,E,0,298
26,4,66,11,761,2,C,0,639
26,4,69,11,766,1,B,0,502
26,4,69,11,766,2,C,0,502
26,4,70,11,767,1,C,0,710
26,4,73,12,251,1,B,0,379
26,4,76,12,619,2,C,0,502
26,4,77,13,335,1,B,0,214
26,4,79,13,332,1,B,0,410
26,4,81,14,1306,1,C,0,454
26,4,82,14,270,1,B,0,498
26,4,83,15,48,1,B,0,571
26,4,86,15,235,1,C,0,630
26,4,86,15,236,1,B,0,182
26,4,89,16,246,1,B,0,166
26,4,90,16,243,1,B,0,179
26,4,93,17,1318,1,B,0,274
26,4,93,17,1320,1,B,0,343
26,4,96,18,749,1,B,0,530
26,4,96,18,749,1,C,0,529
26,4,97,18,751,1,B,0,159
26,4,99,18,756,1,B,0,589
26,4,100,19,329,3,C,0,599
26,4,102,19,745,1,B,0,328
26,4,103,19,746,1,B,0,735
26,4,106,20,620,1,B,0,403
26,4,108,21,56,1,B,0,496
26,4,109,21,2,1,B,0,383
26,4,112,22,94,1,C,0,513
26,4,118,22,140,1,E,0,168
26,4,119,23,152,1,C,0,450
26,4,127,25,106,1,B,0,609
26,5,2,1,414,1,C,0,558
26,5,2,1,416,1,B,0,542
26,5,3,1,413,1,B,0,702
26,5,6,2,459,1,B,0,461
26,5,7,2,472,1,C,0,563
26,5,8,2,467,1,B,0,377
26,5,8,2,468,1,B,0,623
26,5,9,2,473,1,B,0,714
26,5,9,2,475,1,B,0,534
26,5,12,2,480,1,B,0,577
26,5,12,2,491,1,B,0,425
26,5,14,1,488,1,B,0,532
26,5,15,3,490,1,B,0,624
26,5,15,3,490,1,C,0,623
26,5,15,3,494,1,B,0,717
26,5,17,1,485,1,C,0,535
26,5,17,1,486,1,C,0,682
26,5,17,1,487,1,C,0,620
26,5,18,4,496,2,C,0,507
26,5,19,4,512,1,B,0,708
26,5,20,4,513,1,C,0,491
26,5,21,3,509,1,B,0,590
26,5,22,3,516,1,B,0,397
26,5,24,4,514,1,C,0,574
26,5,24,4,530,1,B,0,721
26,5,24,4,540,1,B,0,637
26,5,27,5,502,1,B,0,452
26,5,28,5,504,1,C,0,589
26,5,28,5,522,1,C,0,528
26,5,30,5,525,1,B,0,499
26,5,31,3,519,1,B,0,383
26,5,36,6,1400,1,B,0,537
26,5,37,7,533,4,C,0,669
26,5,38,7,533,6,C,0,669
26,5,40,7,545,1,B,0,592
26,5,40,7,545,1,C,0,591
26,5,41,7,534,1,C,0,623
26,5,42,7,543,1,B,0,485
26,5,42,7,543,1,C,0,485
26,5,45,7,550,1,B,0,383
26,5,47,9,563,1,B,0,446
26,5,47,9,563,1,C,0,446
26,5,50,9,564,5,C,0,709
26,5,51,9,564,7,C,0,709
26,5,54,10,574,1,B,0,518
26,5,55,8,568,2,C,0,738
26,5,56,8,571,1,B,0,707
26,5,57,8,571,6,C,0,706
26,5,61,10,576,1,C,0,474
26,5,62,11,584,1,C,0,611
26,5,67,11,1543,1,B,0,489
26,5,72,11,1553,1,B,0,553
26,5,76,6,1407,1,B,0,221
26,5,77,13,601,1,C,0,696
26,5,77,13,601,3,C,0,696
26,5,79,13,603,1,C,0,733
26,5,81,13,605,2,C,0,721
26,5,84,14,606,1,B,0,648
26,5,87,12,589,3,C,0,695
26,5,89,12,592,1,C,0,709
26,6,2,1,781,1,B,0,440
26,6,6,1,951,10,C,0,746
26,6,8,2,778,1,B,0,497
26,6,9,2,783,1,B,0,715
26,6,10,2,780,1,B,0,660
26,6,10,2,780,2,C,0,659
26,6,14,3,794,1,E,1,413
26,6,16,3,808,3,C,0,745
26,6,19,4,803,1,C,0,447
26,6,21,4,818,1,B,0,348
26,6,22,4,824,1,B,0,487
26,6,22,4,835,1,B,0,500
26,6,25,5,787,1,B,0,543
26,6,27,5,790,1,C,0,600
26,6,29,5,806,1,B,0,558
26,6,29,5,814,1,C,0,583
26,6,31,6,807,4,C,0,741
26,6,32,6,807,8,C,0,741
26,6,33,6,807,11,C,0,741
26,6,36,6,843,1,C,0,562
26,6,37,7,833,1,B,0,463
26,6,37,7,841,1,B,0,569
26,6,40,7,857,1,B,0,739
26,6,41,7,857,4,C,0,738
26,6,42,7,858,2,C,0,627
26,6,44,8,850,1,B,0,574
26,6,44,8,853,1,C,0,417
26,6,45,8,868,1,B,0,709
26,6,49,9,849,1,B,0,566
26,6,50,9,869,1,C,0,402
26,6,52,9,870,1,B,0,387
26,6,52,9,871,1,B,0,543
26,6,53,9,882,1,B,0,594
26,6,54,9,883,1,C,0,526
26,6,55,10,875,1,B,0,552
26,6,59,10,889,1,B,0,627
26,6,60,10,900,1,C,0,377
26,6,67,11,913,1,C,0,547
26,6,68,12,896,1,C,0,684
26,6,70,12,897,1,B,0,494
26,6,70,12,903,1,C,0,535
26,6,73,12,911,1,C,0,662
26,6,74,13,917,1,C,0,410
26,6,75,13,919,1,C,0,607
26,6,76,13,920,1,C,0,743
26,6,80,14,912,3,C,0,740
26,6,83,14,924,1,C,0,614
26,6,85,14,931,1,B,0,483
26,6,96,16,949,4,C,0,729
26,6,96,16,949,5,C,0,729
26,6,102,18,964,1,B,0,750
26,6,102,18,965,1,C,0,437
26,6,103,18,980,1,B,0,532
26,6,104,18,973,1,B,0,629
26,6,108,19,966,3,C,0,636
26,6,109,19,967,1,C,0,531
26,6,109,19,971,1,B,0,694
26,6,110,19,970,1,B,0,438
26,6,113,20,984,1,B,0,651
26,6,115,20,987,1,B,0,459
26,7,3,1,1115,1,B,0,414
26,7,4,1,1117,1,B,0,325
26,7,15,4,1150,2,C,0,554
26,7,17,4,1152,1,C,0,690
26,7,21,4,1155,1,B,0,698
26,7,23,5,1188,1,B,0,744
26,7,23,5,1188,1,C,0,743
26,7,29,5,1161,1,B,0,537
26,7,29,5,1161,1,C,0,537
26,7,30,5,1160,1,B,0,448
26,7,30,5,1163,1,C,0,486
26,7,35,8,1138,1,C,0,574
26,7,36,8,1186,1,B,0,580
26,7,38,8,1141,2,C,0,536
26,7,40,6,1164,1,B,0,546
26,7,41,6,1158,1,C,0,465
26,7,41,6,1166,1,B,0,560
26,7,42,8,1183,1,B,0,552
26,7,43,8,1187,1,C,0,683
26,7,44,13,1205,1,B,0,594
26,7,52,10,1217,1,C,0,677
26,7,54,13,1190,2,C,0,641
26,7,56,12,1193,1,C,0,472
26,7,56,12,1194,1,C,0,491
26,7,57,12,1197,1,B,0,703
26,7,58,12,1198,1,C,0,442
26,7,59,12,1229,2,C,0,541
26,7,61,10,1212,1,C,0,596
26,7,65,9,1222,1,C,0,538
26,7,66,9,1224,1,B,0,501
26,7,68,9,1228,1,B,0,569
26,7,72,14,1298,1,B,0,411
26,7,72,14,1298,1,E,0,265
26,7,77,15,1267,2,C,0,749
26,7,80,19,1269,2,C,0,591
