ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|NUMERO_ARE|NUMERO_ZORE|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO
22|2|127|C|3|0|7|1|M|684|6
22|2|132|C|1|0|3|1|R|405|6
22|2|607|C|1|0|85|15|M|602|16
22|2|624|E|2|0|59|11|M|558|16
22|2|625|C|2|0|103|18|M|579|16
22|2|627|C|2|0|86|16|M|719|16
22|2|640|C|1|0|73|13|M|707|16
22|2|641|C|1|0|71|13|M|644|16
22|2|668|C|3|0|127|22|M|661|17
22|3|270|C|14|0|92|16|U|713|14
22|3|279|C|1|0|66|12|U|484|14
22|3|281|C|1|0|82|15|U|738|14
22|3|294|C|1|0|73|13|U|487|14
22|3|323|C|11|0|43|8|U|697|14
22|3|343|C|4|0|34|6|U|680|14
22|3|395|C|1|0|19|3|U|621|14
22|3|396|B|1|0|20|4|U|597|14
22|3|531|C|3|0|138|24|U|651|14
22|3|532|B|1|0|143|25|U|705|14
22|3|702|C|1|0|6|1|U|647|14
22|3|862|C|1|0|88|16|U|630|14
22|3|880|B|1|0|135|24|U|413|14
22|3|889|C|3|0|130|23|U|583|14
22|3|518|B|1|0|162|29|M|680|14
22|3|520|C|2|0|164|29|R|528|14
22|3|530|C|1|0|137|24|R|615|14
22|3|530|E|1|0|137|24|R|254|14
22|3|539|C|5|0|146|26|M|745|14
22|3|543|E|1|0|118|21|R|335|14
22|4|305|C|5|0|43|8|U|644|14
22|4|327|C|1|0|44|7|U|694|14
22|4|349|C|2|0|57|11|U|603|14
22|4|350|B|1|0|60|11|U|567|14
22|4|377|C|1|0|65|13|U|594|14
22|4|404|C|10|0|76|15|U|747|14
22|4|433|B|1|0|88|14|U|728|14
22|4|421|B|1|0|88|14|U|523|14
22|4|408|B|1|0|88|14|U|611|14
22|4|432|B|1|0|93|15|U|735|14
22|4|436|C|1|0|91|16|U|438|14
22|4|445|C|2|0|103|20|U|505|14
22|4|475|C|1|0|124|22|U|750|14
22|4|479|B|1|0|132|25|U|677|14
22|4|490|C|1|0|130|24|U|610|14
22|4|495|C|2|0|142|27|U|693|14
22|4|505|C|1|0|145|25|U|515|14
22|4|709|B|1|0|21|4|U|500|14
22|4|710|C|1|0|19|5|U|617|14
22|4|873|B|1|0|11|1|U|630|14
22|5|1|C|1|0|1|1|U|535|1
22|5|97|C|8|0|37|6|U|707|5
22|5|105|B|1|0|42|8|U|720|5
22|5|108|B|1|0|75|13|U|596|5
22|5|10|B|1|0|5|1|R|592|1
22|5|11|E|1|0|8|2|R|629|1
22|5|13|B|1|0|12|2|R|499|1
22|5|33|C|2|0|26|4|R|576|1
22|5|99|C|1|0|27|5|M|736|5
22|5|114|C|2|0|45|8|M|688|5
22|5|115|C|5|0|50|9|M|730|5
22|5|120|E|1|1|82|14|R|517|5
22|5|121|E|1|1|84|14|R|719|5
22|5|152|C|1|0|99|17|R|637|7
22|5|195|E|1|0|109|19|M|736|10
22|5|195|E|2|4|108|19|M|697|10
22|5|198|C|2|0|117|20|M|615|10
22|5|204|C|4|0|145|26|M|688|10
22|5|204|C|6|0|146|26|M|688|10
22|5|761|C|3|0|133|24|M|723|10
23|1|189|B|1|0|30|5|U|658|2
23|1|198|C|3|0|38|6|U|628|2
23|1|210|E|1|2|50|8|R|652|9
23|1|254|B|1|0|6|1|U|749|4
23|1|255|C|3|0|6|1|U|576|4
23|1|261|C|3|0|3|1|R|704|4
23|1|288|B|1|0|15|2|R|420|6
23|1|675|C|2|0|79|13|U|684|8
23|1|680|C|1|0|76|12|U|682|8
23|1|695|C|1|0|87|14|U|620|8
23|1|698|C|1|0|89|14|U|669|8
23|1|701|B|1|0|95|16|U|621|8
23|1|726|C|1|0|108|18|U|599|8
23|1|744|B|1|0|133|23|U|399|8
23|1|745|C|1|0|133|23|U|406|8
23|1|769|B|1|0|130|22|U|524|8
23|1|874|C|7|0|68|11|M|724|8
23|1|874|C|11|0|69|11|M|723|8
23|1|918|B|1|0|115|20|U|367|8
23|1|1069|C|1|0|53|9|M|728|9
23|2|215|B|1|0|118|21|U|703|3
23|2|221|C|1|0|121|21|U|441|3
23|2|228|C|1|0|108|19|M|747|3
23|2|230|B|1|0|110|19|R|406|3
23|2|241|C|2|0|128|23|U|647|3
23|2|268|C|3|0|95|17|M|669|5
23|2|275|E|1|0|102|18|R|321|5
23|2|332|B|1|0|18|3|U|505|7
23|2|333|C|1|0|18|3|U|550|7
23|2|337|C|1|0|13|3|M|737|7
23|2|341|B|1|0|17|3|U|632|7
23|2|353|B|1|0|1|1|U|746|7
23|2|362|B|1|0|11|2|U|459|7
23|2|370|B|1|0|5|1|U|680|7
23|2|390|B|1|0|84|15|R|404|10
23|2|400|B|1|0|79|14|R|610|10
23|2|404|C|1|0|85|15|R|558|10
23|2|419|C|1|0|63|11|M|631|7
23|2|429|E|1|1|71|12|R|378|7
23|2|434|B|1|0|65|12|R|133|7
23|3|8|C|1|0|59|10|U|460|1
23|3|24|B|1|0|87|15|U|570|1
23|3|41|B|1|0|57|10|U|613|1
23|3|43|B|1|0|78|13|U|441|1
23|3|57|B|1|0|80|14|U|562|1
23|3|73|C|2|0|101|17|U|724|1
23|3|75|B|1|0|99|17|U|547|1
23|3|107|C|1|0|83|14|U|598|1
23|3|459|B|1|0|36|6|U|735|1
23|3|460|C|1|0|42|7|U|580|1
23|3|472|B|1|0|41|7|M|723|1
23|3|472|C|1|0|41|7|M|722|1
23|3|485|B|1|0|49|9|U|520|1
23|3|497|B|1|0|32|6|U|557|1
23|3|514|C|1|0|17|3|U|399|1
23|3|528|C|1|0|25|5|U|489|1
23|3|552|B|1|0|24|4|U|708|1
23|3|558|B|1|0|97|16|U|464|1
23|3|575|C|1|0|94|16|U|426|1
23|3|1020|B|1|0|7|2|U|569|1
23|4|50|C|1|0|108|18|U|700|1
23|4|126|C|3|0|82|14|U|729|1
23|4|126|C|5|0|83|14|U|729|1
23|4|146|C|2|0|71|12|U|716|1
23|4|159|B|1|0|86|15|U|678|1
23|4|164|C|5|0|54|9|U|744|1
23|4|168|C|2|0|49|9|U|720|1
23|4|168|C|3|0|49|9|U|720|1
23|4|179|C|8|0|21|4|M|741|11
23|4|179|C|16|0|23|4|M|741|11
23|4|617|B|1|0|41|7|U|674|1
23|4|628|C|2|0|40|7|U|582|1
23|4|629|C|2|0|39|7|U|606|1
23|4|665|B|1|0|11|2|U|447|1
23|4|964|S|1|0|24|4|M|0|11
23|4|1023|C|1|0|139|25|U|719|1
23|4|1026|B|1|0|149|26|U|529|1
23|4|1057|B|1|0|133|23|U|578|1
23|4|1059|B|1|0|132|23|U|661|1
23|4|1068|B|1|0|102|22|U|590|1
24|1|119|C|1|0|21|4|M|660|7
24|1|120|B|1|0|22|4|U|745|7
24|1|121|C|2|0|19|4|M|659|7
24|1|127|B|1|0|16|4|R|310|7
24|1|392|B|1|0|29|5|M|628|15
24|1|495|B|1|0|33|6|U|489|20
24|1|500|B|1|0|46|8|U|690|20
24|1|518|B|1|0|55|9|U|650|20
24|1|520|B|1|0|52|8|U|452|20
24|1|551|B|1|0|63|10|R|212|20
24|1|554|B|1|0|64|10|R|444|20
24|1|561|B|1|0|66|11|R|716|21
24|1|724|B|1|0|96|15|M|554|25
24|1|741|B|1|0|101|16|R|451|25
24|1|742|C|1|0|101|16|R|431|25
24|1|746|E|1|0|102|16|R|524|25
24|1|1238|B|1|0|105|17|M|529|34
24|1|1544|B|1|0|116|20|R|701|45
24|1|1623|B|1|0|129|22|M|691|50
24|1|1628|B|1|0|132|22|M|562|50
24|2|1188|B|1|0|14|4|U|720|33
24|2|1253|C|6|0|33|7|U|707|35
24|2|1253|C|12|0|34|7|U|706|35
24|2|1269|B|1|0|41|8|U|673|35
24|2|1273|C|8|0|43|9|U|717|35
24|2|1285|C|1|0|59|12|U|529|35
24|2|1302|C|1|0|78|15|U|501|35
24|2|1303|C|4|0|79|15|U|605|35
24|2|1308|B|1|0|87|16|U|688|35
24|2|1314|C|5|0|92|17|M|721|35
24|2|1315|C|3|0|93|17|M|622|35
24|2|1316|E|1|0|95|18|M|660|35
24|2|1509|C|1|0|107|20|U|578|43
24|2|1516|B|1|0|106|20|R|181|43
24|2|1579|B|1|0|113|21|R|594|47
24|2|1579|C|1|0|113|21|R|593|47
24|2|1581|B|1|0|114|21|R|389|47
24|2|1581|C|1|0|114|21|R|388|47
24|2|1645|C|3|0|123|23|R|646|51
24|2|1776|C|1|0|136|25|M|650|56
24|3|81|B|1|0|11|3|U|419|5
24|3|137|C|1|0|18|4|M|526|8
24|3|139|C|2|0|24|5|U|606|8
24|3|141|C|1|0|19|4|U|543|8
24|3|174|C|1|0|28|6|U|543|10
24|3|175|B|1|0|28|6|M|549|10
24|3|451|E|1|1|63|11|R|519|17
24|3|618|C|2|0|75|13|M|593|23
24|3|634|B|1|0|79|14|M|714|24
24|3|640|B|1|0|85|14|U|450|24
24|3|642|C|1|0|83|14|U|602|24
24|3|656|B|1|0|91|15|U|593|24
24|3|670|C|1|0|100|16|R|671|24
24|3|697|B|1|0|106|17|R|547|24
24|3|696|B|1|0|107|17|R|607|24
24|3|704|B|1|0|112|18|R|264|24
24|3|709|B|1|0|113|18|R|712|24
24|3|712|B|1|0|114|18|R|158|24
24|3|723|B|1|0|110|18|R|102|24
24|3|1564|B|1|0|131|22|R|570|46
24|4|195|E|1|0|113|20|R|309|57
24|4|266|C|4|0|1|1|M|723|13
24|4|279|C|2|0|13|2|U|508|13
24|4|302|B|1|0|17|2|U|437|13
24|4|328|B|1|0|37|5|R|273|13
24|4|335|B|1|0|37|5|R|717|13
24|4|333|C|2|0|39|5|R|502|13
24|4|356|B|1|0|51|8|R|628|13
24|4|360|B|1|0|50|8|R|543|13
24|4|405|C|1|0|67|11|U|492|16
24|4|410|C|1|0|62|10|U|656|16
24|4|417|B|1|0|63|10|M|381|16
24|4|419|C|1|0|63|10|U|476|16
24|4|433|B|1|0|70|12|R|607|16
24|4|435|B|1|0|71|12|R|422|16
24|4|1322|B|1|0|78|14|R|613|36
24|4|1325|B|1|0|81|14|R|567|36
24|4|1463|B|1|0|99|18|R|402|40
24|4|1469|B|1|0|101|18|R|214|40
24|4|1474|B|1|0|90|16|R|376|40
24|5|773|C|8|0|3|1|U|732|28
24|5|774|C|2|0|5|1|U|746|28
24|5|776|C|5|0|13|2|U|704|28
24|5|794|C|2|0|30|5|U|593|28
24|5|808|B|1|0|49|8|U|743|28
24|5|812|B|1|0|40|7|U|740|28
24|5|823|B|1|0|62|11|U|506|28
24|5|840|C|1|0|68|12|U|571|28
24|5|848|C|1|0|57|10|U|510|28
24|5|852|C|1|0|70|12|U|402|28
24|5|865|C|1|0|79|13|U|560|28
24|5|869|C|1|0|80|14|U|488|28
24|5|893|B|1|0|75|13|U|314|28
24|5|915|B|1|0|93|16|U|534|28
24|5|929|C|1|0|90|15|U|515|28
24|5|997|B|1|0|99|17|U|554|28
24|5|999|B|1|0|102|17|U|625|28
24|5|1039|C|4|0|105|18|U|661|28
24|5|1088|B|1|0|114|19|R|655|28
24|5|1116|B|1|0|109|18|U|706|28
24|6|877|C|1|0|3|1|U|694|28
24|6|896|C|1|0|4|1|U|432|28
24|6|950|C|2|0|73|16|U|526|28
24|6|965|C|1|0|107|20|U|703|28
24|6|965|C|11|0|109|20|U|702|28
24|6|971|C|1|0|72|14|U|583|28
24|6|975|C|7|0|115|21|U|673|28
24|6|978|B|1|0|62|12|U|379|28
24|6|981|B|1|0|62|12|U|708|28
24|6|1050|B|1|0|30|7|U|607|28
24|6|1054|C|1|0|33|6|U|655|28
24|6|1062|B|1|0|33|6|U|683|28
24|6|1068|C|2|0|45|8|U|749|28
24|6|1074|C|15|0|54|10|U|728|28
24|6|1110|C|6|0|123|23|M|719|28
24|6|1110|E|1|2|121|23|M|602|28
24|6|1110|E|2|4|125|23|M|728|28
24|6|1112|B|1|0|116|21|M|679|28
24|6|1113|C|3|0|120|13|U|703|28
24|6|1796|B|1|0|82|14|U|389|28
24|7|52|C|1|0|8|2|R|523|3
24|7|41|B|1|0|4|1|R|634|3
24|7|44|C|2|0|5|1|R|656|3
24|7|48|C|1|0|6|1|R|724|3
24|7|251|C|1|0|15|3|U|451|12
24|7|477|B|1|0|35|5|M|652|18
24|7|749|B|1|0|37|6|R|466|26
24|7|752|E|1|0|38|6|R|233|26
24|7|754|B|1|0|39|6|R|742|26
24|7|1139|B|1|0|40|7|R|318|29
24|7|1350|C|1|0|131|22|R|448|58
24|7|1377|C|1|0|76|13|R|570|37
24|7|1385|B|1|0|79|13|R|550|37
24|7|1386|B|1|0|80|13|R|552|37
24|7|1485|B|1|0|99|16|R|502|41
24|7|1709|B|1|0|105|17|R|442|54
24|7|1716|B|1|0|108|18|R|654|54
24|7|1719|B|1|0|109|18|R|596|54
24|7|1734|B|1|0|116|19|R|417|55
24|7|1766|B|1|0|129|21|R|538|55
25|1|644|B|1|0|113|19|R|185|4
25|1|665|C|1|0|105|18|M|446|4
25|1|2613|B|1|0|6|1|U|732|12
25|1|2614|C|1|0|8|2|U|454|12
25|1|2622|B|1|0|12|2|U|529|12
25|1|2633|B|1|0|16|3|U|190|12
25|1|2654|B|1|0|21|4|U|380|12
25|1|2741|C|2|0|33|6|U|614|12
25|1|2886|B|1|0|77|13|U|391|12
25|1|2887|C|1|0|77|13|U|672|12
25|1|2995|C|13|0|97|17|M|717|12
25|1|2804|B|1|0|50|9|U|670|12
25|1|1866|B|1|0|142|24|U|692|9
25|1|1869|B|1|0|149|25|U|468|9
25|1|1894|C|2|0|153|26|U|601|9
25|1|1902|C|1|0|157|27|R|562|9
25|1|3168|B|1|0|127|21|R|156|14
25|1|3173|B|1|0|129|22|R|726|14
25|1|3180|B|1|0|130|22|R|481|14
25|1|3190|C|1|0|128|22|R|467|14
25|1|3191|B|1|0|133|22|R|408|14
25|1|3191|C|1|0|133|22|R|408|14
25|1|3212|B|1|0|138|23|U|448|14
25|1|3216|B|1|0|139|23|M|230|14
25|1|3219|B|1|0|139|23|U|742|14
25|2|122|C|1|0|17|3|U|606|1
25|2|166|B|1|0|81|14|U|417|1
25|2|269|C|1|0|152|27|M|399|1
25|2|270|B|1|0|152|27|M|671|1
25|2|278|B|1|0|138|24|U|592|1
25|2|300|B|1|0|137|24|R|406|1
25|2|3852|C|4|0|1|1|U|608|1
25|2|3888|C|1|0|80|14|U|655|1
25|2|335|B|1|0|127|23|U|491|1
25|2|400|B|1|0|146|26|U|588|1
25|2|410|C|1|0|148|26|R|502|1
25|2|15|B|1|0|10|2|U|341|1
25|2|23|C|1|0|31|6|U|598|1
25|2|27|B|1|0|31|6|U|326|1
25|2|35|C|2|0|37|7|U|591|1
25|2|61|B|1|0|113|20|U|443|1
25|2|66|B|1|0|107|19|U|256|1
25|2|80|C|2|0|45|8|U|743|1
25|2|216|B|1|0|102|18|U|385|1
25|2|218|B|1|0|101|18|U|414|1
25|2|3864|B|1|0|44|8|U|467|1
25|2|3865|C|1|0|43|8|U|531|1
25|2|3869|B|1|0|47|8|U|407|1
25|2|3870|C|1|0|48|8|U|542|1
25|2|3874|C|1|0|51|9|U|694|1
25|3|3598|B|1|0|145|26|R|309|17
25|3|3555|B|1|0|121|22|R|131|17
25|3|3567|B|1|0|159|28|R|207|17
25|3|3580|B|1|0|143|26|U|488|17
25|3|480|B|1|0|9|2|M|155|2
25|3|551|B|1|0|20|4|U|262|2
25|3|3224|C|2|0|80|15|U|532|15
25|3|3289|B|1|0|102|19|U|161|15
25|3|3291|B|1|0|102|19|U|176|15
25|3|3310|B|1|0|104|19|U|291|15
25|3|3357|B|1|0|116|21|R|291|15
25|3|3360|B|1|0|117|21|R|320|15
25|3|623|B|1|0|45|9|R|116|3
25|3|3008|B|1|0|77|14|U|614|13
25|3|3012|B|1|0|52|10|R|151|13
25|3|3034|B|1|0|57|11|R|148|13
25|3|3075|B|1|0|74|14|R|287|13
25|3|3093|B|1|0|62|12|R|222|13
25|3|3092|B|1|0|66|12|R|677|13
25|3|3111|B|1|0|72|14|R|380|13
25|3|3785|B|1|0|194|33|U|609|18
25|3|3700|C|1|0|214|36|R|389|18
25|3|3722|B|1|0|220|37|M|404|18
25|3|3736|B|1|0|191|33|M|489|18
25|3|3776|B|1|0|193|33|R|440|18
25|4|1726|B|1|0|9|3|M|649|7
25|4|1761|B|1|0|8|2|R|246|7
25|4|1772|B|1|0|24|2|U|293|7
25|4|1951|B|1|0|33|5|R|292|10
25|4|1955|B|1|0|39|7|U|382|10
25|4|2019|B|1|0|41|8|R|551|10
25|4|2028|B|1|0|43|8|U|351|10
25|4|2086|B|1|0|60|11|U|563|10
25|4|2101|B|1|0|71|13|M|719|11
25|4|2188|B|1|0|117|22|R|295|11
25|4|2216|B|1|0|107|20|U|601|11
25|4|2346|B|1|0|136|24|R|513|11
25|4|2485|B|1|0|152|27|U|408|11
25|4|2537|B|1|0|165|29|R|689|11
25|4|2164|B|1|0|99|19|U|372|11
25|4|2163|B|1|0|99|19|U|328|11
25|4|2225|B|1|0|141|26|R|729|11
25|4|2226|B|1|0|142|26|U|490|11
25|4|2238|B|1|0|170|30|U|661|11
25|4|2304|B|1|0|169|30|U|325|11
25|4|2308|B|1|0|182|31|U|306|11
25|4|2353|B|1|0|179|31|U|502|11
25|4|2400|B|1|0|178|31|U|470|11
25|4|2421|B|1|0|150|27|R|714|11
25|4|2475|B|1|0|192|33|M|506|11
25|5|997|B|1|0|148|25|U|500|6
25|5|1000|C|10|0|145|24|U|717|6
25|5|1181|C|4|0|106|18|U|667|6
25|5|1186|E|1|0|112|19|U|717|6
25|5|1194|C|2|0|121|21|U|548|6
25|5|1201|C|7|0|123|21|U|722|6
25|5|1202|B|1|0|120|20|U|539|6
25|5|1204|C|4|0|116|20|U|601|6
25|5|1268|B|1|0|1|1|R|299|6
25|5|1265|B|1|0|1|1|U|551|6
25|5|1279|C|4|0|9|2|U|725|6
25|5|1290|B|1|0|154|26|U|246|6
25|5|754|B|1|0|38|7|U|326|6
25|5|925|B|1|0|41|8|U|345|6
25|5|935|B|1|0|46|8|U|608|6
25|5|960|B|1|0|52|7|U|174|6
25|5|967|B|1|0|55|10|U|155|6
25|5|977|B|1|0|57|10|U|203|6
25|5|1019|B|1|0|65|12|U|381|6
25|5|1029|B|1|0|72|12|U|133|6
25|5|1050|B|1|0|66|11|U|283|6
25|5|1072|B|1|0|78|13|U|285|6
25|5|1096|B|1|0|84|14|U|386|6
25|5|1100|B|1|0|100|17|U|236|6
25|5|1116|B|1|0|101|17|U|437|6
25|6|1574|C|1|0|171|30|M|535|6
25|6|1582|C|2|0|169|30|U|625|6
25|6|1637|B|1|0|157|28|U|525|6
25|6|1631|B|1|0|156|28|R|434|6
25|6|1634|C|1|0|135|24|U|454|6
25|6|1662|B|1|0|149|26|M|725|6
25|6|1713|B|1|0|131|23|R|448|6
25|6|1805|B|1|0|103|18|U|459|8
25|6|1812|C|1|0|100|18|U|555|8
25|6|1822|B|1|0|116|20|U|607|8
25|6|3399|B|1|0|93|17|R|155|16
25|6|3401|B|1|0|89|16|M|415|16
25|6|2557|B|1|0|8|2|U|280|12
25|6|2585|B|1|0|5|1|U|187|12
25|6|2673|C|3|0|42|7|U|747|12
25|6|2676|B|1|0|34|6|U|577|12
25|6|2684|B|1|0|32|6|U|520|12
25|6|2687|B|1|0|43|8|U|516|12
25|6|2718|B|1|0|29|5|U|505|12
25|6|2722|C|1|0|26|5|U|678|12
25|6|2940|B|1|0|18|3|U|422|12
25|6|2945|B|1|0|16|3|U|133|12
25|6|2967|B|1|0|81|14|M|458|12
25|6|2968|B|1|0|85|15|R|130|12
25|6|3799|B|1|0|66|12|U|537|12
25|7|737|B|1|0|121|20|U|479|6
25|7|746|B|1|0|99|17|U|322|6
25|7|765|B|1|0|92|16|U|431|6
25|7|776|B|1|0|97|16|U|457|6
25|7|793|B|1|0|136|23|U|470|6
25|7|846|B|1|0|89|15|U|416|6
25|7|1206|C|3|0|119|20|U|646|6
25|7|1210|C|2|0|123|21|U|687|6
25|7|1251|B|1|0|145|25|U|290|6
25|7|1498|B|1|0|158|27|R|374|6
25|7|1316|B|1|0|86|15|U|426|6
25|7|1369|B|1|0|58|10|U|328|6
25|7|1377|C|6|0|68|12|U|702|6
25|7|1379|B|1|0|61|11|U|470|6
25|7|1387|B|1|0|39|7|U|448|6
25|7|1428|B|1|0|34|6|U|321|6
25|7|1431|B|1|0|30|5|U|727|6
25|7|1448|B|1|0|33|6|U|482|6
25|7|1453|B|1|0|31|5|U|468|6
25|7|1473|C|1|0|15|3|U|644|6
25|7|1477|C|5|0|2|1|U|677|6
25|7|1478|C|7|0|9|2|U|682|6
25|7|1478|C|8|0|9|2|U|682|6
25|7|1512|C|3|0|19|3|M|600|6
25|7|1544|B|1|0|174|29|R|437|6
26|1|35|B|1|0|4|1|U|579|3
26|1|35|C|1|0|4|1|U|578|3
26|1|35|C|2|0|4|1|U|578|3
26|1|295|C|4|0|27|5|U|660|46
26|1|296|C|1|0|28|5|U|711|46
26|1|296|C|3|0|28|5|U|711|46
26|1|300|B|1|0|29|5|U|633|46
26|1|303|C|1|0|34|6|U|471|46
26|1|316|C|5|0|40|7|U|677|46
26|1|320|B|1|0|9|2|R|481|46
26|1|322|B|1|0|14|2|R|549|46
26|1|634|C|4|0|45|8|U|712|53
26|1|635|B|1|0|46|8|U|604|53
26|1|640|C|1|0|49|9|U|531|53
26|1|644|C|4|0|58|10|U|712|53
26|1|661|C|7|0|122|21|M|740|55
26|1|661|C|11|0|123|21|M|740|55
26|1|669|C|2|0|74|21|U|543|55
26|1|670|C|5|0|78|14|U|719|55
26|1|673|B|1|0|85|15|U|390|55
26|1|681|C|1|0|124|21|U|725|55
26|1|681|C|3|0|124|21|U|725|55
26|1|696|C|2|0|98|21|U|587|55
26|1|708|C|1|0|94|16|U|515|55
26|1|710|C|2|0|119|17|U|704|55
26|1|728|C|3|0|107|18|U|597|55
26|1|742|C|4|0|66|12|M|707|55
26|1|1329|B|1|0|62|11|U|586|70
26|1|1362|B|1|0|15|3|M|249|3
26|1|1363|B|1|0|2|1|U|424|3
26|2|20|C|3|0|19|3|U|707|2
26|2|22|C|7|0|12|2|U|744|2
26|2|23|C|1|0|26|4|M|693|2
26|2|30|B|1|0|27|4|R|290|2
26|2|74|C|2|0|40|6|U|642|15
26|2|75|C|2|0|43|7|U|707|15
26|2|75|C|6|0|44|7|U|707|15
26|2|82|C|1|0|38|6|U|511|15
26|2|135|B|1|0|56|9|R|308|25
26|2|134|B|1|0|56|9|R|392|25
26|2|103|E|1|0|29|5|M|524|19
26|2|104|B|1|0|30|5|U|524|19
26|2|126|B|1|0|50|8|U|630|25
26|2|128|C|1|0|49|8|U|520|25
26|2|131|C|3|0|53|9|U|624|25
26|2|133|C|2|0|55|9|U|662|25
26|2|162|C|2|0|63|11|U|570|30
26|2|171|S|1|0|68|11|U|0|30
26|2|185|C|1|0|80|13|U|683|30
26|2|196|B|1|0|82|13|U|517|30
26|2|199|C|2|0|79|13|U|696|30
26|2|203|B|1|0|83|14|U|649|30
26|2|205|C|1|0|84|14|U|702|30
26|2|212|C|1|0|95|15|U|682|30
26|2|217|C|7|0|104|17|U|727|30
26|2|222|B|1|0|111|18|U|713|30
26|2|222|C|3|0|111|18|U|713|30
26|2|223|C|12|0|109|18|U|707|30
26|2|1409|E|1|1|134|22|M|612|30
26|2|1421|B|1|0|138|23|U|506|30
26|3|336|C|9|0|33|6|U|676|49
26|3|342|B|1|0|37|7|U|688|49
26|3|342|C|2|0|37|7|U|687|49
26|3|359|C|1|0|44|8|U|745|49
26|3|364|B|1|0|54|9|U|618|49
26|3|365|C|2|0|24|4|U|528|49
26|3|367|B|1|0|64|11|U|658|49
26|3|371|C|1|0|51|9|U|491|49
26|3|378|B|1|0|103|18|U|686|49
26|3|426|B|1|0|92|16|U|626|49
26|3|427|C|1|0|92|16|U|605|49
26|3|434|B|1|0|95|16|U|643|49
26|3|445|B|1|0|99|17|U|635|49
26|3|448|B|1|0|112|19|U|700|49
26|3|590|C|5|0|118|20|M|728|49
26|3|601|C|2|0|120|21|U|708|49
26|3|601|C|5|0|121|21|U|708|49
26|3|601|C|12|0|123|21|U|707|49
26|3|604|C|1|0|128|22|M|679|49
26|3|1332|C|7|0|8|2|U|750|49
26|3|1334|B|1|0|26|5|U|707|49
26|3|1336|C|2|0|27|5|U|524|49
26|3|1337|C|1|0|27|5|U|633|49
26|3|1340|B|1|0|4|1|U|741|49
26|3|1357|C|1|0|67|12|U|651|49
26|3|1459|B|1|0|74|13|U|383|49
26|3|1464|B|1|0|77|13|U|424|49
26|3|1485|B|1|0|80|14|U|353|49
26|3|1501|C|1|0|83|14|U|443|49
26|3|1505|B|1|0|110|19|M|280|49
26|4|38|C|1|0|142|25|M|392|4
26|4|138|B|1|0|113|19|U|694|26
26|4|150|B|1|0|117|20|M|437|29
26|4|156|C|3|0|120|20|U|636|29
26|4|261|C|1|0|94|16|R|484|36
26|4|262|B|1|0|95|16|R|438|36
26|4|273|C|2|0|135|24|M|516|40
26|4|290|B|1|0|131|23|R|484|45
26|4|746|C|2|0|87|15|M|709|56
26|4|747|C|2|0|99|17|M|536|57
26|4|993|C|1|0|43|9|U|499|60
26|4|1001|B|1|0|56|10|U|569|60
26|4|1013|B|1|0|49|9|U|636|60
26|4|1013|C|1|0|49|9|U|636|60
26|4|1015|C|2|0|60|11|R|617|60
26|4|1021|B|1|0|60|11|R|631|60
26|4|1025|B|1|0|21|5|U|638|61
26|4|1047|C|1|0|36|7|U|522|61
26|4|1055|B|1|0|26|5|U|595|61
26|4|1072|B|1|0|15|3|U|525|61
26|4|1075|B|1|0|17|4|U|725|61
26|4|1076|C|1|0|18|4|U|596|61
26|4|1090|E|1|0|5|1|M|496|61
26|4|1097|B|1|0|68|12|M|663|61
26|4|1097|C|3|0|68|12|M|663|61
26|4|1099|C|1|0|67|12|R|534|61
26|4|1100|C|1|0|66|12|R|609|61
26|4|1102|C|2|0|71|13|U|651|72
26|4|1524|B|1|0|42|8|U|676|61
26|4|1571|B|1|0|10|2|U|633|61
26|5|341|E|1|4|2|1|U|750|49
26|5|442|C|1|0|18|5|U|536|49
26|5|456|C|1|0|29|4|U|719|49
26|5|460|C|1|0|19|5|U|439|49
26|5|469|B|1|0|17|5|U|421|49
26|5|478|B|1|0|33|7|U|626|49
26|5|493|B|1|0|33|7|U|621|49
26|5|499|C|1|0|40|8|U|596|49
26|5|501|B|1|0|39|8|U|602|49
26|5|509|B|1|0|28|11|U|595|49
26|5|511|B|1|0|50|3|U|382|49
26|5|514|C|1|0|54|11|U|679|49
26|5|515|B|1|0|48|11|U|301|49
26|5|532|C|9|0|61|9|U|725|49
26|5|533|C|9|0|73|13|M|717|49
26|5|535|B|1|0|70|12|U|440|49
26|5|537|B|1|0|58|12|U|750|49
26|5|558|B|1|0|84|15|U|719|49
26|5|566|B|1|0|82|14|U|421|49
26|5|567|B|1|0|90|16|U|722|49
26|5|567|C|1|0|90|16|U|721|49
26|5|569|C|9|0|93|16|U|735|49
26|5|586|B|1|0|128|22|R|702|49
26|5|589|C|4|0|128|22|M|666|49
26|5|589|B|1|0|127|22|M|667|49
26|5|592|C|5|0|130|22|M|702|49
26|5|1405|B|1|0|94|21|R|661|49
26|5|1530|B|1|0|103|18|U|543|49
26|5|1536|B|1|0|105|20|U|533|49
26|5|1538|C|1|0|115|20|U|547|49
26|6|794|C|1|0|9|2|U|706|59
26|6|807|C|9|0|53|9|U|730|59
26|6|807|C|15|0|54|9|U|729|59
26|6|812|B|1|0|26|4|U|591|59
26|6|818|B|1|0|13|2|U|315|59
26|6|831|B|1|0|55|9|U|466|59
