CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PT|PVEM|PRS|MC|NVA_ALIANZA|MORENA|ES|PAN_PRD_PT_PRS|PAN_PRD_PT|PAN_PRD_PRS|PAN_PT_PRS|PRD_PT_PRS|PAN_PRD|PAN_PT|PAN_PRS|PRD_PT|PRD_PRS|PT_PRS|PRI_PVEM_NVA_ALIANZA|PRI_PVEM|PRI_NVA_ALIANZA|PVEM_NVA_ALIANZA|CAND_IND1|CAND_IND2|CAND_IND3|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|268.00|R|B|156.00|85.00|4.00|2.00|4.00|0.00|2.00|2.00|6.00|0.00|3.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|60.00|0.00|327.00|13.00|340.00|443.00|||||1|3|9|DEL NAYAR|268|R|
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|268.00|R|E01|84.00|46.00|5.00|4.00|2.00|0.00|3.00|3.00|6.00|2.00|0.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|29.00|0.00|189.00|10.00|199.00|313.00|||||1|3|9|DEL NAYAR|268|R|
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|268.00|R|E02|240.00|119.00|3.00|1.00|10.00|2.00|4.00|0.00|6.00|2.00|3.00|0.00|3.00|0.00|0.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|40.00|0.00|438.00|15.00|453.00|666.00|||||1|3|9|DEL NAYAR|268|R|
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|269.00|R|B|88.00|38.00|2.00|3.00|20.00|1.00|19.00|2.00|7.00|5.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|144.00|0.00|331.00|33.00|364.00|594.00|||||1|3|9|DEL NAYAR|269|R|
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|269.00|R|C01|66.00|68.00|2.00|8.00|28.00|2.00|4.00|3.00|7.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|3.00|0.00|147.00|0.00|340.00|27.00|367.00|594.00|||||1|3|9|DEL NAYAR|269|R|
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|270.00|R|B|209.00|68.00|0.00|1.00|3.00|2.00|20.00|11.00|32.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|1.00|0.00|0.00|59.00|0.00|412.00|31.00|443.00|649.00|||||1|3|9|DEL NAYAR|270|R|
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|270.00|R|C01|157.00|46.00|4.00|2.00|0.00|1.00|11.00|2.00|83.00|4.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|74.00|0.00|387.00|25.00|412.00|649.00|||||1|3|9|DEL NAYAR|270|R|
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|270.00|R|C02|156.00|61.00|2.00|1.00|2.00|1.00|16.00|5.00|53.00|7.00|2.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|81.00|0.00|392.00|31.00|423.00|649.00|||||1|3|9|DEL NAYAR|270|R|
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|270.00|R|E01|178.00|72.00|2.00|2.00|2.00|4.00|4.00|0.00|13.00|1.00|2.00|0.00|0.00|0.00|0.00|3.00|0.00|3.00|0.00|0.00|0.00|1.00|2.00|0.00|0.00|0.00|0.00|47.00|0.00|336.00|20.00|356.00|511.00|||||1|3|9|DEL NAYAR|270|R|
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|271.00|R|B|69.00|65.00|35.00|1.00|1.00|9.00|1.00|1.00|5.00|0.00|7.00|0.00|0.00|0.00|0.00|0.00|0.00|6.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|18.00|0.00|220.00|9.00|229.00|394.00|||||1|3|9|DEL NAYAR|271|R|
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|271.00|R|E01|101.00|15.00|96.00|6.00|7.00|8.00|17.00|5.00|35.00|3.00|0.00|0.00|1.00|0.00|0.00|5.00|0.00|0.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|12.00|0.00|315.00|7.00|322.00|482.00|||||1|3|9|DEL NAYAR|271|R|
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|272.00|R|B|146.00|140.00|1.00|4.00|4.00|2.00|16.00|6.00|109.00|3.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|68.00|0.00|502.00|30.00|532.00|738.00|||||1|3|9|DEL NAYAR|272|R|
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|273.00|R|B|118.00|131.00|2.00|3.00|2.00|1.00|13.00|2.00|47.00|4.00|6.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|3.00|0.00|40.00|0.00|374.00|31.00|405.00|600.00|||||1|3|9|DEL NAYAR|273|R|
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|273.00|R|E01|91.00|40.00|1.00|1.00|0.00|0.00|17.00|8.00|57.00|0.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|29.00|0.00|247.00|23.00|270.00|443.00|||||1|3|9|DEL NAYAR|273|R|
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|274.00|R|B|117.00|54.00|5.00|0.00|0.00|1.00|8.00|1.00|91.00|1.00|1.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|5.00|1.00|23.00|0.00|312.00|14.00|326.00|478.00|||||1|3|9|DEL NAYAR|274|R|
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|274.00|R|E01|57.00|89.00|22.00|5.00|1.00|4.00|14.00|1.00|37.00|2.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|65.00|0.00|301.00|36.00|337.00|479.00|||||1|3|9|DEL NAYAR|274|R|
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|275.00|R|B|49.00|89.00|4.00|4.00|3.00|0.00|5.00|0.00|38.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|4.00|0.00|199.00|6.00|205.00|335.00|||||1|3|9|DEL NAYAR|275|R|
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|275.00|R|E01|94.00|39.00|1.00|2.00|0.00|0.00|6.00|1.00|5.00|1.00|3.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|42.00|0.00|200.00|7.00|207.00|282.00|||||1|3|9|DEL NAYAR|275|R|
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|276.00|R|B|74.00|129.00|1.00|4.00|1.00|0.00|0.00|2.00|11.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|1.00|0.00|137.00|0.00|363.00|16.00|379.00|538.00|||||1|3|9|DEL NAYAR|276|R|
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|276.00|R|E01|34.00|77.00|0.00|0.00|0.00|0.00|0.00|0.00|4.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|84.00|0.00|201.00|1.00|202.00|252.00|||||1|3|9|DEL NAYAR|276|R|
1.00|18.00|NAYARIT|1|3.00|JESUS MARIA|9.00|DEL NAYAR|276.00|R|E02|281.00|60.00|2.00|0.00|1.00|0.00|7.00|0.00|34.00|1.00|4.00|0.00|0.00|0.00|0.00|3.00|3.00|0.00|1.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|80.00|0.00|479.00|21.00|500.00|739.00|||||1|3|9|DEL NAYAR|276|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|277.00|M|B|38.00|69.00|8.00|10.00|2.00|0.00|2.00|7.00|93.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|68.00|0.00|301.00|8.00|309.00|416.00|||||1|1|10|ROSAMORADA|277|M|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|277.00|M|C01|38.00|67.00|5.00|8.00|1.00|2.00|8.00|4.00|87.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|6.00|0.00|68.00|0.00|294.00|5.00|299.00|416.00|||||1|1|10|ROSAMORADA|277|M|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|277.00|M|E01|14.00|30.00|0.00|2.00|0.00|0.00|1.00|7.00|26.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|2.00|0.00|19.00|0.00|103.00|6.00|109.00|141.00|||||1|1|10|ROSAMORADA|277|M|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|278.00|M|B|14.00|56.00|2.00|5.00|1.00|0.00|3.00|3.00|67.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|2.00|19.00|0.00|174.00|5.00|179.00|233.00|||||1|1|10|ROSAMORADA|278|M|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|278.00|M|E01|62.00|42.00|5.00|8.00|0.00|1.00|5.00|5.00|45.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22.00|0.00|198.00|6.00|204.00|273.00|||||1|1|10|ROSAMORADA|278|M|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|279.00|U|B|21.00|27.00|4.00|0.00|1.00|0.00|3.00|2.00|79.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|13.00|0.00|152.00|0.00|152.00|188.00|||||1|1|10|ROSAMORADA|279|U|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|279.00|U|SMR01|22.00|20.00|1.00|3.00|0.00|0.00|4.00|1.00|37.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|8.00|89.00|3.00|100.00|0.00|||||1|1|10|ROSAMORADA|279|U|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|280.00|U|B|22.00|42.00|1.00|4.00|1.00|1.00|3.00|5.00|77.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|18.00|0.00|178.00|6.00|184.00|228.00|||||1|1|10|ROSAMORADA|280|U|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|281.00|U|B|93.00|90.00|10.00|37.00|0.00|6.00|13.00|16.00|166.00|0.00|2.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|5.00|0.00|47.00|0.00|488.00|9.00|497.00|674.00|||||1|1|10|ROSAMORADA|281|U|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|282.00|U|B|57.00|110.00|9.00|21.00|3.00|0.00|5.00|6.00|117.00|2.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|3.00|0.00|29.00|0.00|367.00|17.00|384.00|528.00|||||1|1|10|ROSAMORADA|282|U|
1.00|18.00|NAYARIT|1|2.00|TECUALA|10.00|ROSAMORADA|283.00|R|B|90.00|142.00|8.00|10.00|2.00|1.00|7.00|17.00|29.00|0.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|130.00|0.00|440.00|6.00|446.00|656.00|||||1|2|10|ROSAMORADA|283|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|284.00|R|B|27.00|35.00|0.00|11.00|2.00|1.00|2.00|3.00|33.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|19.00|0.00|134.00|1.00|135.00|186.00|||||1|1|10|ROSAMORADA|284|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|285.00|R|B|94.00|46.00|8.00|12.00|2.00|15.00|8.00|8.00|44.00|1.00|2.00|1.00|0.00|0.00|0.00|3.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|1.00|1.00|0.00|53.00|0.00|301.00|13.00|314.00|422.00|||||1|1|10|ROSAMORADA|285|R|
1.00|18.00|NAYARIT|1|2.00|TECUALA|10.00|ROSAMORADA|286.00|R|B|118.00|115.00|6.00|3.00|1.00|3.00|5.00|12.00|83.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|2.00|101.00|0.00|456.00|16.00|472.00|668.00|||||1|2|10|ROSAMORADA|286|R|
1.00|18.00|NAYARIT|1|2.00|TECUALA|10.00|ROSAMORADA|286.00|R|E01|28.00|34.00|0.00|0.00|0.00|0.00|2.00|8.00|31.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|18.00|0.00|122.00|4.00|126.00|170.00|||||1|2|10|ROSAMORADA|286|R|
1.00|18.00|NAYARIT|1|2.00|TECUALA|10.00|ROSAMORADA|287.00|R|B|118.00|73.00|7.00|15.00|0.00|2.00|3.00|12.00|14.00|1.00|4.00|0.00|0.00|0.00|1.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|2.00|0.00|113.00|0.00|370.00|11.00|381.00|468.00|||||1|2|10|ROSAMORADA|287|R|
1.00|18.00|NAYARIT|1|2.00|TECUALA|10.00|ROSAMORADA|288.00|R|B|154.00|46.00|5.00|11.00|0.00|4.00|3.00|3.00|9.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|44.00|0.00|285.00|12.00|297.00|405.00|||||1|2|10|ROSAMORADA|288|R|
1.00|18.00|NAYARIT|1|2.00|TECUALA|10.00|ROSAMORADA|288.00|R|C01|174.00|55.00|8.00|15.00|0.00|1.00|3.00|1.00|12.00|1.00|0.00|2.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|33.00|0.00|306.00|5.00|311.00|404.00|||||1|2|10|ROSAMORADA|288|R|
1.00|18.00|NAYARIT|1|2.00|TECUALA|10.00|ROSAMORADA|289.00|R|B|51.00|78.00|5.00|2.00|0.00|1.00|8.00|17.00|51.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|3.00|1.00|69.00|0.00|291.00|8.00|299.00|404.00|||||1|2|10|ROSAMORADA|289|R|
1.00|18.00|NAYARIT|1|2.00|TECUALA|10.00|ROSAMORADA|289.00|R|C01|73.00|48.00|5.00|4.00|1.00|0.00|2.00|27.00|53.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|45.00|0.00|68.00|0.00|327.00|16.00|343.00|403.00|||||1|2|10|ROSAMORADA|289|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|290.00|R|B|60.00|148.00|12.00|12.00|0.00|4.00|14.00|9.00|126.00|2.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|76.00|0.00|466.00|14.00|480.00|678.00|||||1|1|10|ROSAMORADA|290|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|291.00|R|B|47.00|92.00|2.00|14.00|1.00|2.00|3.00|14.00|69.00|2.00|0.00|0.00|1.00|0.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|36.00|0.00|289.00|11.00|300.00|468.00|||||1|1|10|ROSAMORADA|291|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|291.00|R|C01|51.00|113.00|2.00|14.00|2.00|1.00|5.00|16.00|59.00|1.00|0.00|0.00|0.00|3.00|1.00|0.00|3.00|0.00|2.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|23.00|0.00|298.00|13.00|311.00|468.00|||||1|1|10|ROSAMORADA|291|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|291.00|R|E01|6.00|20.00|1.00|5.00|0.00|0.00|0.00|7.00|19.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|29.00|0.00|88.00|8.00|96.00|146.00|||||1|1|10|ROSAMORADA|291|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|292.00|R|B|22.00|44.00|4.00|40.00|1.00|0.00|0.00|13.00|1.00|0.00|1.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|60.00|0.00|189.00|5.00|194.00|306.00|||||1|1|10|ROSAMORADA|292|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|292.00|R|E01|16.00|21.00|0.00|4.00|0.00|2.00|0.00|8.00|5.00|0.00|1.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|26.00|0.00|86.00|7.00|93.00|134.00|||||1|1|10|ROSAMORADA|292|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|293.00|R|B|19.00|59.00|1.00|21.00|0.00|1.00|2.00|13.00|10.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|49.00|0.00|177.00|3.00|180.00|247.00|||||1|1|10|ROSAMORADA|293|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|294.00|R|B|32.00|24.00|1.00|11.00|0.00|1.00|2.00|3.00|1.00|0.00|2.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|24.00|0.00|102.00|4.00|106.00|158.00|||||1|1|10|ROSAMORADA|294|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|295.00|R|B|62.00|70.00|2.00|20.00|1.00|2.00|0.00|5.00|11.00|0.00|2.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|82.00|0.00|260.00|9.00|269.00|389.00|||||1|1|10|ROSAMORADA|295|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|295.00|R|C01|67.00|63.00|3.00|18.00|0.00|1.00|2.00|1.00|2.00|1.00|1.00|2.00|0.00|0.00|0.00|1.00|5.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|86.00|0.00|256.00|18.00|274.00|389.00|||||1|1|10|ROSAMORADA|295|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|296.00|R|B|41.00|113.00|5.00|50.00|0.00|3.00|7.00|19.00|41.00|0.00|1.00|2.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|1.00|1.00|76.00|0.00|364.00|11.00|375.00|548.00|||||1|1|10|ROSAMORADA|296|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|10.00|ROSAMORADA|297.00|R|B|28.00|113.00|2.00|23.00|0.00|0.00|6.00|13.00|11.00|3.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|2.00|1.00|116.00|0.00|323.00|11.00|334.00|454.00|||||1|1|10|ROSAMORADA|297|R|
1.00|18.00|NAYARIT|1|2.00|TECUALA|10.00|ROSAMORADA|298.00|U|B|46.00|106.00|3.00|14.00|2.00|2.00|9.00|18.00|42.00|7.00|1.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|2.00|1.00|5.00|0.00|99.00|0.00|360.00|15.00|375.00|518.00|||||1|2|10|ROSAMORADA|298|U|
1.00|18.00|NAYARIT|1|2.00|TECUALA|10.00|ROSAMORADA|299.00|U|B|55.00|61.00|0.00|10.00|3.00|1.00|11.00|51.00|43.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|2.00|89.00|0.00|329.00|22.00|351.00|501.00|||||1|2|10|ROSAMORADA|299|U|
1.00|18.00|NAYARIT|1|2.00|TECUALA|10.00|ROSAMORADA|300.00|U|B|60.00|95.00|8.00|18.00|1.00|0.00|12.00|38.00|52.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|2.00|0.00|1.00|1.00|94.00|0.00|388.00|15.00|403.00|582.00|||||1|2|10|ROSAMORADA|300|U|
1.00|18.00|NAYARIT|1|2.00|TECUALA|10.00|ROSAMORADA|301.00|R|B|66.00|67.00|8.00|12.00|1.00|1.00|4.00|6.00|30.00|4.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|6.00|1.00|145.00|0.00|353.00|8.00|361.00|513.00|||||1|2|10|ROSAMORADA|301|R|
1.00|18.00|NAYARIT|1|2.00|TECUALA|10.00|ROSAMORADA|301.00|R|C01|38.00|68.00|7.00|19.00|1.00|2.00|5.00|14.00|26.00|3.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|5.00|0.00|129.00|0.00|320.00|14.00|334.00|512.00|||||1|2|10|ROSAMORADA|301|R|
1.00|18.00|NAYARIT|1|2.00|TECUALA|10.00|ROSAMORADA|302.00|U|B|69.00|110.00|14.00|17.00|0.00|2.00|8.00|18.00|7.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|25.00|0.00|276.00|6.00|282.00|380.00|||||1|2|10|ROSAMORADA|302|U|
1.00|18.00|NAYARIT|1|2.00|TECUALA|10.00|ROSAMORADA|302.00|U|C01|55.00|115.00|16.00|20.00|2.00|2.00|8.00|0.00|9.00|1.00|0.00|1.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|1.00|5.00|1.00|0.00|9.00|0.00|248.00|5.00|253.00|379.00|||||1|2|10|ROSAMORADA|302|U|
1.00|18.00|NAYARIT|1|2.00|TECUALA|10.00|ROSAMORADA|303.00|U|B|77.00|133.00|22.00|15.00|0.00|2.00|7.00|41.00|10.00|0.00|3.00|1.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|20.00|0.00|333.00|12.00|345.00|427.00|||||1|2|10|ROSAMORADA|303|U|
1.00|18.00|NAYARIT|1|2.00|TECUALA|10.00|ROSAMORADA|304.00|U|B|81.00|119.00|43.00|36.00|3.00|3.00|3.00|48.00|21.00|4.00|3.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|3.00|0.00|44.00|0.00|415.00|8.00|423.00|559.00|||||1|2|10|ROSAMORADA|304|U|
1.00|18.00|NAYARIT|1|2.00|TECUALA|10.00|ROSAMORADA|305.00|U|B|53.00|97.00|5.00|3.00|15.00|2.00|3.00|25.00|23.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|1.00|2.00|1.00|2.00|2.00|84.00|0.00|320.00|8.00|328.00|471.00|||||1|2|10|ROSAMORADA|305|U|
1.00|18.00|NAYARIT|1|2.00|TECUALA|10.00|ROSAMORADA|306.00|U|B|67.00|66.00|5.00|1.00|8.00|2.00|7.00|30.00|12.00|4.00|0.00|1.00|0.00|0.00|0.00|1.00|1.00|0.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|1.00|56.00|0.00|264.00|16.00|280.00|410.00|||||1|2|10|ROSAMORADA|306|U|
1.00|18.00|NAYARIT|1|2.00|TECUALA|10.00|ROSAMORADA|306.00|U|C01|67.00|54.00|5.00|7.00|6.00|1.00|4.00|24.00|9.00|3.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|4.00|0.00|3.00|0.00|81.00|0.00|271.00|2.00|273.00|409.00|||||1|2|10|ROSAMORADA|306|U|
