CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PT|PVEM|NVA_ALIANZA|MORENA|ES|PRD_PAN|PRI_PVEM_NVA_ALIANZA|PRI_PVEM|PRI_NVA_ALIANZA|PVEM_NVA_ALIANZA|CAND_IND1|CAND_IND2|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
2|32|ZACATECAS|3|2.00|ZACATECAS|58.00|ZACATECAS|1876.00|RURAL|B|21.00|76.00|12.00|6.00|3.00|0.00|80.00|15.00|9.00|1.00|2.00|1.00|0.00|2.00|0.00|0.00|228.00|9.00|237.00|347.00|GRUPO DE RECUENTO||||3|2|56|ZACATECAS|1876|R|
2|32|ZACATECAS|2|13.00|JALPA|34.00|NOCHISTLAN DE MEJIA|973.00|MIXTO(A)|B|54.00|96.00|12.00|43.00|2.00|3.00|91.00|38.00|5.00|0.00|3.00|0.00|0.00|1.00|2.00|0.00|350.00|10.00|360.00|606.00|ACTA CASILLA||||2|13|34|NOCHISTLAN DE MEJIA|973|M|
2|32|ZACATECAS|3|1.00|ZACATECAS|58.00|ZACATECAS|1864.00|URBANO(A)|C01|22.00|64.00|11.00|3.00|4.00|2.00|115.00|10.00|0.00|1.00|0.00|0.00|0.00|8.00|5.00|0.00|245.00|7.00|252.00|413.00|ACTA CASILLA||||3|1|56|ZACATECAS|1864|U|
2|32|ZACATECAS|4|3.00|GUADALUPE|16.00|GUADALUPE|497.00|URBANO(A)|B|18.00|94.00|17.00|3.00|4.00|1.00|132.00|11.00|4.00|0.00|0.00|0.00|0.00|3.00|5.00|0.00|292.00|4.00|296.00|406.00|ACTA CASILLA||||4|3|17|GUADALUPE|497|U|
2|32|ZACATECAS|1|6.00|FRESNILLO|13.00|FRESNILLO|216.00|URBANO(A)|B|24.00|83.00|15.00|2.00|2.00|3.00|92.00|29.00|2.00|1.00|1.00|0.00|0.00|4.00|2.00|0.00|260.00|3.00|263.00|435.00|GRUPO DE RECUENTO||||1|6|10|FRESNILLO|216|U|
2|32|ZACATECAS|2|14.00|TLALTENANGO DE SANCHEZ ROMAN|1.00|APOZOL|1.00|MIXTO(A)|B|61.00|44.00|1.00|3.00|3.00|33.00|124.00|10.00|5.00|0.00|0.00|2.00|2.00|0.00|1.00|0.00|289.00|11.00|300.00|463.00|ACTA CASILLA||||2|14|1|APOZOL|1|M|
2|32|ZACATECAS|4|8.00|OJOCALIENTE|36.00|OJOCALIENTE|1068.00|URBANO(A)|B|9.00|71.00|5.00|69.00|4.00|3.00|23.00|15.00|1.00|2.00|1.00|0.00|0.00|2.00|2.00|0.00|207.00|13.00|220.00|384.00|GRUPO DE RECUENTO||||2|8|36|OJOCALIENTE|1068|U|
2|32|ZACATECAS|1|6.00|FRESNILLO|13.00|FRESNILLO|215.00|URBANO(A)|B|22.00|79.00|13.00|4.00|8.00|2.00|73.00|51.00|0.00|1.00|0.00|0.00|0.00|2.00|9.00|0.00|264.00|15.00|279.00|503.00|ACTA CASILLA||||1|6|10|FRESNILLO|215|U|
2|32|ZACATECAS|1|6.00|FRESNILLO|13.00|FRESNILLO|194.00|MIXTO(A)|B|33.00|110.00|9.00|10.00|4.00|6.00|116.00|49.00|3.00|0.00|1.00|0.00|2.00|8.00|11.00|0.00|362.00|2.00|364.00|681.00|GRUPO DE RECUENTO||||1|6|10|FRESNILLO|194|M|
2|32|ZACATECAS|2|14.00|TLALTENANGO DE SANCHEZ ROMAN|49.00|TLALTENANGO DE SANCHEZ ROMAN|1485.00|MIXTO(A)|E01|36.00|26.00|8.00|5.00|11.00|6.00|23.00|9.00|0.00|0.00|0.00|0.00|0.00|6.00|1.00|0.00|131.00|11.00|142.00|192.00|ACTA CASILLA||||2|14|48|TLALTENANGO DE SANCHEZ ROMAN|1485|M|
2|32|ZACATECAS|3|1.00|ZACATECAS|58.00|ZACATECAS|1865.00|URBANO(A)|B|18.00|87.00|19.00|6.00|7.00|3.00|142.00|35.00|1.00|1.00|0.00|1.00|0.00|15.00|7.00|0.00|342.00|6.00|348.00|607.00|ACTA CASILLA||||3|1|56|ZACATECAS|1865|U|
2|32|ZACATECAS|3|2.00|ZACATECAS|58.00|ZACATECAS|1874.00|MIXTO(A)|B|26.00|96.00|16.00|9.00|20.00|9.00|96.00|32.00|8.00|0.00|0.00|0.00|0.00|3.00|3.00|1.00|318.00|13.00|332.00|600.00|ACTA CASILLA||||3|2|56|ZACATECAS|1874|M|
2|32|ZACATECAS|1|5.00|FRESNILLO|13.00|FRESNILLO|336.00|RURAL|B|1.00|34.00|1.00|2.00|0.00|0.00|52.00|9.00|1.00|0.00|0.00|1.00|0.00|1.00|1.00|0.00|103.00|3.00|106.00|136.00|ACTA CASILLA||||1|5|10|FRESNILLO|336|R|
2|32|ZACATECAS|2|14.00|TLALTENANGO DE SANCHEZ ROMAN|49.00|TLALTENANGO DE SANCHEZ ROMAN|1486.00|URBANO(A)|B|79.00|72.00|10.00|11.00|21.00|6.00|122.00|17.00|6.00|3.00|3.00|0.00|3.00|18.00|6.00|0.00|377.00|16.00|393.00|696.00|ACTA CASILLA||||2|14|48|TLALTENANGO DE SANCHEZ ROMAN|1486|U|
2|32|ZACATECAS|4|3.00|GUADALUPE|16.00|GUADALUPE|498.00|URBANO(A)|B|30.00|96.00|23.00|2.00|7.00|3.00|150.00|7.00|2.00|1.00|0.00|0.00|0.00|6.00|11.00|0.00|338.00|6.00|344.00|503.00|ACTA CASILLA||||4|3|17|GUADALUPE|498|U|
2|32|ZACATECAS|1|6.00|FRESNILLO|13.00|FRESNILLO|216.00|URBANO(A)|C01|24.00|76.00|21.00|1.00|3.00|3.00|79.00|36.00|0.00|0.00|3.00|0.00|0.00|5.00|5.00|0.00|256.00|9.00|265.00|435.00|ACTA CASILLA||||1|6|10|FRESNILLO|216|U|
2|32|ZACATECAS|1|5.00|FRESNILLO|13.00|FRESNILLO|338.00|RURAL|B|15.00|118.00|17.00|7.00|1.00|3.00|50.00|27.00|4.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|244.00|7.00|251.00|328.00|ACTA CASILLA||||1|5|10|FRESNILLO|338|R|
2|32|ZACATECAS|1|18.00|JUAN ALDAMA|29.00|MIGUEL AUZA|884.00|URBANO(A)|B|15.00|70.00|23.00|10.00|0.00|1.00|106.00|43.00|0.00|0.00|2.00|1.00|0.00|3.00|2.00|0.00|276.00|3.00|279.00|388.00|ACTA CASILLA||||3|18|29|MIGUEL AUZA|884|U|
2|32|ZACATECAS|4|3.00|GUADALUPE|16.00|GUADALUPE|499.00|URBANO(A)|B|37.00|150.00|44.00|7.00|6.00|2.00|185.00|5.00|4.00|1.00|0.00|0.00|0.00|6.00|12.00|1.00|459.00|10.00|470.00|720.00|ACTA CASILLA||||4|3|17|GUADALUPE|499|U|
2|32|ZACATECAS|2|14.00|TLALTENANGO DE SANCHEZ ROMAN|1.00|APOZOL|2.00|MIXTO(A)|B|68.00|53.00|4.00|2.00|1.00|51.00|84.00|8.00|0.00|1.00|0.00|2.00|0.00|0.00|0.00|0.00|274.00|2.00|276.00|495.00|ACTA CASILLA||||2|14|1|APOZOL|2|M|
2|32|ZACATECAS|1|6.00|FRESNILLO|13.00|FRESNILLO|217.00|MIXTO(A)|B|9.00|103.00|7.00|6.00|1.00|3.00|84.00|21.00|0.00|0.00|1.00|1.00|0.00|1.00|2.00|0.00|239.00|5.00|244.00|391.00|ACTA CASILLA||||1|6|10|FRESNILLO|217|M|
2|32|ZACATECAS|1|18.00|JUAN ALDAMA|29.00|MIGUEL AUZA|884.00|URBANO(A)|C01|19.00|70.00|25.00|4.00|1.00|3.00|89.00|39.00|2.00|0.00|1.00|0.00|0.00|2.00|3.00|0.00|258.00|5.00|263.00|388.00|ACTA CASILLA||||3|18|29|MIGUEL AUZA|884|U|
2|32|ZACATECAS|1|18.00|JUAN ALDAMA|29.00|MIGUEL AUZA|885.00|MIXTO(A)|B|49.00|119.00|51.00|18.00|2.00|5.00|220.00|55.00|3.00|0.00|0.00|0.00|0.00|6.00|3.00|0.00|531.00|1.00|532.00|747.00|ACTA CASILLA||||3|18|29|MIGUEL AUZA|885|M|
2|32|ZACATECAS|3|2.00|ZACATECAS|58.00|ZACATECAS|1789.00|URBANO(A)|B|9.00|132.00|20.00|1.00|3.00|3.00|135.00|25.00|2.00|0.00|2.00|0.00|0.00|5.00|3.00|0.00|340.00|9.00|349.00|631.00|GRUPO DE RECUENTO||||3|2|56|ZACATECAS|1789|U|
2|32|ZACATECAS|4|3.00|GUADALUPE|16.00|GUADALUPE|500.00|URBANO(A)|B|32.00|104.00|27.00|11.00|3.00|4.00|155.00|12.00|5.00|2.00|0.00|0.00|0.00|10.00|12.00|0.00|377.00|5.00|382.00|600.00|ACTA CASILLA||||4|3|17|GUADALUPE|500|U|
2|32|ZACATECAS|1|5.00|FRESNILLO|13.00|FRESNILLO|340.00|RURAL|B|37.00|80.00|17.00|9.00|5.00|6.00|122.00|51.00|2.00|0.00|0.00|0.00|0.00|5.00|1.00|0.00|335.00|16.00|351.00|602.00|ACTA CASILLA||||1|5|10|FRESNILLO|340|R|
2|32|ZACATECAS|1|18.00|JUAN ALDAMA|29.00|MIGUEL AUZA|886.00|URBANO(A)|B|18.00|72.00|11.00|2.00|1.00|4.00|123.00|61.00|1.00|0.00|0.00|0.00|0.00|2.00|5.00|0.00|300.00|10.00|310.00|479.00|ACTA CASILLA||||3|18|29|MIGUEL AUZA|886|U|
2|32|ZACATECAS|2|14.00|TLALTENANGO DE SANCHEZ ROMAN|49.00|TLALTENANGO DE SANCHEZ ROMAN|1486.00|URBANO(A)|C01|71.00|95.00|29.00|7.00|25.00|4.00|108.00|17.00|8.00|7.00|3.00|0.00|0.00|8.00|2.00|0.00|384.00|13.00|397.00|695.00|ACTA CASILLA||||2|14|48|TLALTENANGO DE SANCHEZ ROMAN|1486|U|
2|32|ZACATECAS|1|6.00|FRESNILLO|13.00|FRESNILLO|297.00|RURAL|B|7.00|98.00|14.00|2.00|5.00|5.00|35.00|21.00|0.00|1.00|1.00|0.00|0.00|1.00|1.00|0.00|191.00|6.00|197.00|284.00|ACTA CASILLA||||1|6|10|FRESNILLO|297|R|
2|32|ZACATECAS|1|5.00|FRESNILLO|13.00|FRESNILLO|268.00|RURAL|B|9.00|52.00|5.00|17.00|8.00|6.00|62.00|37.00|3.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|201.00|6.00|207.00|410.00|GRUPO DE RECUENTO||||1|5|10|FRESNILLO|268|R|
2|32|ZACATECAS|4|15.00|PINOS|39.00|PINOS|1154.00|RURAL|B|1.00|128.00|3.00|4.00|1.00|2.00|113.00|1.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|255.00|2.00|257.00|396.00|ACTA CASILLA||||4|15|38|PINOS|1154|R|
2|32|ZACATECAS|1|6.00|FRESNILLO|13.00|FRESNILLO|182.00|URBANO(A)|B|61.00|123.00|10.00|4.00|3.00|4.00|198.00|31.00|3.00|0.00|0.00|1.00|1.00|6.00|12.00|0.00|457.00|9.00|466.00|738.00|GRUPO DE RECUENTO||||1|6|10|FRESNILLO|182|U|
2|32|ZACATECAS|1|18.00|JUAN ALDAMA|29.00|MIGUEL AUZA|886.00|URBANO(A)|C01|21.00|63.00|29.00|6.00|2.00|4.00|99.00|63.00|3.00|1.00|0.00|0.00|0.00|3.00|6.00|0.00|300.00|4.00|304.00|479.00|ACTA CASILLA||||3|18|29|MIGUEL AUZA|886|U|
2|32|ZACATECAS|4|8.00|OJOCALIENTE|36.00|OJOCALIENTE|1064.00|RURAL|B|16.00|106.00|14.00|96.00|19.00|4.00|37.00|22.00|1.00|2.00|1.00|1.00|0.00|2.00|2.00|0.00|323.00|17.00|340.00|612.00|GRUPO DE RECUENTO||||2|8|36|OJOCALIENTE|1064|R|
2|32|ZACATECAS|2|14.00|TLALTENANGO DE SANCHEZ ROMAN|1.00|APOZOL|3.00|URBANO(A)|B|58.00|42.00|8.00|4.00|1.00|48.00|85.00|4.00|1.00|1.00|0.00|2.00|1.00|0.00|3.00|0.00|258.00|14.00|272.00|454.00|ACTA CASILLA||||2|14|1|APOZOL|3|U|
2|32|ZACATECAS|1|18.00|JUAN ALDAMA|29.00|MIGUEL AUZA|887.00|URBANO(A)|B|27.00|72.00|17.00|8.00|1.00|2.00|159.00|52.00|2.00|0.00|2.00|0.00|0.00|3.00|6.00|0.00|351.00|6.00|357.00|523.00|ACTA CASILLA||||3|18|29|MIGUEL AUZA|887|U|
2|32|ZACATECAS|1|6.00|FRESNILLO|13.00|FRESNILLO|298.00|RURAL|B|37.00|62.00|17.00|5.00|9.00|2.00|67.00|46.00|6.00|0.00|8.00|1.00|1.00|1.00|0.00|0.00|262.00|11.00|273.00|403.00|ACTA CASILLA||||1|6|10|FRESNILLO|298|R|
2|32|ZACATECAS|3|1.00|ZACATECAS|58.00|ZACATECAS|1866.00|URBANO(A)|B|19.00|90.00|22.00|4.00|9.00|1.00|144.00|19.00|1.00|1.00|1.00|0.00|0.00|8.00|9.00|1.00|328.00|9.00|338.00|577.00|ACTA CASILLA||||3|1|56|ZACATECAS|1866|U|
2|32|ZACATECAS|2|14.00|TLALTENANGO DE SANCHEZ ROMAN|49.00|TLALTENANGO DE SANCHEZ ROMAN|1488.00|URBANO(A)|B|21.00|38.00|0.00|0.00|6.00|2.00|40.00|3.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|112.00|2.00|114.00|215.00|ACTA CASILLA||||2|14|48|TLALTENANGO DE SANCHEZ ROMAN|1488|U|
2|32|ZACATECAS|1|18.00|JUAN ALDAMA|29.00|MIGUEL AUZA|888.00|URBANO(A)|B|26.00|59.00|41.00|5.00|0.00|1.00|158.00|64.00|0.00|0.00|0.00|0.00|0.00|6.00|13.00|0.00|373.00|7.00|380.00|566.00|ACTA CASILLA||||3|18|29|MIGUEL AUZA|888|U|
2|32|ZACATECAS|1|5.00|FRESNILLO|13.00|FRESNILLO|344.00|RURAL|C01|12.00|85.00|6.00|9.00|5.00|2.00|104.00|23.00|0.00|0.00|1.00|0.00|0.00|3.00|0.00|0.00|250.00|9.00|259.00|518.00|ACTA CASILLA||||1|5|10|FRESNILLO|344|R|
2|32|ZACATECAS|4|15.00|PINOS|39.00|PINOS|1155.00|RURAL|B|4.00|206.00|5.00|3.00|3.00|6.00|158.00|6.00|0.00|0.00|1.00|0.00|0.00|0.00|3.00|0.00|395.00|13.00|408.00|538.00|ACTA CASILLA||||4|15|38|PINOS|1155|R|
2|32|ZACATECAS|1|6.00|FRESNILLO|13.00|FRESNILLO|299.00|RURAL|B|12.00|41.00|11.00|4.00|3.00|4.00|28.00|19.00|3.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|127.00|5.00|132.00|235.00|ACTA CASILLA||||1|6|10|FRESNILLO|299|R|
2|32|ZACATECAS|1|5.00|FRESNILLO|13.00|FRESNILLO|274.00|RURAL|C01|31.00|204.00|34.00|6.00|6.00|3.00|54.00|46.00|6.00|1.00|3.00|4.00|0.00|2.00|2.00|1.00|402.00|12.00|415.00|573.00|GRUPO DE RECUENTO||||1|5|10|FRESNILLO|274|R|
2|32|ZACATECAS|1|5.00|FRESNILLO|13.00|FRESNILLO|275.00|RURAL|B|13.00|68.00|10.00|12.00|6.00|0.00|71.00|32.00|3.00|0.00|0.00|0.00|0.00|1.00|2.00|0.00|218.00|4.00|222.00|405.00|GRUPO DE RECUENTO||||1|5|10|FRESNILLO|275|R|
2|32|ZACATECAS|1|18.00|JUAN ALDAMA|29.00|MIGUEL AUZA|891.00|URBANO(A)|B|7.00|61.00|11.00|5.00|4.00|2.00|121.00|56.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|268.00|7.00|275.00|407.00|ACTA CASILLA||||3|18|29|MIGUEL AUZA|891|U|
2|32|ZACATECAS|1|6.00|FRESNILLO|13.00|FRESNILLO|152.00|URBANO(A)|B|24.00|67.00|7.00|9.00|0.00|0.00|114.00|9.00|3.00|0.00|2.00|0.00|0.00|1.00|1.00|0.00|237.00|4.00|241.00|390.00|GRUPO DE RECUENTO||||1|6|10|FRESNILLO|152|U|
2|32|ZACATECAS|1|6.00|FRESNILLO|13.00|FRESNILLO|210.00|URBANO(A)|C02|28.00|46.00|29.00|4.00|6.00|3.00|138.00|38.00|1.00|0.00|3.00|0.00|0.00|3.00|2.00|0.00|301.00|9.00|310.00|650.00|ACTA CASILLA||||1|6|10|FRESNILLO|210|U|
2|32|ZACATECAS|1|18.00|JUAN ALDAMA|29.00|MIGUEL AUZA|893.00|URBANO(A)|B|28.00|140.00|21.00|7.00|4.00|1.00|153.00|61.00|6.00|1.00|0.00|0.00|0.00|3.00|2.00|0.00|427.00|6.00|433.00|633.00|ACTA CASILLA||||3|18|29|MIGUEL AUZA|893|U|
2|32|ZACATECAS|3|2.00|ZACATECAS|58.00|ZACATECAS|1874.00|MIXTO(A)|C02|34.00|112.00|20.00|7.00|12.00|7.00|107.00|28.00|4.00|1.00|1.00|0.00|0.00|7.00|2.00|0.00|342.00|9.00|351.00|600.00|ACTA CASILLA||||3|2|56|ZACATECAS|1874|M|
2|32|ZACATECAS|1|18.00|JUAN ALDAMA|29.00|MIGUEL AUZA|894.00|URBANO(A)|B|15.00|96.00|4.00|3.00|3.00|2.00|136.00|71.00|2.00|1.00|1.00|0.00|0.00|3.00|5.00|0.00|342.00|15.00|357.00|530.00|ACTA CASILLA||||3|18|29|MIGUEL AUZA|894|U|
2|32|ZACATECAS|2|14.00|TLALTENANGO DE SANCHEZ ROMAN|1.00|APOZOL|4.00|MIXTO(A)|B|35.00|67.00|1.00|1.00|5.00|36.00|122.00|5.00|1.00|1.00|0.00|7.00|0.00|0.00|1.00|0.00|282.00|10.00|292.00|434.00|ACTA CASILLA||||2|14|1|APOZOL|4|M|
2|32|ZACATECAS|3|18.00|JUAN ALDAMA|40.00|RIO GRANDE|1192.00|MIXTO(A)|B|23.00|60.00|18.00|22.00|1.00|4.00|32.00|7.00|2.00|0.00|0.00|0.00|0.00|2.00|1.00|0.00|172.00|5.00|177.00|468.00|ACTA CASILLA||||3|18|39|RIO GRANDE|1192|M|
2|32|ZACATECAS|2|14.00|TLALTENANGO DE SANCHEZ ROMAN|49.00|TLALTENANGO DE SANCHEZ ROMAN|1490.00|URBANO(A)|B|68.00|106.00|3.00|3.00|12.00|2.00|103.00|9.00|2.00|3.00|0.00|1.00|0.00|3.00|3.00|0.00|318.00|8.00|326.00|557.00|ACTA CASILLA||||2|14|48|TLALTENANGO DE SANCHEZ ROMAN|1490|U|
2|32|ZACATECAS|3|1.00|ZACATECAS|58.00|ZACATECAS|1868.00|URBANO(A)|C01|10.00|105.00|20.00|6.00|12.00|7.00|141.00|29.00|1.00|1.00|3.00|0.00|0.00|7.00|13.00|0.00|355.00|8.00|363.00|650.00|ACTA CASILLA||||3|1|56|ZACATECAS|1868|U|
2|32|ZACATECAS|1|18.00|JUAN ALDAMA|29.00|MIGUEL AUZA|894.00|URBANO(A)|C01|18.00|97.00|7.00|5.00|2.00|2.00|122.00|73.00|1.00|0.00|0.00|0.00|0.00|5.00|4.00|0.00|336.00|10.00|346.00|530.00|ACTA CASILLA||||3|18|29|MIGUEL AUZA|894|U|
2|32|ZACATECAS|4|3.00|GUADALUPE|16.00|GUADALUPE|482.00|URBANO(A)|B|19.00|155.00|31.00|6.00|4.00|2.00|165.00|16.00|3.00|1.00|0.00|0.00|0.00|8.00|10.00|0.00|420.00|7.00|427.00|623.00|GRUPO DE RECUENTO||||4|3|17|GUADALUPE|482|U|
2|32|ZACATECAS|1|18.00|JUAN ALDAMA|29.00|MIGUEL AUZA|897.00|MIXTO(A)|B|5.00|67.00|8.00|9.00|2.00|4.00|135.00|19.00|1.00|0.00|0.00|0.00|0.00|3.00|3.00|0.00|256.00|6.00|262.00|406.00|ACTA CASILLA||||3|18|29|MIGUEL AUZA|897|M|
2|32|ZACATECAS|1|6.00|FRESNILLO|13.00|FRESNILLO|316.00|RURAL|B|2.00|57.00|1.00|2.00|1.00|0.00|12.00|11.00|0.00|0.00|0.00|2.00|0.00|1.00|2.00|0.00|91.00|3.00|94.00|130.00|ACTA CASILLA||||1|6|10|FRESNILLO|316|R|
2|32|ZACATECAS|1|18.00|JUAN ALDAMA|29.00|MIGUEL AUZA|889.00|URBANO(A)|B|48.00|65.00|38.00|3.00|3.00|4.00|114.00|53.00|2.00|0.00|2.00|0.00|0.00|3.00|6.00|0.00|341.00|8.00|349.00|507.00|ACTA CASILLA||||3|18|29|MIGUEL AUZA|889|U|
2|32|ZACATECAS|3|12.00|VILLA DE COS|53.00|VILLA DE COS|1636.00|MIXTO(A)|B|1.00|98.00|87.00|38.00|3.00|1.00|90.00|24.00|13.00|0.00|3.00|0.00|0.00|6.00|3.00|0.00|367.00|16.00|383.00|600.00|GRUPO DE RECUENTO||||3|12|51|VILLA DE COS|1636|M|
2|32|ZACATECAS|1|5.00|FRESNILLO|13.00|FRESNILLO|276.00|URBANO(A)|C01|36.00|119.00|22.00|17.00|7.00|5.00|130.00|55.00|3.00|0.00|1.00|1.00|0.00|4.00|2.00|0.00|402.00|15.00|417.00|745.00|GRUPO DE RECUENTO||||1|5|10|FRESNILLO|276|M|
2|32|ZACATECAS|3|1.00|ZACATECAS|58.00|ZACATECAS|1867.00|URBANO(A)|B|14.00|72.00|11.00|3.00|5.00|3.00|79.00|15.00|2.00|0.00|0.00|0.00|0.00|2.00|10.00|0.00|216.00|3.00|219.00|378.00|ACTA CASILLA||||3|1|56|ZACATECAS|1867|U|
2|32|ZACATECAS|1|18.00|JUAN ALDAMA|29.00|MIGUEL AUZA|891.00|URBANO(A)|C01|19.00|75.00|6.00|3.00|3.00|2.00|101.00|44.00|1.00|0.00|0.00|0.00|0.00|3.00|5.00|0.00|262.00|7.00|269.00|406.00|ACTA CASILLA||||3|18|29|MIGUEL AUZA|891|U|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1223.00|URBANO(A)|B|5.00|110.00|29.00|18.00|3.00|4.00|122.00|15.00|3.00|2.00|2.00|1.00|0.00|1.00|2.00|0.00|317.00|23.00|340.00|540.00|GRUPO DE RECUENTO||||3|16|39|RIO GRANDE|1223|U|
2|32|ZACATECAS|2|14.00|TLALTENANGO DE SANCHEZ ROMAN|49.00|TLALTENANGO DE SANCHEZ ROMAN|1489.00|URBANO(A)|B|79.00|110.00|7.00|7.00|16.00|6.00|114.00|20.00|6.00|2.00|2.00|0.00|0.00|19.00|0.00|0.00|388.00|10.00|398.00|683.00|ACTA CASILLA||||2|14|48|TLALTENANGO DE SANCHEZ ROMAN|1489|U|
2|32|ZACATECAS|1|18.00|JUAN ALDAMA|29.00|MIGUEL AUZA|892.00|URBANO(A)|B|26.00|111.00|27.00|6.00|0.00|5.00|139.00|70.00|8.00|1.00|0.00|0.00|0.00|1.00|8.00|0.00|402.00|6.00|408.00|643.00|ACTA CASILLA||||3|18|29|MIGUEL AUZA|892|U|
2|32|ZACATECAS|3|1.00|ZACATECAS|58.00|ZACATECAS|1868.00|URBANO(A)|B|16.00|119.00|15.00|5.00|9.00|5.00|153.00|22.00|2.00|1.00|1.00|0.00|2.00|9.00|3.00|0.00|362.00|8.00|370.00|651.00|ACTA CASILLA||||3|1|56|ZACATECAS|1868|U|
2|32|ZACATECAS|1|6.00|FRESNILLO|13.00|FRESNILLO|307.00|RURAL|B|13.00|66.00|21.00|14.00|6.00|5.00|80.00|47.00|1.00|0.00|1.00|0.00|0.00|1.00|3.00|0.00|258.00|8.00|266.00|480.00|ACTA CASILLA||||1|6|10|FRESNILLO|307|R|
2|32|ZACATECAS|1|18.00|JUAN ALDAMA|29.00|MIGUEL AUZA|895.00|MIXTO(A)|B|22.00|54.00|7.00|1.00|3.00|4.00|117.00|49.00|3.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|262.00|2.00|264.00|404.00|ACTA CASILLA||||3|18|29|MIGUEL AUZA|895|M|
2|32|ZACATECAS|3|18.00|JUAN ALDAMA|40.00|RIO GRANDE|1192.00|MIXTO(A)|C01|17.00|82.00|12.00|18.00|5.00|0.00|49.00|10.00|3.00|1.00|0.00|1.00|1.00|2.00|0.00|0.00|201.00|2.00|203.00|467.00|ACTA CASILLA||||3|18|39|RIO GRANDE|1192|M|
2|32|ZACATECAS|2|14.00|TLALTENANGO DE SANCHEZ ROMAN|49.00|TLALTENANGO DE SANCHEZ ROMAN|1491.00|URBANO(A)|B|61.00|96.00|2.00|1.00|7.00|3.00|127.00|8.00|3.00|3.00|1.00|0.00|0.00|7.00|1.00|0.00|320.00|10.00|330.00|543.00|ACTA CASILLA||||2|14|48|TLALTENANGO DE SANCHEZ ROMAN|1491|U|
2|32|ZACATECAS|3|1.00|ZACATECAS|58.00|ZACATECAS|1869.00|MIXTO(A)|B|17.00|109.00|28.00|9.00|4.00|3.00|135.00|30.00|3.00|0.00|1.00|1.00|0.00|10.00|14.00|1.00|364.00|11.00|376.00|724.00|ACTA CASILLA||||3|1|56|ZACATECAS|1869|M|
2|32|ZACATECAS|3|18.00|JUAN ALDAMA|40.00|RIO GRANDE|1193.00|URBANO(A)|B|69.00|101.00|20.00|12.00|1.00|4.00|153.00|27.00|7.00|0.00|1.00|0.00|0.00|3.00|3.00|1.00|401.00|12.00|414.00|726.00|ACTA CASILLA||||3|18|39|RIO GRANDE|1193|U|
2|32|ZACATECAS|1|18.00|JUAN ALDAMA|29.00|MIGUEL AUZA|898.00|MIXTO(A)|B|8.00|66.00|4.00|2.00|1.00|8.00|140.00|18.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|4.00|247.00|3.00|254.00|384.00|ACTA CASILLA||||3|18|29|MIGUEL AUZA|898|M|
2|32|ZACATECAS|4|3.00|GUADALUPE|16.00|GUADALUPE|551.00|URBANO(A)|B|7.00|98.00|41.00|8.00|7.00|2.00|99.00|40.00|2.00|0.00|0.00|1.00|1.00|6.00|5.00|0.00|317.00|13.00|330.00|605.00|GRUPO DE RECUENTO||||4|3|17|GUADALUPE|551|U|
2|32|ZACATECAS|2|14.00|TLALTENANGO DE SANCHEZ ROMAN|49.00|TLALTENANGO DE SANCHEZ ROMAN|1492.00|URBANO(A)|B|99.00|75.00|10.00|2.00|19.00|3.00|130.00|13.00|2.00|0.00|0.00|0.00|0.00|12.00|8.00|0.00|373.00|13.00|386.00|691.00|ACTA CASILLA||||2|14|48|TLALTENANGO DE SANCHEZ ROMAN|1492|U|
2|32|ZACATECAS|2|13.00|JALPA|34.00|NOCHISTLAN DE MEJIA|974.00|URBANO(A)|C01|34.00|68.00|7.00|21.00|3.00|4.00|95.00|45.00|9.00|0.00|2.00|0.00|0.00|1.00|2.00|0.00|291.00|14.00|305.00|474.00|ACTA CASILLA||||2|13|34|NOCHISTLAN DE MEJIA|974|U|
2|32|ZACATECAS|4|15.00|PINOS|39.00|PINOS|1156.00|RURAL|B|0.00|93.00|0.00|0.00|1.00|1.00|48.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|146.00|0.00|146.00|194.00|ACTA CASILLA||||4|15|38|PINOS|1156|R|
