CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PT|PVEM|MC|NVA_ALIANZA|MORENA|PH|ES|PPG|COMUN_PRI_PVEM|COMUN_PRD_PT|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|921.00|RURAL|B|0.00|144.00|33.00|10.00|76.00|8.00|0.00|1.00|3.00|1.00|3.00|1.00|0.00|0.00|280.00|7.00|287.00|413.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|921|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|922.00|RURAL|B|6.00|183.00|111.00|8.00|58.00|15.00|1.00|12.00|0.00|0.00|0.00|1.00|3.00|0.00|398.00|24.00|422.00|726.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|922|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|923.00|RURAL|B|1.00|105.00|181.00|18.00|81.00|13.00|2.00|13.00|5.00|1.00|2.00|0.00|0.00|0.00|422.00|25.00|447.00|736.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|923|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|924.00|RURAL|B|1.00|11.00|7.00|3.00|37.00|12.00|0.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|73.00|1.00|74.00|141.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|924|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|925.00|RURAL|B|3.00|96.00|56.00|8.00|60.00|50.00|1.00|2.00|8.00|2.00|5.00|6.00|2.00|0.00|299.00|10.00|309.00|519.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|925|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|925.00|RURAL|C01|0.00|80.00|79.00|8.00|66.00|42.00|2.00|0.00|3.00|1.00|4.00|3.00|3.00|0.00|291.00|20.00|311.00|519.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|925|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|925.00|RURAL|E01|0.00|73.00|52.00|3.00|31.00|31.00|0.00|2.00|1.00|1.00|0.00|1.00|0.00|0.00|195.00|7.00|202.00|351.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|925|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|926.00|RURAL|B|3.00|154.00|80.00|19.00|94.00|98.00|28.00|2.00|4.00|4.00|2.00|1.00|1.00|2.00|490.00|7.00|499.00|516.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|926|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|926.00|RURAL|C01|2.00|163.00|85.00|15.00|86.00|16.00|2.00|7.00|1.00|1.00|10.00|3.00|15.00|0.00|406.00|15.00|421.00|516.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|926|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|926.00|RURAL|E01|4.00|87.00|87.00|6.00|16.00|19.00|2.00|0.00|3.00|3.00|0.00|3.00|3.00|0.00|233.00|16.00|249.00|468.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|926|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|927.00|RURAL|B|1.00|41.00|79.00|5.00|7.00|8.00|0.00|0.00|0.00|0.00|1.00|0.00|4.00|0.00|146.00|2.00|148.00|197.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|927|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|928.00|RURAL|B|14.00|137.00|64.00|4.00|11.00|22.00|1.00|9.00|1.00|2.00|2.00|2.00|1.00|0.00|270.00|18.00|288.00|422.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|928|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|928.00|RURAL|C01|16.00|130.00|54.00|12.00|16.00|17.00|1.00|13.00|0.00|0.00|1.00|2.00|2.00|0.00|264.00|10.00|274.00|422.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|928|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|929.00|RURAL|B|4.00|112.00|139.00|5.00|87.00|26.00|4.00|3.00|0.00|1.00|0.00|0.00|0.00|0.00|381.00|0.00|381.00|499.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|929|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|929.00|RURAL|C01|3.00|96.00|159.00|5.00|67.00|15.00|4.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|353.00|9.00|362.00|499.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|929|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|930.00|RURAL|B|5.00|93.00|23.00|7.00|39.00|17.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|185.00|6.00|191.00|287.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|930|U|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|931.00|URBANA|B|11.00|130.00|86.00|16.00|47.00|103.00|1.00|5.00|1.00|1.00|1.00|1.00|0.00|0.00|403.00|15.00|418.00|728.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|931|U|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|931.00|URBANA|C01|10.00|154.00|74.00|4.00|40.00|106.00|2.00|4.00|2.00|5.00|0.00|3.00|1.00|2.00|405.00|15.00|422.00|728.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|931|U|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|931.00|URBANA|C02|10.00|156.00|73.00|51.00|76.00|3.00|6.00|5.00|2.00|2.00|1.00|0.00|0.00|0.00|385.00|13.00|398.00|727.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|931|U|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|932.00|URBANA|B|4.00|100.00|71.00|8.00|42.00|64.00|2.00|4.00|4.00|1.00|1.00|2.00|2.00|0.00|305.00|14.00|319.00|547.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|932|U|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|932.00|URBANA|C01|4.00|80.00|71.00|1.00|41.00|95.00|2.00|3.00|1.00|0.00|2.00|1.00|2.00|0.00|303.00|10.00|313.00|547.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|932|U|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|932.00|URBANA|C02|6.00|105.00|52.00|10.00|31.00|84.00|1.00|3.00|3.00|0.00|1.00|3.00|0.00|0.00|299.00|13.00|312.00|547.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|932|U|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|933.00|RURAL|B|15.00|147.00|76.00|10.00|64.00|79.00|0.00|3.00|1.00|1.00|1.00|5.00|0.00|0.00|402.00|13.00|415.00|625.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|933|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|933.00|RURAL|C01|17.00|124.00|63.00|6.00|56.00|135.00|3.00|2.00|4.00|1.00|2.00|4.00|1.00|7.00|418.00|11.00|436.00|625.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|933|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|934.00|RURAL|B|10.00|200.00|130.00|8.00|63.00|48.00|3.00|8.00|2.00|3.00|0.00|0.00|0.00|0.00|475.00|19.00|494.00|716.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|934|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|935.00|RURAL|B|1.00|137.00|112.00|17.00|40.00|57.00|2.00|14.00|0.00|3.00|0.00|5.00|4.00|0.00|392.00|16.00|408.00|663.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|935|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|936.00|RURAL|B|5.00|185.00|56.00|9.00|112.00|60.00|3.00|4.00|3.00|0.00|3.00|2.00|3.00|0.00|445.00|17.00|462.00|717.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|936|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|936.00|RURAL|C01|3.00|169.00|54.00|8.00|78.00|58.00|1.00|4.00|4.00|2.00|2.00|3.00|4.00|0.00|390.00|8.00|398.00|642.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|936|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|936.00|RURAL|E01|6.00|146.00|33.00|3.00|64.00|30.00|2.00|1.00|0.00|3.00|3.00|6.00|0.00|0.00|297.00|12.00|309.00|470.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|936|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|937.00|RURAL|B|5.00|97.00|48.00|9.00|66.00|33.00|0.00|5.00|1.00|1.00|4.00|6.00|4.00|0.00|279.00|12.00|291.00|499.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|937|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|937.00|RURAL|C01|2.00|84.00|64.00|9.00|76.00|23.00|1.00|2.00|2.00|0.00|5.00|7.00|2.00|0.00|277.00|15.00|292.00|498.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|937|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|939.00|RURAL|B|13.00|132.00|27.00|8.00|53.00|18.00|1.00|0.00|2.00|0.00|2.00|5.00|2.00|0.00|263.00|18.00|281.00|571.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|939|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|939.00|RURAL|C01|7.00|138.00|98.00|6.00|39.00|20.00|5.00|2.00|2.00|2.00|3.00|5.00|5.00|0.00|332.00|19.00|351.00|570.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|939|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|940.00|RURAL|B|6.00|154.00|72.00|8.00|80.00|12.00|10.00|2.00|4.00|2.00|0.00|0.00|0.00|0.00|350.00|0.00|350.00|594.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|940|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|941.00|RURAL|B|38.00|173.00|62.00|8.00|111.00|16.00|6.00|5.00|10.00|1.00|1.00|0.00|0.00|0.00|431.00|12.00|443.00|687.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|941|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|942.00|RURAL|B|7.00|101.00|20.00|2.00|28.00|15.00|1.00|3.00|3.00|0.00|0.00|3.00|0.00|0.00|183.00|16.00|199.00|391.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|942|R|
4.00|12.00|GUERRERO|7|8.00|ACAPULCO DE JUAREZ|21.00|COYUCA DE BENITEZ|942.00|RURAL|C01|8.00|98.00|31.00|4.00|29.00|17.00|2.00|4.00|3.00|0.00|2.00|0.00|0.00|0.00|198.00|7.00|205.00|391.00|Acta Casilla||||3|8|21|COYUCA DE BENITEZ|942|R|
4.00|12.00|GUERRERO|4|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|112.00|URBANA|B|20.00|15.00|63.00|2.00|2.00|15.00|4.00|5.00|1.00|2.00|1.00|6.00|11.00|0.00|147.00|16.00|163.00|703.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|112|U|
4.00|12.00|GUERRERO|4|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|112.00|URBANA|C01|21.00|101.00|100.00|6.00|5.00|21.00|4.00|4.00|1.00|0.00|6.00|4.00|4.00|0.00|277.00|15.00|292.00|702.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|112|U|
4.00|12.00|GUERRERO|4|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|112.00|URBANA|C02|16.00|92.00|99.00|10.00|7.00|17.00|1.00|1.00|2.00|4.00|3.00|4.00|6.00|0.00|262.00|17.00|279.00|702.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|112|U|
4.00|12.00|GUERRERO|4|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|112.00|URBANA|C03|25.00|97.00|106.00|4.00|3.00|18.00|2.00|3.00|0.00|1.00|2.00|3.00|2.00|0.00|266.00|13.00|279.00|702.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|112|U|
4.00|12.00|GUERRERO|4|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|113.00|URBANA|B|18.00|70.00|60.00|0.00|0.00|7.00|2.00|1.00|3.00|0.00|1.00|10.00|13.00|0.00|185.00|14.00|199.00|519.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|113|U|
4.00|12.00|GUERRERO|4|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|113.00|URBANA|C01|9.00|101.00|74.00|12.00|5.00|15.00|4.00|4.00|6.00|3.00|0.00|4.00|3.00|0.00|240.00|17.00|257.00|518.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|113|U|
4.00|12.00|GUERRERO|4|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|113.00|URBANA|C02|8.00|77.00|76.00|0.00|0.00|10.00|1.00|3.00|5.00|0.00|0.00|0.00|0.00|0.00|180.00|12.00|192.00|518.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|113|U|
4.00|12.00|GUERRERO|4|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|114.00|URBANA|B|17.00|80.00|94.00|5.00|9.00|9.00|4.00|5.00|1.00|1.00|3.00|3.00|5.00|1.00|236.00|22.00|259.00|700.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|114|U|
4.00|12.00|GUERRERO|4|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|114.00|URBANA|C01|24.00|91.00|88.00|8.00|12.00|15.00|4.00|6.00|1.00|6.00|2.00|3.00|6.00|0.00|266.00|13.00|279.00|699.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|114|U|
4.00|12.00|GUERRERO|4|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|114.00|URBANA|C02|16.00|90.00|82.00|9.00|14.00|14.00|7.00|8.00|1.00|2.00|2.00|4.00|5.00|0.00|254.00|15.00|269.00|699.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|114|U|
4.00|12.00|GUERRERO|4|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|114.00|URBANA|C03|26.00|103.00|75.00|9.00|7.00|7.00|2.00|6.00|1.00|4.00|3.00|2.00|1.00|0.00|246.00|18.00|264.00|699.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|114|U|
4.00|12.00|GUERRERO|4|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|114.00|URBANA|C04|24.00|96.00|90.00|3.00|12.00|14.00|4.00|8.00|4.00|1.00|1.00|2.00|8.00|0.00|267.00|10.00|277.00|699.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|114|U|
4.00|12.00|GUERRERO|4|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|114.00|URBANA|C05|15.00|103.00|78.00|14.00|8.00|9.00|5.00|3.00|5.00|1.00|2.00|10.00|3.00|0.00|256.00|12.00|268.00|699.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|114|U|
4.00|12.00|GUERRERO|4|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|114.00|URBANA|C06|14.00|82.00|97.00|13.00|13.00|14.00|3.00|7.00|1.00|3.00|6.00|8.00|9.00|0.00|270.00|14.00|284.00|699.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|114|U|
4.00|12.00|GUERRERO|4|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|114.00|URBANA|C07|18.00|88.00|76.00|8.00|2.00|16.00|8.00|4.00|3.00|2.00|4.00|6.00|3.00|0.00|238.00|18.00|256.00|699.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|114|U|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|115.00|MIXTA|B|20.00|198.00|82.00|7.00|13.00|22.00|6.00|5.00|3.00|7.00|2.00|2.00|0.00|0.00|367.00|23.00|390.00|736.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|115|M|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|115.00|MIXTA|C01|16.00|164.00|119.00|6.00|15.00|19.00|0.00|5.00|3.00|6.00|5.00|5.00|2.00|0.00|365.00|25.00|390.00|735.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|115|M|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|116.00|URBANA|B|19.00|134.00|51.00|20.00|24.00|11.00|7.00|1.00|1.00|4.00|0.00|9.00|11.00|0.00|292.00|30.00|322.00|608.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|116|U|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|116.00|URBANA|C01|20.00|117.00|82.00|14.00|14.00|8.00|4.00|5.00|1.00|3.00|0.00|7.00|7.00|0.00|282.00|21.00|303.00|607.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|116|U|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|116.00|URBANA|C02|18.00|124.00|60.00|16.00|15.00|19.00|4.00|6.00|2.00|2.00|5.00|3.00|2.00|0.00|276.00|20.00|296.00|607.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|116|U|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|117.00|URBANA|B|18.00|71.00|86.00|10.00|11.00|4.00|4.00|8.00|3.00|2.00|2.00|5.00|3.00|0.00|227.00|21.00|248.00|638.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|117|U|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|117.00|URBANA|C01|13.00|73.00|78.00|20.00|11.00|5.00|1.00|9.00|2.00|0.00|10.00|8.00|0.00|0.00|230.00|13.00|243.00|638.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|117|U|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|117.00|URBANA|C02|13.00|72.00|86.00|8.00|13.00|9.00|3.00|8.00|2.00|4.00|0.00|5.00|6.00|0.00|229.00|9.00|238.00|638.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|117|U|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|117.00|URBANA|C03|14.00|81.00|81.00|8.00|10.00|5.00|3.00|6.00|3.00|3.00|0.00|6.00|4.00|0.00|224.00|11.00|235.00|637.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|117|U|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|117.00|URBANA|C04|16.00|80.00|96.00|8.00|15.00|15.00|7.00|4.00|3.00|0.00|4.00|0.00|2.00|0.00|250.00|12.00|262.00|637.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|117|U|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|118.00|URBANA|B|23.00|98.00|82.00|24.00|9.00|19.00|11.00|7.00|0.00|5.00|2.00|6.00|7.00|0.00|293.00|24.00|317.00|722.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|118|U|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|118.00|URBANA|C01|23.00|99.00|102.00|17.00|12.00|10.00|6.00|5.00|1.00|0.00|5.00|3.00|14.00|0.00|297.00|16.00|313.00|722.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|118|U|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|118.00|URBANA|C02|14.00|102.00|90.00|17.00|6.00|11.00|6.00|3.00|0.00|0.00|2.00|5.00|14.00|2.00|270.00|12.00|284.00|721.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|118|U|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|119.00|URBANA|B|13.00|86.00|80.00|9.00|6.00|16.00|0.00|6.00|6.00|8.00|2.00|3.00|9.00|0.00|244.00|18.00|262.00|629.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|119|U|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|119.00|URBANA|C01|13.00|83.00|90.00|11.00|5.00|17.00|2.00|5.00|5.00|2.00|2.00|2.00|4.00|0.00|241.00|16.00|257.00|629.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|119|U|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|119.00|URBANA|C02|19.00|78.00|78.00|16.00|3.00|13.00|3.00|5.00|4.00|4.00|2.00|6.00|3.00|0.00|234.00|17.00|251.00|628.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|119|U|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|119.00|URBANA|C03|14.00|91.00|64.00|10.00|7.00|14.00|2.00|1.00|2.00|3.00|0.00|5.00|1.00|0.00|214.00|12.00|226.00|628.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|119|U|
4.00|12.00|GUERRERO|4|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|120.00|URBANA|B|14.00|56.00|107.00|5.00|4.00|17.00|4.00|2.00|2.00|4.00|4.00|7.00|3.00|0.00|229.00|13.00|242.00|519.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|120|U|
4.00|12.00|GUERRERO|4|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|120.00|URBANA|C01|25.00|62.00|102.00|9.00|3.00|8.00|1.00|1.00|1.00|6.00|2.00|2.00|0.00|21.00|222.00|10.00|253.00|519.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|120|U|
4.00|12.00|GUERRERO|4|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|120.00|URBANA|C02|20.00|79.00|82.00|4.00|3.00|10.00|2.00|1.00|1.00|0.00|0.00|1.00|5.00|0.00|208.00|0.00|208.00|518.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|120|U|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|132.00|URBANA|B|12.00|124.00|63.00|7.00|3.00|14.00|3.00|5.00|3.00|9.00|3.00|1.00|5.00|0.00|252.00|14.00|266.00|585.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|132|U|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|132.00|URBANA|C01|16.00|106.00|62.00|8.00|2.00|9.00|1.00|5.00|2.00|5.00|5.00|3.00|5.00|0.00|229.00|11.00|240.00|584.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|132|U|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|132.00|URBANA|C02|9.00|105.00|77.00|3.00|5.00|15.00|2.00|7.00|1.00|2.00|3.00|5.00|0.00|0.00|234.00|11.00|245.00|584.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|132|U|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|133.00|URBANA|B|18.00|77.00|64.00|5.00|13.00|30.00|3.00|12.00|4.00|2.00|0.00|0.00|2.00|0.00|230.00|24.00|254.00|588.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|133|U|
4.00|12.00|GUERRERO|9|9.00|ACAPULCO DE JUAREZ|1.00|ACAPULCO DE JUAREZ|133.00|URBANA|C01|20.00|88.00|85.00|0.00|0.00|25.00|3.00|8.00|4.00|5.00|1.00|0.00|0.00|0.00|239.00|16.00|255.00|588.00|Acta Casilla||||9|9|1|ACAPULCO DE JUAREZ|133|U|
