CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PT|PVEM|MC|NVA_ALIANZA|MORENA|PH|ES|PRI_PVEM|PRD_PT_NVA_ALIANZA|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|96.00|URBANA|C01|69.00|69.00|72.00|12.00|2.00|6.00|1.00|5.00|4.00|0.00|2.00|3.00|0.00|245.00|13.00|258.00|496.00|RECUENTO||||12|23|6|APATZINGAN|96|U|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|97.00|URBANA|B|145.00|97.00|75.00|27.00|2.00|9.00|3.00|20.00|2.00|0.00|0.00|0.00|0.00|380.00|12.00|392.00|703.00|ACTA CASILLA||||12|23|6|APATZINGAN|97|U|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|98.00|URBANA|B|86.00|47.00|71.00|12.00|5.00|2.00|2.00|11.00|2.00|0.00|1.00|2.00|0.00|241.00|5.00|246.00|450.00|RECUENTO||||12|23|6|APATZINGAN|98|U|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|98.00|URBANA|C01|76.00|44.00|74.00|9.00|3.00|5.00|3.00|6.00|1.00|0.00|5.00|2.00|0.00|228.00|4.00|232.00|450.00|ACTA CASILLA||||12|23|6|APATZINGAN|98|U|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|99.00|URBANA|B|57.00|84.00|58.00|13.00|1.00|13.00|1.00|5.00|6.00|0.00|3.00|2.00|0.00|243.00|13.00|256.00|525.00|RECUENTO||||12|23|6|APATZINGAN|99|U|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|99.00|URBANA|C01|58.00|67.00|74.00|14.00|2.00|6.00|0.00|11.00|1.00|0.00|0.00|0.00|0.00|233.00|12.00|245.00|524.00|ACTA CASILLA||||12|23|6|APATZINGAN|99|U|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|100.00|URBANA|B|103.00|95.00|79.00|26.00|4.00|6.00|4.00|28.00|1.00|0.00|0.00|1.00|0.00|347.00|7.00|354.00|701.00|ACTA CASILLA||||12|23|6|APATZINGAN|100|U|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|101.00|URBANA|B|92.00|70.00|57.00|19.00|3.00|5.00|4.00|11.00|2.00|0.00|1.00|0.00|0.00|264.00|10.00|274.00|574.00|ACTA CASILLA||||12|23|6|APATZINGAN|101|U|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|101.00|URBANA|C01|83.00|73.00|61.00|15.00|0.00|5.00|7.00|17.00|1.00|0.00|1.00|0.00|0.00|263.00|13.00|276.00|574.00|RECUENTO||||12|23|6|APATZINGAN|101|U|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|101.00|URBANA|C02|83.00|59.00|69.00|12.00|6.00|9.00|4.00|23.00|4.00|0.00|0.00|1.00|0.00|270.00|0.00|270.00|573.00|ACTA CASILLA||||12|23|6|APATZINGAN|101|U|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|102.00|URBANA|B|117.00|107.00|66.00|21.00|8.00|9.00|3.00|9.00|2.00|0.00|3.00|1.00|0.00|346.00|8.00|354.00|666.00|RECUENTO||||12|23|6|APATZINGAN|102|U|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|103.00|URBANA|B|77.00|48.00|111.00|33.00|10.00|15.00|5.00|15.00|7.00|0.00|1.00|2.00|0.00|324.00|22.00|346.00|641.00|ACTA CASILLA||||12|23|6|APATZINGAN|103|U|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|104.00|URBANA|B|59.00|69.00|74.00|26.00|7.00|10.00|5.00|8.00|2.00|0.00|0.00|0.00|7.00|260.00|22.00|289.00|593.00|ACTA CASILLA||||12|23|6|APATZINGAN|104|U|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|104.00|URBANA|C01|67.00|52.00|92.00|27.00|3.00|5.00|7.00|15.00|3.00|0.00|3.00|2.00|3.00|276.00|15.00|294.00|593.00|RECUENTO||||12|23|6|APATZINGAN|104|U|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|105.00|MIXTA|B|42.00|72.00|95.00|33.00|10.00|4.00|5.00|36.00|4.00|0.00|3.00|0.00|0.00|304.00|13.00|317.00|672.00|ACTA CASILLA||||12|23|6|APATZINGAN|105|M|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|105.00|MIXTA|C01|35.00|84.00|95.00|27.00|0.00|6.00|3.00|34.00|4.00|0.00|0.00|0.00|0.00|288.00|23.00|311.00|672.00|ACTA CASILLA||||12|23|6|APATZINGAN|105|M|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|105.00|MIXTA|C02|54.00|71.00|80.00|32.00|6.00|4.00|5.00|31.00|1.00|0.00|0.00|4.00|3.00|288.00|19.00|310.00|671.00|ACTA CASILLA||||12|23|6|APATZINGAN|105|M|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|105.00|MIXTA|C03|56.00|69.00|85.00|28.00|3.00|6.00|5.00|30.00|3.00|0.00|4.00|2.00|0.00|291.00|20.00|311.00|671.00|RECUENTO||||12|23|6|APATZINGAN|105|M|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|106.00|URBANA|B|73.00|61.00|103.00|15.00|3.00|7.00|0.00|15.00|3.00|0.00|0.00|3.00|2.00|283.00|19.00|304.00|556.00|ACTA CASILLA||||12|23|6|APATZINGAN|106|U|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|106.00|URBANA|C01|62.00|48.00|100.00|30.00|5.00|1.00|5.00|9.00|4.00|0.00|3.00|1.00|0.00|268.00|16.00|284.00|555.00|RECUENTO||||12|23|6|APATZINGAN|106|U|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|107.00|URBANA|B|51.00|55.00|65.00|22.00|4.00|3.00|2.00|7.00|7.00|0.00|1.00|0.00|0.00|217.00|16.00|233.00|408.00|ACTA CASILLA||||12|23|6|APATZINGAN|107|U|
5.00|16.00|MICHOACAN|12|23.00|APATZINǴN|6.00|APATZINǴN|107.00|URBANA|C01|66.00|42.00|57.00|15.00|3.00|8.00|0.00|13.00|0.00|0.00|0.00|1.00|0.00|205.00|0.00|205.00|408.00|ACTA CASILLA||||12|23|6|APATZINGAN|107|U|
