V1,V2
-111.82,24.63
-111.83,24.64
-111.83,24.64
-111.83,24.65
-111.83,24.65
-111.83,24.66
-111.84,24.66
-111.84,24.66
-111.84,24.67
-111.85,24.67
-111.85,24.68
-111.85,24.68
-111.85,24.68
-111.86,24.69
-111.86,24.69
-111.86,24.70
-111.87,24.70
-111.87,24.70
-111.88,24.71
-111.88,24.71
-111.88,24.71
-111.89,24.72
-111.89,24.72
-111.90,24.72
-111.90,24.73
-111.90,24.73
-111.91,24.73
-111.91,24.74
-111.92,24.74
-111.92,24.74
-111.93,24.74
-111.93,24.75
-111.93,24.75
-111.94,24.76
-111.93,24.76
-111.93,24.76
-111.92,24.76
-111.92,24.76
-111.92,24.76
-111.93,24.76
-111.93,24.77
-111.94,24.77
-111.94,24.77
-111.94,24.78
-111.95,24.78
-111.95,24.78
-111.96,24.79
-111.96,24.79
-111.96,24.79
-111.97,24.80
-111.97,24.80
-111.97,24.81
-111.97,24.81
-111.97,24.82
-111.98,24.82
-111.98,24.82
-111.98,24.83
-111.99,24.83
-111.99,24.84
-111.99,24.85
-111.99,24.85
-111.99,24.86
-111.99,24.86
-111.99,24.87
-111.99,24.87
-112.00,24.88
-112.00,24.88
-112.00,24.89
-112.01,24.89
-112.01,24.89
-112.01,24.88
-112.01,24.88
-112.01,24.88
-112.01,24.88
-112.00,24.87
-112.00,24.87
-112.00,24.86
-112.00,24.85
-112.01,24.85
-112.01,24.84
-112.01,24.84
-112.01,24.83
-112.01,24.83
-112.00,24.82
-112.00,24.82
-112.00,24.82
-111.99,24.81
-111.99,24.81
-111.99,24.81
-111.98,24.80
-111.98,24.80
-111.98,24.79
-111.97,24.79
-111.98,24.78
-111.98,24.78
-111.99,24.78
-111.99,24.78
-111.99,24.78
-111.99,24.77
-111.98,24.77
-111.98,24.77
-111.98,24.76
-111.97,24.76
-111.98,24.75
-111.98,24.75
-111.98,24.75
-111.99,24.76
-111.99,24.76
-111.99,24.76
-112.00,24.77
-112.00,24.77
-112.01,24.77
-112.01,24.76
-112.01,24.76
-112.02,24.76
-112.02,24.76
-112.03,24.76
-112.03,24.76
-112.03,24.77
-112.03,24.77
-112.03,24.78
-112.04,24.78
-112.04,24.78
-112.04,24.79
-112.04,24.79
-112.04,24.80
-112.04,24.81
-112.04,24.81
-112.04,24.81
-112.04,24.82
-112.04,24.82
-112.04,24.83
-112.03,24.83
-112.03,24.84
-112.03,24.84
-112.04,24.85
-112.04,24.85
-112.04,24.85
-112.04,24.85
-112.05,24.85
-112.06,24.85
-112.06,24.84
-112.06,24.84
-112.06,24.83
-112.06,24.83
-112.06,24.82
-112.06,24.81
-112.06,24.81
-112.06,24.80
-112.06,24.80
-112.06,24.79
-112.05,24.79
-112.05,24.78
-112.05,24.78
-112.05,24.77
-112.05,24.77
-112.06,24.76
-112.06,24.76
-112.07,24.76
-112.07,24.75
-112.07,24.75
-112.08,24.74
-112.08,24.74
-112.08,24.74
-112.09,24.73
-112.09,24.74
-112.10,24.74
-112.09,24.75
-112.09,24.75
-112.09,24.76
-112.08,24.76
-112.08,24.76
-112.08,24.77
-112.07,24.77
-112.07,24.77
-112.08,24.77
-112.08,24.78
-112.09,24.78
-112.09,24.78
-112.09,24.79
-112.10,24.79
-112.10,24.80
-112.10,24.80
-112.10,24.81
-112.10,24.81
-112.10,24.82
-112.10,24.82
-112.11,24.83
-112.11,24.84
-112.10,24.84
-112.10,24.85
-112.10,24.86
-112.10,24.86
-112.10,24.87
-112.11,24.87
-112.12,24.87
-112.12,24.87
-112.12,24.87
-112.13,24.88
-112.12,24.88
-112.12,24.89
-112.12,24.89
-112.12,24.90
-112.11,24.90
-112.11,24.90
-112.10,24.91
-112.10,24.91
-112.09,24.91
-112.09,24.92
-112.09,24.92
-112.10,24.92
-112.10,24.92
-112.11,24.92
-112.11,24.93
-112.11,24.94
-112.11,24.94
-112.10,24.94
-112.10,24.94
-112.09,24.94
-112.09,24.95
-112.08,24.95
-112.08,24.95
-112.08,24.96
-112.08,24.96
-112.08,24.96
-112.09,24.97
-112.09,24.97
-112.10,24.98
-112.10,24.98
-112.10,24.99
-112.10,24.99
-112.10,25.00
-112.10,25.01
-112.10,25.01
-112.10,25.02
-112.10,25.03
-112.10,25.03
-112.11,25.03
-112.11,25.02
-112.11,25.02
-112.12,25.01
-112.11,25.00
-112.12,25.00
-112.12,25.00
-112.12,24.99
-112.12,24.99
-112.13,24.98
-112.13,24.98
-112.13,24.97
-112.14,24.97
-112.14,24.96
-112.14,24.95
-112.13,24.95
-112.13,24.94
-112.14,24.94
-112.14,24.93
-112.14,24.93
-112.15,24.93
-112.15,24.92
-112.15,24.91
-112.15,24.91
-112.15,24.90
-112.15,24.90
-112.16,24.89
-112.16,24.89
-112.17,24.89
-112.17,24.89
-112.18,24.89
-112.18,24.90
-112.18,24.90
-112.17,24.91
-112.17,24.91
-112.17,24.92
-112.16,24.92
-112.16,24.93
-112.16,24.93
-112.17,24.94
-112.17,24.94
-112.17,24.95
-112.17,24.95
-112.17,24.96
-112.17,24.96
-112.16,24.97
-112.16,24.97
-112.15,24.97
-112.15,24.98
-112.15,24.98
-112.15,24.99
-112.15,24.99
-112.15,25.00
-112.14,25.00
-112.14,25.01
-112.14,25.01
-112.13,25.01
-112.13,25.02
-112.13,25.03
-112.13,25.03
-112.13,25.04
-112.13,25.04
-112.13,25.05
-112.12,25.05
-112.12,25.06
-112.12,25.07
-112.12,25.07
-112.12,25.08
-112.12,25.08
-112.12,25.09
-112.13,25.09
-112.13,25.10
-112.13,25.10
-112.13,25.11
-112.13,25.12
-112.13,25.12
-112.13,25.13
-112.14,25.13
-112.13,25.14
-112.13,25.14
-112.13,25.14
-112.13,25.15
-112.13,25.16
-112.13,25.16
-112.13,25.17
-112.13,25.17
-112.12,25.18
-112.12,25.18
-112.12,25.19
-112.12,25.19
-112.11,25.20
-112.11,25.20
-112.11,25.21
-112.11,25.21
-112.10,25.22
-112.10,25.22
-112.10,25.22
-112.09,25.23
-112.08,25.23
-112.08,25.23
-112.08,25.23
-112.07,25.24
-112.07,25.24
-112.07,25.25
-112.07,25.26
-112.07,25.26
-112.07,25.27
-112.07,25.27
-112.07,25.28
-112.07,25.29
-112.07,25.29
-112.07,25.30
-112.07,25.30
-112.07,25.31
-112.07,25.32
-112.07,25.32
-112.07,25.33
-112.07,25.34
-112.06,25.34
-112.06,25.35
-112.06,25.36
-112.06,25.36
-112.06,25.37
-112.06,25.37
-112.06,25.38
-112.07,25.38
-112.07,25.39
-112.07,25.40
-112.07,25.40
-112.07,25.41
-112.08,25.41
-112.08,25.41
-112.08,25.42
-112.07,25.42
-112.07,25.43
-112.06,25.43
-112.06,25.44
-112.06,25.44
-112.07,25.45
-112.06,25.44
-112.06,25.45
-112.07,25.45
-112.07,25.45
-112.08,25.46
-112.08,25.46
-112.07,25.47
-112.07,25.47
-112.06,25.47
-112.06,25.48
-112.06,25.48
-112.06,25.49
-112.06,25.49
-112.06,25.50
-112.06,25.50
-112.06,25.51
-112.07,25.52
-112.07,25.52
-112.07,25.53
-112.07,25.53
-112.07,25.54
-112.07,25.54
-112.07,25.55
-112.07,25.56
-112.07,25.56
-112.07,25.57
-112.07,25.57
-112.07,25.58
-112.07,25.59
-112.07,25.59
-112.07,25.60
-112.07,25.61
-112.07,25.61
-112.07,25.62
-112.07,25.62
-112.07,25.63
-112.08,25.64
-112.08,25.64
-112.08,25.65
-112.08,25.65
-112.07,25.66
-112.07,25.67
-112.07,25.67
-112.07,25.68
-112.07,25.69
-112.07,25.69
-112.07,25.70
-112.07,25.70
-112.07,25.71
-112.08,25.71
-112.08,25.72
-112.08,25.71
-112.08,25.71
-112.09,25.70
-112.09,25.70
-112.09,25.69
-112.09,25.69
-112.09,25.68
-112.09,25.67
-112.09,25.67
-112.09,25.66
-112.09,25.65
-112.09,25.65
-112.09,25.64
-112.09,25.63
-112.09,25.63
-112.09,25.62
-112.09,25.62
-112.09,25.61
-112.09,25.61
-112.09,25.60
-112.09,25.59
-112.09,25.59
-112.09,25.58
-112.09,25.57
-112.09,25.57
-112.09,25.56
-112.09,25.56
-112.09,25.55
-112.09,25.54
-112.09,25.54
-112.09,25.53
-112.09,25.53
-112.10,25.52
-112.10,25.52
-112.11,25.52
-112.11,25.52
-112.11,25.52
-112.11,25.53
-112.11,25.54
-112.11,25.54
-112.11,25.55
-112.11,25.55
-112.11,25.56
-112.11,25.57
-112.11,25.57
-112.11,25.58
-112.11,25.59
-112.11,25.59
-112.11,25.60
-112.11,25.61
-112.11,25.61
-112.11,25.62
-112.11,25.62
-112.11,25.63
-112.11,25.64
-112.11,25.64
-112.11,25.65
-112.11,25.66
-112.11,25.66
-112.11,25.67
-112.11,25.67
-112.11,25.68
-112.10,25.69
-112.10,25.69
-112.10,25.70
-112.10,25.70
-112.10,25.71
-112.10,25.72
-112.10,25.73
-112.10,25.73
-112.10,25.74
-112.10,25.74
-112.10,25.75
-112.11,25.75
-112.11,25.76
-112.11,25.76
-112.11,25.77
-112.11,25.77
-112.12,25.78
-112.12,25.78
-112.12,25.79
-112.12,25.79
-112.12,25.80
-112.13,25.80
-112.13,25.81
-112.13,25.81
-112.14,25.81
-112.14,25.82
-112.14,25.82
-112.14,25.83
-112.14,25.83
-112.15,25.83
-112.15,25.84
-112.15,25.84
-112.15,25.85
-112.15,25.85
-112.15,25.86
-112.16,25.86
-112.16,25.87
-112.16,25.88
-112.16,25.88
-112.16,25.88
-112.17,25.89
-112.17,25.89
-112.17,25.90
-112.17,25.90
-112.17,25.91
-112.18,25.91
-112.18,25.92
-112.18,25.92
-112.18,25.93
-112.18,25.93
-112.19,25.94
-112.19,25.94
-112.19,25.95
-112.19,25.95
-112.19,25.96
-112.20,25.96
-112.20,25.97
-112.20,25.97
-112.20,25.98
-112.21,25.98
-112.21,25.99
-112.21,25.99
-112.21,25.99
-112.22,26.00
-112.22,26.00
-112.22,26.01
-112.23,26.01
-112.23,26.01
-112.23,26.02
-112.23,26.02
-112.24,26.03
-112.24,26.03
-112.24,26.04
-112.25,26.04
-112.25,26.04
-112.25,26.05
-112.26,26.05
-112.27,26.05
-112.27,26.05
-112.28,26.05
-112.28,26.06
-112.29,26.06
-112.29,26.06
-112.30,26.06
-112.30,26.07
-112.30,26.07
-112.31,26.08
-112.31,26.08
-112.31,26.09
-112.31,26.09
-113.64,31.35
-113.63,31.35
-113.63,31.35
-113.62,31.35
-113.61,31.35
-113.61,31.35
-113.61,31.36
-113.61,31.36
-113.62,31.37
-113.62,31.37
-113.62,31.38
-113.62,31.39
-113.62,31.39
-113.62,31.40
-113.62,31.40
-113.62,31.41
-113.63,31.41
-113.63,31.42
-113.63,31.42
-113.63,31.43
-113.63,31.44
-113.63,31.44
-113.63,31.45
-113.63,31.46
-113.62,31.46
-113.63,31.47
-113.63,31.47
-113.63,31.48
-113.63,31.48
-113.63,31.49
-113.64,31.49
-113.64,31.50
-113.64,31.50
-113.65,31.50
-113.65,31.51
-113.66,31.51
-113.66,31.51
-113.67,31.51
-113.67,31.52
-113.68,31.52
-113.68,31.52
-113.69,31.52
-113.69,31.53
-113.70,31.53
-113.70,31.53
-113.71,31.53
-113.71,31.54
-113.72,31.54
-113.73,31.54
-113.73,31.54
-113.74,31.54
-113.74,31.55
-113.75,31.55
-113.75,31.55
-113.76,31.55
-113.77,31.55
-113.77,31.56
-113.78,31.56
-113.78,31.56
-113.79,31.56
-113.79,31.57
-113.80,31.57
-113.80,31.57
-113.81,31.57
-113.81,31.58
-113.82,31.58
-113.82,31.58
-113.83,31.58
-113.83,31.59
-113.84,31.59
-113.85,31.59
-113.86,31.59
-113.86,31.59
-113.87,31.59
-113.87,31.59
-113.88,31.60
-113.88,31.60
-113.88,31.60
-113.89,31.61
-113.89,31.61
-113.90,31.61
-113.90,31.60
-113.91,31.60
-113.91,31.60
-113.92,31.60
-113.93,31.60
-113.94,31.60
-113.94,31.60
-113.95,31.60
-113.95,31.61
-113.96,31.61
-113.96,31.62
-113.96,31.62
-113.96,31.63
-113.96,31.64
-113.96,31.64
-113.96,31.65
-113.96,31.65
-113.96,31.66
-113.97,31.66
-113.97,31.66
-113.98,31.66
-113.98,31.66
-113.98,31.65
-113.98,31.64
-113.98,31.64
-113.98,31.63
-113.98,31.63
-113.98,31.63
-113.98,31.63
-113.98,31.62
-113.98,31.61
-113.98,31.61
-113.97,31.60
-113.98,31.60
-113.97,31.59
-113.97,31.59
-113.98,31.58
-113.98,31.58
-113.98,31.57
-113.98,31.57
-113.97,31.57
-113.96,31.57
-113.96,31.57
-113.96,31.57
-113.95,31.58
-113.95,31.57
-113.95,31.57
-113.95,31.56
-113.95,31.56
-113.96,31.56
-113.96,31.55
-113.96,31.55
-113.97,31.54
-113.97,31.54
-113.97,31.54
-113.98,31.53
-113.98,31.53
-113.98,31.52
-113.99,31.52
-113.99,31.52
-114.00,31.52
-114.00,31.52
-114.01,31.52
-114.01,31.52
-114.01,31.51
-114.01,31.51
-114.02,31.50
-114.02,31.50
-114.03,31.49
-114.03,31.49
-114.04,31.49
-114.05,31.49
-114.05,31.49
-114.06,31.49
-114.07,31.50
-114.07,31.50
-114.08,31.50
-114.09,31.50
-114.09,31.50
-114.10,31.50
-114.11,31.50
-114.12,31.50
-114.12,31.49
-114.13,31.50
-114.14,31.50
-114.14,31.50
-114.15,31.50
-114.16,31.50
-114.16,31.50
-114.17,31.50
-114.18,31.51
-114.18,31.51
-114.19,31.51
-114.19,31.51
-114.20,31.51
-114.20,31.52
-114.21,31.52
-114.22,31.52
-114.22,31.52
-114.23,31.53
-114.23,31.53
-114.23,31.53
-114.24,31.53
-114.24,31.54
-114.25,31.54
-114.26,31.54
-114.26,31.54
-114.26,31.55
-114.27,31.55
-114.27,31.55
-114.28,31.56
-114.28,31.56
-114.28,31.56
-114.29,31.57
-114.30,31.57
-114.30,31.57
-114.31,31.57
-114.31,31.58
-114.32,31.58
-114.32,31.58
-114.32,31.59
-114.32,31.59
-114.33,31.60
-114.33,31.60
-114.33,31.60
-114.34,31.61
-114.35,31.61
-114.35,31.61
-114.36,31.61
-114.36,31.61
-114.37,31.62
-114.37,31.62
-114.38,31.62
-114.38,31.62
-114.39,31.63
-114.39,31.63
-114.40,31.63
-114.41,31.63
-114.41,31.63
-114.42,31.64
-114.42,31.64
-114.43,31.64
-114.43,31.64
-114.44,31.65
-114.44,31.65
-114.44,31.65
-114.45,31.66
-114.45,31.66
-114.45,31.67
-114.46,31.67
-114.46,31.67
-114.47,31.67
-114.48,31.68
-114.48,31.68
-114.49,31.68
-114.49,31.68
-114.49,31.69
-114.50,31.69
-114.50,31.69
-114.51,31.70
-114.51,31.70
-114.51,31.71
-114.52,31.71
-114.52,31.71
-114.52,31.72
-114.53,31.72
-114.54,31.72
-114.54,31.72
-114.54,31.73
-114.55,31.73
-114.55,31.73
-114.56,31.74
-114.56,31.74
-114.56,31.74
-114.57,31.75
-114.57,31.75
-114.58,31.75
-114.58,31.76
-114.58,31.76
-114.59,31.76
-114.60,31.76
-114.60,31.76
-114.61,31.76
-114.61,31.76
-114.62,31.77
-114.62,31.77
-114.63,31.77
-114.64,31.77
-114.64,31.76
-114.65,31.76
-114.65,31.76
-114.66,31.76
-114.67,31.76
-114.68,31.76
-114.69,31.76
-114.69,31.77
-114.70,31.77
-114.70,31.77
-114.70,31.77
-114.71,31.78
-114.71,31.78
-114.71,31.79
-114.72,31.79
-114.72,31.79
-114.73,31.80
-114.73,31.80
-114.74,31.80
-114.74,31.81
-114.75,31.81
-114.75,31.81
-114.76,31.81
-114.77,31.81
-114.77,31.81
-114.78,31.82
-114.78,31.82
-114.79,31.82
-114.80,31.82
-114.80,31.82
-114.81,31.82
-114.81,31.83
-114.82,31.83
-114.82,31.83
-114.82,31.84
-114.83,31.84
-114.83,31.84
-114.84,31.85
-114.84,31.85
-114.84,31.85
-114.85,31.86
-114.85,31.86
-114.85,31.86
-114.86,31.87
-114.86,31.87
-114.87,31.87
-114.88,31.87
-114.88,31.88
-114.89,31.88
-114.89,31.88
-114.90,31.88
-114.90,31.89
-114.90,31.89
-114.91,31.89
-114.91,31.90
-114.92,31.90
-114.92,31.90
-114.93,31.90
-114.94,31.91
-114.94,31.91
-114.95,31.91
-114.95,31.91
-114.96,31.92
-114.96,31.92
-114.97,31.92
-114.98,31.92
-114.98,31.92
-114.99,31.92
-115.00,31.92
-115.00,31.93
-115.00,31.93
-115.01,31.93
-115.01,31.94
-115.01,31.94
-115.02,31.95
-115.02,31.95
-115.02,31.95
-115.02,31.96
-115.02,31.96
-115.02,31.97
-115.03,31.97
-115.03,31.96
-115.04,31.96
-115.03,31.95
-115.03,31.95
-115.03,31.94
-115.03,31.94
-115.02,31.93
-115.02,31.93
-115.02,31.92
-115.02,31.92
-115.02,31.91
-115.01,31.91
-115.01,31.91
-115.00,31.91
-114.99,31.91
-114.99,31.91
-114.98,31.91
-114.97,31.91
-114.97,31.90
-114.96,31.90
-114.96,31.90
-114.95,31.90
-114.95,31.89
-114.94,31.89
-114.94,31.89
-114.94,31.88
-114.93,31.88
-114.93,31.88
-114.92,31.87
-114.92,31.87
-114.92,31.87
-114.92,31.86
-114.91,31.86
-114.92,31.85
-114.92,31.84
-114.91,31.84
-114.91,31.84
-114.91,31.83
-114.90,31.83
-114.90,31.83
-114.89,31.82
-114.89,31.82
-114.88,31.82
-114.88,31.81
-114.88,31.81
-114.87,31.81
-114.87,31.80
-114.86,31.80
-114.85,31.80
-114.85,31.80
-114.84,31.80
-114.83,31.80
-114.83,31.80
-114.82,31.80
-114.82,31.79
-114.82,31.79
-114.82,31.78
-114.82,31.77
-114.82,31.77
-114.82,31.76
-114.82,31.75
-114.82,31.75
-114.82,31.74
-114.82,31.73
-114.82,31.73
-114.82,31.72
-114.82,31.72
-114.81,31.71
-114.81,31.71
-114.81,31.70
-114.81,31.70
-114.80,31.69
-114.80,31.69
-114.80,31.69
-114.80,31.69
-114.80,31.68
-114.79,31.68
-114.79,31.67
-114.79,31.67
-114.79,31.66
-114.79,31.66
-114.78,31.65
-114.78,31.65
-114.78,31.64
-114.78,31.64
-114.78,31.63
-114.79,31.63
-114.79,31.63
-114.80,31.62
-114.80,31.62
-114.80,31.62
-114.81,31.61
-114.81,31.61
-114.81,31.60
-114.82,31.60
-114.82,31.60
-114.82,31.59
-114.83,31.59
-114.83,31.59
-114.83,31.58
-114.84,31.58
-114.84,31.57
-114.84,31.57
-114.84,31.56
-114.84,31.55
-114.84,31.55
-114.85,31.54
-114.85,31.54
-114.85,31.53
-114.85,31.53
-114.85,31.52
-114.85,31.51
-114.85,31.51
-114.86,31.50
-114.86,31.50
-114.86,31.49
-114.86,31.48
-114.86,31.48
-114.85,31.47
-114.85,31.46
-114.85,31.46
-114.85,31.45
-114.85,31.45
-114.86,31.44
-114.86,31.44
-114.86,31.43
-114.86,31.43
-114.86,31.42
-114.87,31.41
-114.87,31.41
-114.86,31.40
-114.86,31.40
-114.86,31.39
-114.86,31.38
-114.86,31.38
-114.86,31.37
-114.87,31.36
-114.87,31.36
-114.87,31.35
-114.87,31.34
-114.87,31.34
-114.87,31.33
-114.87,31.32
-114.87,31.32
-114.87,31.31
-114.87,31.31
-114.87,31.30
-114.87,31.29
-114.87,31.29
-114.87,31.28
-114.87,31.27
-114.88,31.27
-114.88,31.26
-114.88,31.26
-114.88,31.25
-114.88,31.24
-114.88,31.24
-114.88,31.23
-114.88,31.22
-114.88,31.22
-114.88,31.21
-114.88,31.21
-114.88,31.20
-114.88,31.19
-114.88,31.19
-114.88,31.18
-114.88,31.17
-114.88,31.17
-114.88,31.16
-114.88,31.15
-114.88,31.15
-114.88,31.14
-114.88,31.14
-114.88,31.13
-114.87,31.13
-114.87,31.12
-114.87,31.12
-114.87,31.11
-114.87,31.11
-114.86,31.10
-114.86,31.10
-114.86,31.09
-114.85,31.09
-114.85,31.09
-114.85,31.08
-114.84,31.08
-114.84,31.08
-114.83,31.07
-114.83,31.07
-114.82,31.07
-114.82,31.06
-114.82,31.06
-114.82,31.05
-114.82,31.05
-114.82,31.04
-114.82,31.04
-114.83,31.03
-114.83,31.03
-114.83,31.02
-114.83,31.02
-114.83,31.01
-114.83,31.01
-114.83,31.00
-114.83,31.00
-114.83,30.99
-114.82,30.99
-114.82,30.99
-114.81,30.98
-114.81,30.98
-114.80,30.98
-114.80,30.98
-114.79,30.97
-114.79,30.97
-114.78,30.97
-114.78,30.97
-114.77,30.97
-114.76,30.96
-114.76,30.96
-114.75,30.96
-114.75,30.96
-114.74,30.95
-114.74,30.95
-114.73,30.95
-114.73,30.95
-114.72,30.94
-114.72,30.94
-114.71,30.94
-114.71,30.93
-114.71,30.93
-114.71,30.92
-114.70,30.92
-114.71,30.91
-114.70,30.91
-114.70,30.90
-114.70,30.89
-114.70,30.89
-114.70,30.88
-114.70,30.87
-114.70,30.87
-114.70,30.86
-114.70,30.86
-114.70,30.85
-114.69,30.85
-114.69,30.84
-114.69,30.84
-114.69,30.83
-114.69,30.83
-114.69,30.82
-114.69,30.81
-114.69,30.81
-114.69,30.80
-114.69,30.80
-114.69,30.79
-114.69,30.78
-114.69,30.78
-114.69,30.77
-114.69,30.77
-114.69,30.76
-114.69,30.75
-114.69,30.75
-114.69,30.74
-114.69,30.73
-114.69,30.73
-114.69,30.72
-114.69,30.71
-114.69,30.71
-114.69,30.70
-114.69,30.69
-114.69,30.69
-114.69,30.68
-114.70,30.68
-114.70,30.67
-114.70,30.66
-114.69,30.66
-114.69,30.65
-114.69,30.65
-114.69,30.64
-114.69,30.64
-114.69,30.63
-114.68,30.63
-114.68,30.62
-114.68,30.62
-114.68,30.61
-114.68,30.60
-114.68,30.60
-114.67,30.60
-114.67,30.59
-114.67,30.59
-114.66,30.58
-114.66,30.58
-114.66,30.58
-114.65,30.57
-114.65,30.57
-114.65,30.56
-114.65,30.56
-114.65,30.55
-114.65,30.55
-114.65,30.54
-114.64,30.53
-114.64,30.53
-114.64,30.53
-114.64,30.53
-114.64,30.52
-114.64,30.52
-114.64,30.51
-114.63,30.51
-114.63,30.50
-114.63,30.50
-114.63,30.49
-114.62,30.49
-114.62,30.48
-114.63,30.47
-114.63,30.47
-114.63,30.46
-114.63,30.46
-114.63,30.45
-114.63,30.45
-114.63,30.44
-114.63,30.43
-114.63,30.43
-114.63,30.42
-114.63,30.42
-114.63,30.41
-114.63,30.40
-114.63,30.40
-114.64,30.39
-114.64,30.39
-114.64,30.38
-114.64,30.38
-114.64,30.37
-114.63,30.37
-114.63,30.36
-114.63,30.36
-114.64,30.35
-114.64,30.34
-114.64,30.34
-114.64,30.33
-114.64,30.33
-114.64,30.32
-114.64,30.31
-114.64,30.31
-114.65,30.30
-114.65,30.30
-114.65,30.29
-114.65,30.29
-114.65,30.28
-114.65,30.28
-114.64,30.27
-114.64,30.27
-114.64,30.26
-114.64,30.26
-114.64,30.25
-114.64,30.25
-114.64,30.24
-114.64,30.23
-114.65,30.23
-114.65,30.22
-114.65,30.22
-114.65,30.21
-114.66,30.21
-114.66,30.20
-114.66,30.20
-114.66,30.19
-114.65,30.19
-114.65,30.19
-114.65,30.18
-114.64,30.18
-114.64,30.18
-114.64,30.17
-114.64,30.17
-114.63,30.16
-114.63,30.15
-114.63,30.15
-114.63,30.14
-114.63,30.14
-114.62,30.14
-114.62,30.13
-114.62,30.13
-114.61,30.13
-114.61,30.12
-114.60,30.12
-114.60,30.12
-114.60,30.11
-114.59,30.11
-114.59,30.10
-114.59,30.10
-114.59,30.09
-114.59,30.09
-114.58,30.08
-114.58,30.08
-114.58,30.08
-114.57,30.07
-114.57,30.07
-114.57,30.06
-114.57,30.05
-114.57,30.05
-114.57,30.04
-114.57,30.04
-114.56,30.03
-114.56,30.03
-114.56,30.02
-114.56,30.02
-114.55,30.01
-114.55,30.01
-114.55,30.01
-114.55,30.00
-114.54,30.00
-114.54,29.99
-114.53,29.99
-114.53,29.99
-114.52,29.99
-114.52,29.99
-114.51,29.98
-114.50,29.98
-114.50,29.98
-114.49,29.98
-114.49,29.98
-114.48,29.97
-114.48,29.97
-114.48,29.96
-114.48,29.96
-114.48,29.95
-114.47,29.95
-114.47,29.94
-114.47,29.94
-114.46,29.93
-114.46,29.93
-114.46,29.93
-114.46,29.92
-114.45,29.92
-114.44,29.92
-114.44,29.92
-114.43,29.92
-114.42,29.92
-114.42,29.92
-114.41,29.92
-114.41,29.91
-114.41,29.91
-114.41,29.91
-114.40,29.90
-114.40,29.90
-114.40,29.89
-114.40,29.89
-114.40,29.88
-114.40,29.87
-114.39,29.87
-114.39,29.86
-114.39,29.86
-114.39,29.85
-114.39,29.85
-114.39,29.84
-114.39,29.83
-114.40,29.83
-114.39,29.82
-114.39,29.82
-114.39,29.82
-114.38,29.81
-114.38,29.81
-114.38,29.80
-114.38,29.80
-114.37,29.79
-114.37,29.79
-114.36,29.79
-114.36,29.79
-114.35,29.79
-114.34,29.79
-114.34,29.78
-114.33,29.78
-114.33,29.78
-114.33,29.77
-114.32,29.77
-114.32,29.77
-114.32,29.76
-114.31,29.76
-114.30,29.76
-114.30,29.76
-114.29,29.76
-114.29,29.77
-114.28,29.77
-114.28,29.77
-114.28,29.78
-114.28,29.78
-114.27,29.78
-114.26,29.78
-114.26,29.78
-114.26,29.78
-114.26,29.77
-114.25,29.77
-114.24,29.77
-114.24,29.77
-114.23,29.77
-114.22,29.77
-114.22,29.76
-114.21,29.76
-114.21,29.76
-114.20,29.76
-114.20,29.75
-114.20,29.75
-114.19,29.74
-114.19,29.74
-114.19,29.74
-114.18,29.73
-114.18,29.73
-114.18,29.72
-114.18,29.72
-114.17,29.71
-114.17,29.71
-114.16,29.71
-114.16,29.70
-114.15,29.70
-114.15,29.70
-114.14,29.70
-114.14,29.69
-114.14,29.69
-114.14,29.68
-114.13,29.68
-114.13,29.68
-114.12,29.67
-114.12,29.67
-114.12,29.67
-114.11,29.66
-114.11,29.66
-114.10,29.66
-114.10,29.65
-114.10,29.65
-114.09,29.65
-114.09,29.64
-114.09,29.64
-114.08,29.63
-114.08,29.63
-114.07,29.63
-114.07,29.62
-114.07,29.62
-114.06,29.62
-114.06,29.61
-114.06,29.60
-114.06,29.60
-114.06,29.60
-114.05,29.59
-114.05,29.59
-114.04,29.59
-114.03,29.59
-114.03,29.59
-114.02,29.58
-114.02,29.58
-114.01,29.58
-114.01,29.57
-114.01,29.57
-114.00,29.57
-114.00,29.57
-113.99,29.56
-113.99,29.56
-113.98,29.56
-113.98,29.55
-113.97,29.55
-113.97,29.55
-113.97,29.54
-113.96,29.54
-113.96,29.54
-113.96,29.54
-113.96,29.53
-113.95,29.53
-113.95,29.53
-113.94,29.52
-113.94,29.52
-113.94,29.52
-113.93,29.52
-113.93,29.51
-113.93,29.51
-113.92,29.50
-113.92,29.50
-113.91,29.50
-113.91,29.49
-113.90,29.49
-113.90,29.49
-113.90,29.49
-113.89,29.48
-113.89,29.48
-113.88,29.48
-113.88,29.48
-113.87,29.47
-113.86,29.47
-113.86,29.47
-113.85,29.47
-113.85,29.46
-113.84,29.46
-113.84,29.46
-113.84,29.45
-113.84,29.45
-113.83,29.44
-113.83,29.44
-113.83,29.43
-113.82,29.43
-113.82,29.43
-113.81,29.43
-113.81,29.42
-113.80,29.42
-113.80,29.42
-113.79,29.42
-113.79,29.41
-113.79,29.41
-113.78,29.40
-113.78,29.40
-113.78,29.40
-113.77,29.39
-113.77,29.39
-113.77,29.39
-113.76,29.38
-113.76,29.38
-113.76,29.37
-113.75,29.37
-113.75,29.37
-113.74,29.37
-113.74,29.36
-113.73,29.36
-113.73,29.36
-113.73,29.35
-113.72,29.35
-113.72,29.34
-113.72,29.34
-113.72,29.33
-113.71,29.33
-113.71,29.33
-113.71,29.32
-113.70,29.32
