longitud,latitud,mes,teprom,precipprom,sdev,precipmin,precipmax,elev
206.5906037,829.7886,10,20.2,8.8,15.7,0,60.5,517
206.5906037,829.7886,11,16.2,13.4,19.1,0,78,517
206.5906037,829.7886,12,13.3,23,35.6,0,140,517
619.0618654,815.2504004,1,11.7,24.2,28.8,0,98.5,665
619.0618654,815.2504004,2,13.4,16.4,30.5,0,122.5,665
619.0618654,815.2504004,3,14.8,13.2,22.9,0,76,665
619.0618654,815.2504004,4,17.4,2.5,5.3,0,17,665
619.0618654,815.2504004,5,21.3,1.6,6.3,0,33,665
619.0618654,815.2504004,6,25.6,3.4,9,0,35,665
619.0618654,815.2504004,7,27.7,74.8,51.2,2.5,191,665
619.0618654,815.2504004,8,27.2,81.3,44.6,11.9,152,665
619.0618654,815.2504004,9,25.6,36.7,45.1,0,224.5,665
619.0618654,815.2504004,10,21.3,11,20.4,0,84,665
619.0618654,815.2504004,11,15,15,26.3,0,110,665
619.0618654,815.2504004,12,12.4,29,41.4,0,142.5,665
878.9592,811.9785331,1,11.6,32.2,27,0,99,706
878.9592,811.9785331,2,13.1,30.1,34.7,0,112,706
878.9592,811.9785331,3,16.1,21.5,25,0,96,706
878.9592,811.9785331,4,19.6,5.4,7.5,0,25.5,706
878.9592,811.9785331,5,24.4,2.9,4.8,0,17,706
878.9592,811.9785331,6,28.8,16.1,20.1,0,70.5,706
878.9592,811.9785331,7,28.7,119.3,55.3,35.9,280,706
878.9592,811.9785331,8,27.1,108.4,41.3,31,211.5,706
878.9592,811.9785331,9,25.9,54,47.4,2,204,706
878.9592,811.9785331,10,21.3,24.5,27.4,0,92,706
878.9592,811.9785331,11,15.6,21.2,25.3,0,77,706
878.9592,811.9785331,12,11.9,37.4,46.5,0,169,706
719.9958617,801.2369338,1,13.6,33.9,26.2,0,96.2,560
719.9958617,801.2369338,2,14.7,25.5,33.8,0,123.2,560
719.9958617,801.2369338,3,16.4,11,17,0,58,560
719.9958617,801.2369338,4,19.3,5.4,8,0,18.9,560
719.9958617,801.2369338,5,22.5,4.2,6.2,0,21,560
719.9958617,801.2369338,6,28.3,10.1,13.8,0,36,560
719.9958617,801.2369338,7,29.2,159.4,60.5,72.3,283.6,560
719.9958617,801.2369338,8,28.4,112.3,58,27,254,560
719.9958617,801.2369338,9,27.2,49.7,33,4.4,103.5,560
719.9958617,801.2369338,10,22.3,27.8,37.2,0,143.3,560
719.9958617,801.2369338,11,17.3,17.2,16.9,0,47.8,560
719.9958617,801.2369338,12,14.1,36.3,60.2,0,186.6,560
677.5233309,797.9033338,1,14.4,17.7,22.8,0,80,464
677.5233309,797.9033338,2,15.6,11,21,0,111,464
677.5233309,797.9033338,3,17.5,5.9,10.2,0,40,464
677.5233309,797.9033338,4,21,2.5,6.3,0,25.7,464
677.5233309,797.9033338,5,24.2,2.2,6.8,0,38.3,464
677.5233309,797.9033338,6,28.9,5.6,9.4,0,31,464
677.5233309,797.9033338,7,30.5,89.2,49.1,0,255,464
677.5233309,797.9033338,8,29.6,87.8,56,0,344.1,464
677.5233309,797.9033338,9,28.6,42.9,39.9,0,167.6,464
677.5233309,797.9033338,10,24.1,11.3,17.1,0,81,464
677.5233309,797.9033338,11,19.2,9,13.5,0,57,464
677.5233309,797.9033338,12,15.6,30.9,47.7,0,223,464
701.5684654,774.7533331,1,13.6,30.8,23.3,0,75.5,390
701.5684654,774.7533331,2,15.5,19.8,27.8,0,107.5,390
701.5684654,774.7533331,3,17.3,8.1,15.8,0,64.4,390
701.5684654,774.7533331,4,20.6,3.5,6.2,0,23.9,390
701.5684654,774.7533331,5,23.7,1.5,2.5,0,9.3,390
701.5684654,774.7533331,6,29.5,9.8,12,0,36.6,390
701.5684654,774.7533331,7,30.8,135,82.5,41.3,407.5,390
701.5684654,774.7533331,8,30,91.6,53.2,28.3,219.6,390
701.5684654,774.7533331,9,28.7,58.5,43.7,5.5,153.4,390
701.5684654,774.7533331,10,23.4,26.7,37.2,0,141.7,390
701.5684654,774.7533331,11,17.3,12.4,13,0,33.2,390
701.5684654,774.7533331,12,13.9,39.9,50.2,0,161.7,390
739.8122691,769.7220662,1,14.9,19.3,25,0,99,370
739.8122691,769.7220662,2,16.4,14.5,24.4,0,146.5,370
739.8122691,769.7220662,3,18.2,10.2,18.6,0,75,370
739.8122691,769.7220662,4,21.1,6.6,12.7,0,64.2,370
739.8122691,769.7220662,5,24.7,3.9,9,0,36.2,370
739.8122691,769.7220662,6,28.8,15.4,21.4,0,110,370
739.8122691,769.7220662,7,30.3,135.5,76.9,16.3,357.9,370
739.8122691,769.7220662,8,29.8,114.7,57.4,6.7,293.5,370
739.8122691,769.7220662,9,28.9,64,57.8,2.7,217.6,370
739.8122691,769.7220662,10,24.4,23.3,33.6,0,174,370
739.8122691,769.7220662,11,18.8,12.9,19.4,0,117.5,370
739.8122691,769.7220662,12,15.2,30.2,35.7,0,149.4,370
739.8122691,769.7220662,1,13.2,27.7,26.5,0,88,370
739.8122691,769.7220662,2,14.6,19.4,21,0,71,370
739.8122691,769.7220662,3,17.6,13.3,25.4,0,110,370
739.8122691,769.7220662,4,21.2,7.5,13.5,0,50,370
739.8122691,769.7220662,5,24.6,6.3,8.6,0,29.5,370
739.8122691,769.7220662,6,29.9,43.8,37.8,0,113.6,370
739.8122691,769.7220662,7,29,203.8,64.1,115.5,352,370
739.8122691,769.7220662,8,27.7,140,45.4,64,214.4,370
739.8122691,769.7220662,9,26.8,76.9,50.6,11,213,370
739.8122691,769.7220662,10,23.2,32.3,40.2,0,134,370
739.8122691,769.7220662,11,17.2,22.9,26.2,0,94,370
739.8122691,769.7220662,12,13.2,38.9,58.6,0,260.5,370
298.4806654,765.4007338,1,11,13.9,14.6,0,53,640
298.4806654,765.4007338,2,12.3,18,32.1,0,159,640
298.4806654,765.4007338,3,13.4,15.9,25.5,0,127.5,640
298.4806654,765.4007338,4,16.1,3,7.6,0,41.1,640
298.4806654,765.4007338,5,17.3,0.7,2.4,0,12,640
298.4806654,765.4007338,6,21.4,0,0.2,0,1,640
298.4806654,765.4007338,7,25.7,4.7,11.1,0,56,640
298.4806654,765.4007338,8,25.8,9.2,16.6,0,67,640
298.4806654,765.4007338,9,23.3,12.9,24.6,0,116,640
298.4806654,765.4007338,10,18.8,12,25.4,0,96,640
298.4806654,765.4007338,11,14.3,12,23.5,0,108,640
298.4806654,765.4007338,12,11.8,20.2,25.1,0,95.5,640
704.9329346,747.6523996,1,16.2,21.5,23.6,0,103.9,272
704.9329346,747.6523996,2,17.8,13.7,19.3,0,88.3,272
704.9329346,747.6523996,3,20,9,16.2,0,84.6,272
704.9329346,747.6523996,4,23.5,4,9.8,0,45.2,272
704.9329346,747.6523996,5,26.7,2.9,10.2,0,62.9,272
704.9329346,747.6523996,6,31.7,9,14.4,0,69,272
704.9329346,747.6523996,7,33.8,101.8,34.6,19,191.4,272
704.9329346,747.6523996,8,33,96.6,41.3,16.7,190.3,272
704.9329346,747.6523996,9,32.2,44.3,32.5,0,130.6,272
704.9329346,747.6523996,10,27,15.8,20.1,0,84.8,272
704.9329346,747.6523996,11,20.8,7.4,10.1,0,42.4,272
704.9329346,747.6523996,12,16.9,20.4,26.3,0,99.2,272
590.7880037,732.4968662,1,13.6,17.2,26.1,0,115,49
590.7880037,732.4968662,2,14.7,8.2,14.3,0,62,49
590.7880037,732.4968662,3,16.8,5.5,13.6,0,69,49
590.7880037,732.4968662,4,19.7,0.5,1.3,0,6,49
590.7880037,732.4968662,5,23.1,1.4,5.3,0,27,49
590.7880037,732.4968662,6,27.5,1,3,0,12,49
590.7880037,732.4968662,7,30.5,30.8,31.3,0,130,49
590.7880037,732.4968662,8,30.1,48.2,35.5,2.5,139.5,49
590.7880037,732.4968662,9,28.7,26.5,37.5,0,185.7,49
590.7880037,732.4968662,10,23.2,9,14.5,0,57,49
590.7880037,732.4968662,11,18,6.8,12.8,0,56,49
590.7880037,732.4968662,12,14.2,16.9,21.1,0,64.5,49
681.2273383,731.4782669,1,16.1,21.2,24.4,0,97.5,230
681.2273383,731.4782669,2,17.8,12.2,20.7,0,90.6,230
681.2273383,731.4782669,3,19.5,5.5,9.3,0,38.8,230
681.2273383,731.4782669,4,22.4,4.2,12.8,0,74.8,230
681.2273383,731.4782669,5,26.1,2.1,4.7,0,22.6,230
681.2273383,731.4782669,6,30.9,8.3,20.4,0,106.5,230
681.2273383,731.4782669,7,32.4,85.9,39.7,21.3,198,230
681.2273383,731.4782669,8,31.5,83.8,44.9,5.4,189,230
681.2273383,731.4782669,9,30.8,38.3,27.3,2,112.8,230
681.2273383,731.4782669,10,26.4,15.2,20,0,88.7,230
681.2273383,731.4782669,11,20.7,6.7,10.1,0,48.1,230
681.2273383,731.4782669,12,17,16.8,23.5,0,98.5,230
676.8133963,730.3979338,1,16.9,15.9,23.2,0,112,200
676.8133963,730.3979338,2,18.6,10.5,18,0,89.6,200
676.8133963,730.3979338,3,20.7,4.7,7.4,0,27.4,200
676.8133963,730.3979338,4,23.6,2.4,5.8,0,32.5,200
676.8133963,730.3979338,5,26.9,2.5,7.2,0,37.2,200
676.8133963,730.3979338,6,31.3,6.7,12.9,0,62.5,200
676.8133963,730.3979338,7,32.3,73.4,41.3,0,159.8,200
676.8133963,730.3979338,8,31.6,80.5,50.8,6,245,200
676.8133963,730.3979338,9,30.8,40.3,40.9,0,190.5,200
676.8133963,730.3979338,10,27.1,14.7,21,0,96,200
676.8133963,730.3979338,11,21.2,8.6,17.3,0,112.3,200
676.8133963,730.3979338,12,17.4,20.1,26.6,0,114.6,200
850.0371309,720.3354,1,12.6,34.2,35.1,4,107,450
850.0371309,720.3354,2,14.8,22.2,17.9,0,53.8,450
850.0371309,720.3354,3,16.7,15.2,23.8,0,65,450
850.0371309,720.3354,4,21.2,9.3,13,0,38,450
850.0371309,720.3354,5,24.5,7.1,13.6,0,44.5,450
850.0371309,720.3354,6,30.4,32.8,36,0,121.7,450
850.0371309,720.3354,7,29.8,156.4,53.3,81,257.5,450
850.0371309,720.3354,8,28.7,129.7,34.5,69,181.5,450
850.0371309,720.3354,9,27.2,61.4,35,18.2,149,450
850.0371309,720.3354,10,22.6,25.3,26,0,68.8,450
850.0371309,720.3354,11,16.4,17.4,21.8,0,80,450
850.0371309,720.3354,12,12.9,36.7,43.4,0,139,450
824.3869346,720.1810665,1,16.6,32.5,38.7,0,136,240
824.3869346,720.1810665,2,18,22.6,24.2,0,98.1,240
824.3869346,720.1810665,3,20.4,15,25.3,0,90.8,240
824.3869346,720.1810665,4,24.4,7,11.9,0,36.5,240
824.3869346,720.1810665,5,27.8,3.3,6.4,0,26.2,240
824.3869346,720.1810665,6,32.3,34.6,31.3,0,104.5,240
824.3869346,720.1810665,7,31,154.1,56.5,82.7,320,240
824.3869346,720.1810665,8,30.1,135.6,60.1,26.1,280.5,240
824.3869346,720.1810665,9,29.7,57,40.8,1.1,163.8,240
824.3869346,720.1810665,10,26.4,32.8,39,0,155.2,240
824.3869346,720.1810665,11,21.3,24.4,33.7,0,141.2,240
824.3869346,720.1810665,12,17.2,39.7,48.7,0,197.8,240
823.4300691,716.6314004,1,16.3,30,32.5,0,122.1,240
823.4300691,716.6314004,2,17.8,32.7,34.7,0,117.9,240
823.4300691,716.6314004,3,19.8,16.6,27.6,0,108.8,240
823.4300691,716.6314004,4,23.6,6.8,11.1,0,38.9,240
823.4300691,716.6314004,5,27,5.5,9.5,0,40.7,240
823.4300691,716.6314004,6,32,39.7,42.9,0,164.7,240
823.4300691,716.6314004,7,30.6,182.8,88.3,88.1,499.5,240
823.4300691,716.6314004,8,29.4,163.9,72.2,51.8,366,240
823.4300691,716.6314004,9,28.7,65.9,49.3,9.3,218.9,240
823.4300691,716.6314004,10,25.2,29.2,30.3,0,90.2,240
823.4300691,716.6314004,11,20.1,26.6,34.4,0,144.2,240
823.4300691,716.6314004,12,16.9,46.3,55,0,200.7,240
321.0442037,714.5016,1,14.6,15.8,19.2,0,85.2,217
321.0442037,714.5016,2,15.7,15.9,25.6,0,121,217
321.0442037,714.5016,3,16.4,12.1,24.2,0,136,217
321.0442037,714.5016,4,18,2.4,6,0,31,217
321.0442037,714.5016,5,19.5,0.7,3.1,0,16.7,217
321.0442037,714.5016,6,22.3,0.1,0.3,0,1.5,217
321.0442037,714.5016,7,25.9,1.8,4.7,0,22,217
321.0442037,714.5016,8,26.9,5.3,12.4,0,65,217
321.0442037,714.5016,9,25.3,9.3,22.9,0,114.5,217
321.0442037,714.5016,10,21.6,9.9,20.2,0,82,217
321.0442037,714.5016,11,18,11.6,18.3,0,71.4,217
321.0442037,714.5016,12,15,23,30,0,94,217
598.7515963,704.3155996,1,14.2,16.7,20.9,0,87,29
598.7515963,704.3155996,2,15.5,6.4,13.7,0,71,29
598.7515963,704.3155996,3,17.5,3.2,6.8,0,23,29
598.7515963,704.3155996,4,20,0.8,2.3,0,12,29
598.7515963,704.3155996,5,23.4,2,9.2,0,52.5,29
598.7515963,704.3155996,6,27.7,1.1,3.5,0,14.5,29
598.7515963,704.3155996,7,31.3,33.1,28.3,1,145.4,29
598.7515963,704.3155996,8,31,47.3,37.2,1,143,29
598.7515963,704.3155996,9,29.5,35.9,47,0,172,29
598.7515963,704.3155996,10,24.9,9.5,14.4,0,45.5,29
598.7515963,704.3155996,11,18.6,6.9,13.1,0,58,29
598.7515963,704.3155996,12,15,16.9,25.1,0,91,29
598.7515963,704.3155996,1,16.4,21.3,16.8,0,64,29
598.7515963,704.3155996,2,18,10.9,22.3,0,90.3,29
598.7515963,704.3155996,3,19.8,4,6.9,0,25.9,29
598.7515963,704.3155996,4,23.1,0.8,1.7,0,6,29
598.7515963,704.3155996,5,26,4,8.9,0,37,29
598.7515963,704.3155996,6,31.9,6,16,0,60,29
598.7515963,704.3155996,7,32,80.9,33.3,21.8,135.5,29
598.7515963,704.3155996,8,31.5,97.2,125.7,7.5,544.3,29
598.7515963,704.3155996,9,30.4,52.9,42.7,0,132,29
598.7515963,704.3155996,10,26.3,9.9,9.8,0,27.2,29
598.7515963,704.3155996,11,20.8,9.9,12.8,0,32,29
598.7515963,704.3155996,12,16.7,21.3,31.3,0,114,29
599.5232691,703.5130665,1,13,14.2,18.4,0,80.5,30
599.5232691,703.5130665,2,14.3,6.4,14.3,0,65.9,30
599.5232691,703.5130665,3,16.1,4.2,10.4,0,52,30
599.5232691,703.5130665,4,19.5,0.5,1.5,0,7.3,30
599.5232691,703.5130665,5,22.4,1.8,8.1,0,44.6,30
599.5232691,703.5130665,6,27.1,0.7,2.6,0,13,30
599.5232691,703.5130665,7,31.2,27.1,21.1,0,93.6,30
599.5232691,703.5130665,8,30.8,44.4,38.6,0,151,30
599.5232691,703.5130665,9,28.2,32,42.7,0,176.2,30
599.5232691,703.5130665,10,24.3,9.3,15.2,0,54,30
599.5232691,703.5130665,11,18.4,5.1,10.2,0,43.9,30
599.5232691,703.5130665,12,14.7,20.3,30.5,0,106.6,30
719.3167963,700.2720662,1,13.3,20,23.4,0,103.6,390
719.3167963,700.2720662,2,14.6,15.3,22.4,0,92,390
719.3167963,700.2720662,3,16.5,8.8,14.9,0,55,390
719.3167963,700.2720662,4,19.1,1.9,3,0,9.8,390
719.3167963,700.2720662,5,22.9,3,9.8,0,52,390
719.3167963,700.2720662,6,27,9.1,18.6,0,84.9,390
719.3167963,700.2720662,7,28.1,107.6,47,30.5,226.5,390
719.3167963,700.2720662,8,27,88.2,55.6,21.5,226.4,390
719.3167963,700.2720662,9,26.4,52.2,37.7,0,142.1,390
719.3167963,700.2720662,10,22.4,11.4,13.8,0,49,390
719.3167963,700.2720662,11,17.1,9.3,13.7,0,54,390
719.3167963,700.2720662,12,13.6,23,27.8,0,85,390
631.6554617,699.5621338,1,13.9,13.1,12.8,0,43.1,79
631.6554617,699.5621338,2,15.7,10.4,18.3,0,84.2,79
631.6554617,699.5621338,3,17.1,3.4,5.8,0,22.1,79
631.6554617,699.5621338,4,20.6,2.2,6.5,0,31.1,79
631.6554617,699.5621338,5,23.7,2.8,12.2,0,64.5,79
631.6554617,699.5621338,6,27.9,0.8,2.1,0,8,79
631.6554617,699.5621338,7,30.8,42.3,27.5,0,110.3,79
631.6554617,699.5621338,8,30.5,56.6,43.5,0,161,79
631.6554617,699.5621338,9,29.1,37.9,33.2,0,122.3,79
631.6554617,699.5621338,10,24.6,8.9,11.3,0,37,79
631.6554617,699.5621338,11,18.5,6.2,8.8,0,27,79
631.6554617,699.5621338,12,14.9,17.2,22.5,0,68.6,79
616.2529963,688.2031996,1,13,17.3,19.9,0,105.8,54
616.2529963,688.2031996,2,14,9,19.9,0,74.7,54
616.2529963,688.2031996,3,16.8,3.8,7.7,0,25,54
616.2529963,688.2031996,4,20.1,1.8,7.2,0,37.1,54
616.2529963,688.2031996,5,23.4,1.7,7.3,0,39.5,54
616.2529963,688.2031996,6,27.9,1.3,4.1,0,18.9,54
616.2529963,688.2031996,7,31.3,31.2,23.4,1.5,73.6,54
616.2529963,688.2031996,8,31.4,49.8,50.8,3.2,160.8,54
616.2529963,688.2031996,9,30.7,19.8,19.4,0,68.5,54
616.2529963,688.2031996,10,25.9,7.7,10.8,0,39,54
616.2529963,688.2031996,11,19,6.8,12.8,0,55.5,54
616.2529963,688.2031996,12,14.8,15.8,22.5,0,69,54
751.2020691,682.6780665,1,15.5,19.6,22.9,0,85.7,17
751.2020691,682.6780665,2,16.7,6.1,10.4,0,42.5,17
751.2020691,682.6780665,3,19,5,9,0,33.8,17
751.2020691,682.6780665,4,21.6,1.1,3.7,0,20,17
751.2020691,682.6780665,5,25,0.4,1.2,0,4.5,17
751.2020691,682.6780665,6,29.9,6.1,9,0,32.5,17
751.2020691,682.6780665,7,32,68.3,39.2,3.2,160.3,17
751.2020691,682.6780665,8,31.4,85.9,52.9,0,205.3,17
751.2020691,682.6780665,9,30.5,47.9,38.5,1.8,155.1,17
751.2020691,682.6780665,10,26.1,35,49,0,175,17
751.2020691,682.6780665,11,20.1,12.5,20.6,0,95,17
751.2020691,682.6780665,12,16.2,19.5,29,0,137,17
337.0639963,681.6594662,1,14.5,14.6,14.9,0,54.3,125
337.0639963,681.6594662,2,15.3,18.1,22.2,0,89.4,125
337.0639963,681.6594662,3,15.4,10.2,18.8,0,87,125
337.0639963,681.6594662,4,16.2,3,5.4,0,19.5,125
337.0639963,681.6594662,5,16.9,1.6,5.8,0,29.5,125
337.0639963,681.6594662,6,18.7,0,0.2,0,1,125
337.0639963,681.6594662,7,22,2.5,7.1,0,31,125
337.0639963,681.6594662,8,22.9,4.3,9.4,0,34,125
337.0639963,681.6594662,9,22.6,10.2,22.8,0,86,125
337.0639963,681.6594662,10,20.5,14.2,25.2,0,97.6,125
337.0639963,681.6594662,11,17.2,12,15.7,0,64,125
337.0639963,681.6594662,12,15.5,27.8,34.9,0,145,125
739.7505309,659.2811338,1,15.6,23.6,25.2,0,84,245
739.7505309,659.2811338,2,17,13.4,18.2,0,86.2,245
739.7505309,659.2811338,3,19.1,5.9,9.2,0,34.1,245
739.7505309,659.2811338,4,22.4,3.5,10.1,0,55.5,245
739.7505309,659.2811338,5,25.4,2.3,7,0,37.8,245
739.7505309,659.2811338,6,30,9.1,15.3,0,52.4,245
739.7505309,659.2811338,7,31,115.7,46.9,24,247.2,245
739.7505309,659.2811338,8,30.1,113.8,49.6,44,217,245
739.7505309,659.2811338,9,29,55.1,33.6,0,142.1,245
739.7505309,659.2811338,10,25.8,25.9,36.9,0,173.4,245
739.7505309,659.2811338,11,20,13.7,21.2,0,80,245
739.7505309,659.2811338,12,16.4,25.8,31.5,0,103.3,245
902.5413309,652.4287335,1,6.7,60.5,86,0,380,1552
902.5413309,652.4287335,2,8.1,32,41.9,0,183.8,1552
902.5413309,652.4287335,3,10.1,27.8,40.6,0,187,1552
902.5413309,652.4287335,4,12.6,8,12.5,0,46,1552
902.5413309,652.4287335,5,16,13.4,21.3,0,83.5,1552
902.5413309,652.4287335,6,20.3,81.5,86.5,0,398.5,1552
902.5413309,652.4287335,7,20.2,282.8,138.3,35,708,1552
902.5413309,652.4287335,8,19.5,236.9,133.7,21.3,622,1552
902.5413309,652.4287335,9,18,114.8,82.7,2.4,301.7,1552
902.5413309,652.4287335,10,14.7,43,52.6,0,220,1552
902.5413309,652.4287335,11,10.1,27.3,37.2,0,171,1552
902.5413309,652.4287335,12,7.2,47.8,54.9,0,244.5,1552
336.0454037,644.496,1,13.3,9.4,9,0,30,20
336.0454037,644.496,2,14.6,11,19.1,0,72.8,20
336.0454037,644.496,3,15.2,8.1,12.6,0,48.4,20
336.0454037,644.496,4,15.9,1.1,2.1,0,6.4,20
336.0454037,644.496,5,16.8,1.6,6.6,0,29,20
336.0454037,644.496,6,18.5,0.1,0.3,0,1.4,20
336.0454037,644.496,7,21.3,3.6,10.6,0,45,20
336.0454037,644.496,8,22.3,2.3,4.8,0,16.5,20
336.0454037,644.496,9,21.5,3.5,5.9,0,18.5,20
336.0454037,644.496,10,19.1,13.4,27.2,0,98.6,20
336.0454037,644.496,11,16.5,5.1,6.5,0,23.7,20
336.0454037,644.496,12,13.7,17.6,20.5,0,57.1,20
402.81,611.16,1,16.5,20.8,29.7,0,138,300
402.81,611.16,2,17.1,12.3,21.9,0,86,300
402.81,611.16,3,17.7,9.2,17.1,0,71.5,300
402.81,611.16,4,18.5,0.4,1.1,0,4,300
402.81,611.16,5,19.7,0.4,1.4,0,8,300
402.81,611.16,6,22.4,0.6,3.1,0,18,300
402.81,611.16,7,25.4,6.2,14.1,0,62,300
402.81,611.16,8,25.9,12.3,26.8,0,125,300
402.81,611.16,9,25.1,21.5,27,0,97.2,300
402.81,611.16,10,22.3,5.7,12.8,0,60.9,300
402.81,611.16,11,19.5,8.2,14,0,56,300
402.81,611.16,12,17.6,19.8,29.5,0,120.5,300
683.388,601.9000004,1,18,12.7,18.2,0,81.2,8
683.388,601.9000004,2,19.2,5.5,10.3,0,53.1,8
683.388,601.9000004,3,20.8,4.1,7.1,0,30.1,8
683.388,601.9000004,4,23.3,1.7,4.2,0,16.8,8
683.388,601.9000004,5,26.2,1.9,8.8,0,60,8
683.388,601.9000004,6,29.3,2,4.8,0,26.8,8
683.388,601.9000004,7,31,45,36.4,0,147.5,8
683.388,601.9000004,8,30.9,66.7,44.4,0,163.9,8
683.388,601.9000004,9,30.2,45,53.4,0,244.6,8
683.388,601.9000004,10,27,18.9,45.5,0,314.9,8
683.388,601.9000004,11,22.5,8.4,16.6,0,84,8
683.388,601.9000004,12,19.2,19.5,25.9,0,127.8,8
844.4194037,593.4733996,1,14.8,25.8,37.2,0,167.5,420
844.4194037,593.4733996,2,15.9,22.3,25.2,0,86.5,420
844.4194037,593.4733996,3,17.7,11.7,19.5,0,84,420
844.4194037,593.4733996,4,20.6,6.5,11.3,0,36.5,420
844.4194037,593.4733996,5,23.9,6.9,13.9,0,58,420
844.4194037,593.4733996,6,28.2,28.7,31.1,0,90.6,420
844.4194037,593.4733996,7,29.2,198.9,61.3,108,315.5,420
844.4194037,593.4733996,8,28.1,178,59.9,74,344.5,420
844.4194037,593.4733996,9,27.4,102.5,62.7,24.5,228,420
844.4194037,593.4733996,10,23.1,30.1,49.8,0,176,420
844.4194037,593.4733996,11,18.1,19.5,26.8,0,114,420
844.4194037,593.4733996,12,15.1,33.8,49,0,183.5,420
796.0822037,591.3436004,1,18.7,24.7,34.4,0,154,116
796.0822037,591.3436004,2,19.9,12.2,18.8,0,66.6,116
796.0822037,591.3436004,3,21.4,7.5,13.3,0,59.5,116
796.0822037,591.3436004,4,24.2,2.9,6.5,0,27,116
796.0822037,591.3436004,5,27,0.5,1.9,0,11.3,116
796.0822037,591.3436004,6,31,10.1,12.3,0,42.8,116
796.0822037,591.3436004,7,32.2,101.6,44.9,36.6,235.3,116
796.0822037,591.3436004,8,31.4,123.8,64.1,28,264.8,116
796.0822037,591.3436004,9,31.3,54.8,44.9,0,193.5,116
796.0822037,591.3436004,10,28,31.8,41.8,0,150.3,116
796.0822037,591.3436004,11,23.1,13.2,21.5,0,100.1,116
796.0822037,591.3436004,12,19.5,28,38.8,0,155.4,116
796.0822037,591.3436004,1,13.6,9.9,5.5,0,18.7,116
796.0822037,591.3436004,2,14.7,5.3,7.5,0,23.5,116
796.0822037,591.3436004,3,15.9,3.2,8.2,0,28,116
796.0822037,591.3436004,4,18.1,1.1,1.8,0,5,116
796.0822037,591.3436004,5,20.8,0.2,0.6,0,2,116
796.0822037,591.3436004,6,25.1,1.6,4.5,0,15,116
796.0822037,591.3436004,7,28.5,9.5,10,0,28.3,116
796.0822037,591.3436004,8,29.2,27.1,36.7,0,116.5,116
796.0822037,591.3436004,9,27.6,22.4,19.7,0,55,116
796.0822037,591.3436004,10,22.8,11,17.9,0,63,116
796.0822037,591.3436004,11,17.1,6.3,8,0,28,116
796.0822037,591.3436004,12,14.2,17.1,23.1,0,76,116
230.2653309,580.602,1,15.7,25,45.7,0,240,16
230.2653309,580.602,2,16.6,12.1,20,0,87.5,16
230.2653309,580.602,3,17.1,7.2,11.9,0,49.3,16
230.2653309,580.602,4,17.9,1,2.8,0,15,16
230.2653309,580.602,5,18.9,1.3,3.8,0,20.5,16
230.2653309,580.602,6,20.5,0.1,0.3,0,2,16
230.2653309,580.602,7,23.1,1.5,4.6,0,25,16
230.2653309,580.602,8,24.4,2.6,7.3,0,32,16
230.2653309,580.602,9,23.9,5.3,14.5,0,77.5,16
230.2653309,580.602,10,21.7,10.2,25.5,0,108,16
230.2653309,580.602,11,18.9,5.7,10.8,0,55,16
230.2653309,580.602,12,16.8,10.8,16.7,0,60,16
230.2653309,580.602,1,17.5,14.1,23.7,0,101,16
230.2653309,580.602,2,18,4.6,8.4,0,34,16
230.2653309,580.602,3,20.1,5.1,17.8,0,97,16
230.2653309,580.602,4,22.6,0.1,0.3,0,1.5,16
230.2653309,580.602,5,24.7,0.9,4,0,22,16
230.2653309,580.602,6,27.4,0.4,1.9,0,10.2,16
230.2653309,580.602,7,30.7,33.2,41.6,0,149,16
230.2653309,580.602,8,30.5,62.9,54.3,0,187,16
230.2653309,580.602,9,29.9,41.8,29.9,0,114,16
230.2653309,580.602,10,26.2,14.4,28.6,0,138,16
230.2653309,580.602,11,22,4.6,10.5,0,49,16
230.2653309,580.602,12,18.7,19.4,22,0,74,16
794.0449963,579.2747338,1,17.1,26,39,0,149.9,50
794.0449963,579.2747338,2,18,9.1,14,0,44.7,50
794.0449963,579.2747338,3,19.1,5.6,9.7,0,35.8,50
794.0449963,579.2747338,4,21.9,2.1,5.6,0,27.1,50
794.0449963,579.2747338,5,24.9,0.2,0.5,0,1.8,50
794.0449963,579.2747338,6,28.9,6.3,10.6,0,45.2,50
794.0449963,579.2747338,7,30.7,85.5,45,30.8,209.6,50
794.0449963,579.2747338,8,30.9,108.3,64.1,34,271.7,50
794.0449963,579.2747338,9,30.2,69.5,48,0,181.8,50
794.0449963,579.2747338,10,26.3,37.6,55.3,0,253.4,50
794.0449963,579.2747338,11,21.4,13.1,19.8,0,71.8,50
794.0449963,579.2747338,12,17.8,27.7,30.8,0,92.8,50
870.903,573.1939996,1,15.4,27.9,43.2,0,199.8,320
870.903,573.1939996,2,16.4,31.8,54.7,0,280,320
870.903,573.1939996,3,18.1,12.5,21.1,0,94.4,320
870.903,573.1939996,4,21.1,7.9,20.1,0,98.4,320
870.903,573.1939996,5,24.7,6.1,22.7,0,122.2,320
870.903,573.1939996,6,29,48.4,83.6,0,443,320
870.903,573.1939996,7,29.2,222.7,84.6,113.7,531.1,320
870.903,573.1939996,8,28.2,199.9,62.6,56.7,351.4,320
870.903,573.1939996,9,27.6,103.6,62.2,25.6,271.7,320
870.903,573.1939996,10,24,46.6,62.9,0,294.2,320
